Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
19/12/18;Mi.;20:30;B. München;Leipzig;0:0;1:0;;1.29;6.06;9.95
102.KHW
21/12/18;Fr.;20:30;Dortmund;M'gladbach;1:1;2:1;;1.49;4.92;6.01
22/12/18;Sa.;15:30;Leverkusen;Hertha;2:1;3:1;;1.68;4.13;4.98
22/12/18;Sa.;15:30;Leipzig;Bremen;2:0;3:2;;1.49;4.70;6.44
22/12/18;Sa.;15:30;Stuttgart;Schalke;0:1;1:3;;3.47;3.25;2.25
22/12/18;Sa.;15:30;Hannover;Düsseldorf;0:0;0:1;;2.46;3.47;2.90
22/12/18;Sa.;15:30;Nürnberg;Freiburg;0:1;0:1;;2.93;3.31;2.52
22/12/18;Sa.;18:30;Frankfurt;B. München;0:1;0:3;;6.47;5.08;1.45
23/12/18;So.;15:30;Augsburg;Wolfsburg;0:2;2:3;;2.67;3.30;2.75
23/12/18;So.;18:00;Hoffenheim;Mainz;1:1;1:1;;1.66;4.36;4.81
6.KHW
18/01/19;Fr.;20:30;Hoffenheim;B. München;0:2;1:3;;6.21;5.19;1.46
19/01/19;Sa.;15:30;Leverkusen;M'gladbach;0:1;0:1;;1.90;3.98;3.82
19/01/19;Sa.;15:30;Stuttgart;Mainz;0:2;2:3;;2.46;3.41;2.94
19/01/19;Sa.;15:30;Frankfurt;Freiburg;3:0;3:1;;1.55;4.36;6.04
19/01/19;Sa.;15:30;Augsburg;Düsseldorf;0:1;1:2;;2.12;3.60;3.44
19/01/19;Sa.;15:30;Hannover;Bremen;0:1;0:1;;3.47;3.76;2.06
19/01/19;Sa.;18:30;Leipzig;Dortmund;0:1;0:1;;2.37;3.54;2.97
20/01/19;So.;15:30;Nürnberg;Hertha;1:1;1:3;;3.00;3.40;2.43
20/01/19;So.;18:00;Schalke;Wolfsburg;1:1;2:1;;2.18;3.25;3.65
8.KHW
25/01/19;Fr.;20:30;Hertha;Schalke;2:2;2:2;;2.57;3.26;2.83
26/01/19;Sa.;15:30;Dortmund;Hannover;1:0;5:1;;1.17;7.69;14.79
26/01/19;Sa.;15:30;Wolfsburg;Leverkusen;0:1;0:3;;2.92;3.56;2.34
26/01/19;Sa.;15:30;M'gladbach;Augsburg;0:0;2:0;;1.75;3.80;4.62
26/01/19;Sa.;15:30;Freiburg;Hoffenheim;1:1;2:4;;3.79;4.02;1.86
26/01/19;Sa.;15:30;Mainz;Nürnberg;1:1;2:1;;1.90;3.51;4.19
26/01/19;Sa.;18:30;Bremen;Frankfurt;1:1;2:2;;2.74;3.68;2.42
27/01/19;So.;15:30;B. München;Stuttgart;1:1;4:1;;1.11;9.96;21.65
27/01/19;So.;18:00;Düsseldorf;Leipzig;0:3;0:4;;3.40;3.59;2.09
10.KHW
01/02/19;Fr.;20:30;Hannover;Leipzig;0:1;0:3;;4.89;4.01;1.68
02/02/19;Sa.;15:30;Frankfurt;Dortmund;1:1;1:1;;3.10;3.79;2.16
02/02/19;Sa.;15:30;Nürnberg;Bremen;0:0;1:1;;4.02;3.88;1.84
02/02/19;Sa.;15:30;Hertha;Wolfsburg;0:0;0:1;;2.35;3.37;3.04
02/02/19;Sa.;15:30;Leverkusen;B. München;0:1;3:1;;5.12;4.58;1.57
02/02/19;Sa.;15:30;Hoffenheim;Düsseldorf;1:0;1:1;;1.43;5.18;6.38
02/02/19;Sa.;18:30;Schalke;M'gladbach;0:0;0:2;;2.28;3.42;3.13
03/02/19;So.;15:30;Augsburg;Mainz;2:0;3:0;;2.26;3.52;3.08
03/02/19;So.;18:00;Stuttgart;Freiburg;0:1;2:2;;2.26;3.36;3.23
12.KHW
08/02/19;Fr.;20:30;Mainz;Leverkusen;1:4;1:5;;4.24;4.12;1.75
09/02/19;Sa.;15:30;Dortmund;Hoffenheim;2:0;3:3;;1.76;4.23;4.07
09/02/19;Sa.;15:30;Leipzig;Frankfurt;0:0;0:0;;1.72;4.12;4.42
09/02/19;Sa.;15:30;M'gladbach;Hertha;0:1;0:3;;1.57;4.22;5.67
09/02/19;Sa.;15:30;Hannover;Nürnberg;1:0;2:0;;2.12;3.36;3.56
09/02/19;Sa.;15:30;Freiburg;Wolfsburg;1:1;3:3;;2.83;3.29;2.54
09/02/19;Sa.;18:30;B. München;Schalke;2:1;3:1;;1.24;6.39;11.40
10/02/19;So.;15:30;Bremen;Augsburg;3:0;4:0;;1.65;4.18;4.93
10/02/19;So.;18:00;Düsseldorf;Stuttgart;1:0;3:0;;2.14;3.48;3.38
14.KHW
15/02/19;Fr.;20:30;Augsburg;B. München;2:2;2:3;;13.93;7.64;1.18
16/02/19;Sa.;15:30;Wolfsburg;Mainz;1:0;3:0;;1.75;3.73;4.73
16/02/19;Sa.;15:30;Stuttgart;Leipzig;1:1;1:3;;5.36;4.16;1.60
16/02/19;Sa.;15:30;Schalke;Freiburg;0:0;0:0;;1.82;3.54;4.56
16/02/19;Sa.;15:30;Hoffenheim;Hannover;2:0;3:0;;1.24;6.84;10.04
16/02/19;Sa.;18:30;Hertha;Bremen;1:0;1:1;;2.60;3.41;2.68
17/02/19;So.;15:30;Frankfurt;M'gladbach;1:0;1:1;;2.25;3.56;3.08
17/02/19;So.;18:00;Leverkusen;Düsseldorf;1:0;2:0;;1.45;4.99;6.20
18/02/19;Mo.;20:30;Nürnberg;Dortmund;0:0;0:0;;5.53;4.13;1.59
16.KHW
22/02/19;Fr.;20:30;Bremen;Stuttgart;1:1;1:1;;1.59;4.20;5.42
23/02/19;Sa.;15:30;B. München;Hertha;0:0;1:0;;1.21;6.71;12.94
23/02/19;Sa.;15:30;M'gladbach;Wolfsburg;0:1;0:3;;2.02;3.53;3.68
23/02/19;Sa.;15:30;Freiburg;Augsburg;3:0;5:1;;2.43;3.24;3.03
23/02/19;Sa.;15:30;Mainz;Schalke;1:0;3:0;;3.17;3.31;2.31
23/02/19;Sa.;18:30;Düsseldorf;Nürnberg;0:1;2:1;;1.89;3.56;4.17
24/02/19;So.;15:30;Hannover;Frankfurt;0:0;0:3;;5.08;4.26;1.62
24/02/19;So.;18:00;Dortmund;Leverkusen;2:1;3:2;;1.94;3.84;3.65
25/02/19;Mo.;20:30;Leipzig;Hoffenheim;0:1;1:1;;1.88;3.99;3.74
18.KHW
01/03/19;Fr.;20:30;Augsburg;Dortmund;1:0;2:1;;5.43;4.21;1.59
02/03/19;Sa.;15:30;Leverkusen;Freiburg;1:0;2:0;;1.47;4.71;6.44
02/03/19;Sa.;15:30;Schalke;Düsseldorf;0:1;0:4;;1.87;3.44;4.46
02/03/19;Sa.;15:30;Nürnberg;Leipzig;0:1;0:1;;7.09;4.21;1.49
02/03/19;Sa.;15:30;Frankfurt;Hoffenheim;1:1;3:2;;2.37;3.86;2.71
02/03/19;Sa.;15:30;Hertha;Mainz;0:0;2:1;;1.90;3.55;4.13
