Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
31/08/19;Sa.;15:30;B. München;Mainz;2:1;6:1;;1.13;10.56;20.65
31/08/19;Sa.;18:30;Union Berlin;Dortmund;1:1;3:1;;7.41;5.46;1.41
01/09/19;So.;15:30;Bremen;Augsburg;2:1;3:2;;1.57;4.53;5.78
01/09/19;So.;18:00;Frankfurt;Düsseldorf;0:1;2:1;;1.61;4.41;5.51
74.KHW
13/09/19;Fr.;20:30;Düsseldorf;Wolfsburg;1:1;1:1;;3.15;3.77;2.24
14/09/19;Sa.;15:30;Dortmund;Leverkusen;1:0;4:0;;1.83;4.08;4.17
14/09/19;Sa.;15:30;Mainz;Hertha;1:0;2:1;;2.41;3.62;2.95
14/09/19;Sa.;15:30;Augsburg;Frankfurt;2:0;2:1;;3.81;4.13;1.90
14/09/19;Sa.;15:30;Köln;M´gladbach;0:1;0:1;;2.21;3.76;3.21
14/09/19;Sa.;15:30;Union Berlin;Bremen;1:1;1:2;;2.42;3.66;2.91
14/09/19;Sa.;18:30;Leipzig;B. München;1:1;1:1;;4.54;4.47;1.71
15/09/19;So.;15:30;Hoffenheim;Freiburg;0:2;0:3;;1.94;3.85;3.94
15/09/19;So.;18:00;Paderborn;Schalke;1:1;1:5;;3.04;3.79;2.29
76.KHW
20/09/19;Fr.;20:30;Schalke;Mainz;1:0;2:1;;1.69;4.26;4.95
21/09/19;Sa.;15:30;Hertha;Paderborn;1:0;2:1;;1.64;4.62;4.91
21/09/19;Sa.;15:30;Freiburg;Augsburg;1:1;1:1;;1.94;3.92;3.84
21/09/19;Sa.;15:30;Leverkusen;Union Berlin;2:0;2:0;;1.41;5.45;7.29
21/09/19;Sa.;15:30;B. München;Köln;1:0;4:0;;1.11;10.00;23.00
21/09/19;Sa.;18:30;Bremen;Leipzig;0:2;0:3;;4.20;4.30;1.79
22/09/19;So.;15:30;M´gladbach;Düsseldorf;0:1;2:1;;1.72;3.80;4.50
22/09/19;So.;18:00;Frankfurt;Dortmund;1:1;2:2;;5.11;4.62;1.62
23/09/19;Mo.;20:30;Wolfsburg;Hoffenheim;1:1;1:1;;2.11;3.81;3.42
78.KHW
27/09/19;Fr.;20:30;Union Berlin;Frankfurt;0:0;1:2;;2.91;3.65;2.43
28/09/19;Sa.;15:30;Mainz;Wolfsburg;0:1;0:1;;2.87;3.58;2.49
28/09/19;Sa.;15:30;Paderborn;B. München;0:1;2:3;;22.36;12.11;1.11
28/09/19;Sa.;15:30;Augsburg;Leverkusen;0:1;0:3;;4.30;4.28;1.77
28/09/19;Sa.;15:30;Hoffenheim;M´gladbach;0:1;0:3;;2.77;3.71;2.50
28/09/19;Sa.;15:30;Leipzig;Schalke;0:2;1:3;;1.61;4.43;5.49
28/09/19;Sa.;18:30;Dortmund;Bremen;2:1;2:2;;1.37;5.89;7.59
29/09/19;So.;15:30;Düsseldorf;Freiburg;1:1;1:2;;2.61;3.55;2.73
29/09/19;So.;18:00;Köln;Hertha;0:1;0:4;;2.14;3.66;3.46
80.KHW
04/10/19;Fr.;20:30;Hertha;Düsseldorf;2:1;3:1;;1.68;4.29;4.96
05/10/19;Sa.;15:30;B. München;Hoffenheim;0:0;1:2;;1.12;10.86;22.48
05/10/19;Sa.;15:30;Leverkusen;Leipzig;0:0;1:1;;2.42;3.76;2.85
05/10/19;Sa.;15:30;Paderborn;Mainz;1:2;1:2;;2.47;4.01;2.66
05/10/19;Sa.;15:30;Freiburg;Dortmund;0:1;2:2;;5.23;4.17;1.67
05/10/19;Sa.;18:30;Schalke;Köln;0:0;1:1;;1.64;4.40;5.23
06/10/19;So.;13:30;M´gladbach;Augsburg;4:0;5:1;;1.56;4.69;5.71
06/10/19;So.;15:30;Wolfsburg;Union Berlin;0:0;1:0;;2.01;3.50;4.05
06/10/19;So.;18:00;Frankfurt;Bremen;0:1;2:2;;2.03;3.72;3.72
84.KHW
18/10/19;Fr.;20:30;Frankfurt;Leverkusen;2:0;3:0;;2.78;3.84;2.44
19/10/19;Sa.;15:30;Leipzig;Wolfsburg;0:0;1:1;;1.56;4.52;5.89
19/10/19;Sa.;15:30;Bremen;Hertha;1:0;1:1;;2.36;3.70;2.98
19/10/19;Sa.;15:30;Düsseldorf;Mainz;0:0;1:0;;2.71;3.68;2.57
19/10/19;Sa.;15:30;Augsburg;B. München;1:1;2:2;;19.72;9.87;1.14
19/10/19;Sa.;15:30;Union Berlin;Freiburg;1:0;2:0;;2.68;3.40;2.76
19/10/19;Sa.;18:30;Dortmund;M´gladbach;0:0;1:0;;1.59;4.55;5.48
20/10/19;So.;15:30;Köln;Paderborn;1:0;3:0;;1.73;4.63;4.26
20/10/19;So.;18:00;Hoffenheim;Schalke;0:0;2:0;;2.67;3.64;2.62
86.KHW
25/10/19;Fr.;20:30;Mainz;Köln;1:1;3:1;;2.60;3.75;2.64
26/10/19;Sa.;15:30;Paderborn;Düsseldorf;1:0;2:0;;2.55;3.86;2.64
26/10/19;Sa.;15:30;Schalke;Dortmund;0:0;0:0;;3.22;3.58;2.27
26/10/19;Sa.;15:30;Freiburg;Leipzig;1:0;2:1;;4.95;4.13;1.71
26/10/19;Sa.;15:30;Hertha;Hoffenheim;0:2;2:3;;2.14;3.77;3.37
26/10/19;Sa.;15:30;B. München;Union Berlin;1:0;2:1;;1.11;11.10;23.56
26/10/19;Sa.;18:30;Leverkusen;Bremen;1:1;2:2;;1.71;4.27;4.72
27/10/19;So.;15:30;Wolfsburg;Augsburg;0:0;0:0;;1.64;4.22;5.48
27/10/19;So.;18:00;M´gladbach;Frankfurt;2:0;4:2;;2.10;3.91;3.35
88.KHW
01/11/19;Fr.;20:30;Hoffenheim;Paderborn;3:0;3:0;;1.46;5.25;6.41
02/11/19;Sa.;15:30;Bremen;Freiburg;1:1;2:2;;1.89;3.97;4.03
02/11/19;Sa.;15:30;Frankfurt;B. München;2:1;5:1;;6.76;5.76;1.41
02/11/19;Sa.;15:30;Leverkusen;M´gladbach;1:2;1:2;;1.90;3.96;3.98
02/11/19;Sa.;15:30;Leipzig;Mainz;5:0;8:0;;1.34;5.95;8.52
02/11/19;Sa.;15:30;Dortmund;Wolfsburg;0:0;3:0;;1.55;4.44;6.28
02/11/19;Sa.;18:30;Union Berlin;Hertha;0:0;1:0;;2.61;3.46;2.79
03/11/19;So.;15:30;Düsseldorf;Köln;1:0;2:0;;2.97;3.51;2.45
03/11/19;So.;18:00;Augsburg;Schalke;1:1;2:3;;4.25;4.06;1.82
90.KHW
08/11/19;Fr.;20:30;Köln;Hoffenheim;;;;2.65;3.68;2.63
09/11/19;Sa.;15:30;Schalke;Düsseldorf;;;;1.53;4.61;6.22
09/11/19;Sa.;15:30;Paderborn;Augsburg;;;;2.51;3.87;2.68
09/11/19;Sa.;15:30;Hertha;Leipzig;;;;4.35;4.01;1.82
09/11/19;Sa.;15:30;Mainz;Union Berlin;;;;2.27;3.55;3.25
09/11/19;Sa.;18:30;B. München;Dortmund;;;;1.57;4.76;5.41
10/11/19;So.;13:30;M´gladbach;Bremen;;;;1.86;4.05;4.05
10/11/19;So.;15:30;Wolfsburg;Leverkusen;;;;2.90;3.51;2.50
10/11/19;So.;18:00;Freiburg;Frankfurt;;;;2.82;3.56;2.54
94.KHW
22/11/19;Fr.;20:30;Dortmund;Paderborn;;;;1.20;7.98;14.51
23/11/19;Sa.;15:30;Union Berlin;M´gladbach;;;;3.29;3.74;2.18
23/11/19;Sa.;15:30;Düsseldorf;B. München;;;;9.65;6.09;1.31
23/11/19;Sa.;15:30;Frankfurt;Wolfsburg;;;;2.14;3.73;3.39
23/11/19;Sa.;15:30;Bremen;Schalke;;;;2.50;3.70;2.78
23/11/19;Sa.;15:30;Leverkusen;Freiburg;;;;1.68;4.25;5.05
23/11/19;Sa.;18:30;Leipzig;Köln;;;;1.35;5.47;9.25
24/11/19;So.;15:30;Augsburg;Hertha;;;;2.63;3.63;2.67
24/11/19;So.;18:00;Hoffenheim;Mainz;;;;1.55;4.70;5.77
96.KHW
29/11/19;Fr.;20:30;Schalke;Union Berlin;;;;;;
30/11/19;Sa.;15:30;Hertha;Dortmund;;;;;;
30/11/19;Sa.;15:30;Köln;Augsburg;;;;;;
30/11/19;Sa.;15:30;Paderborn;Leipzig;;;;;;
30/11/19;Sa.;15:30;Hoffenheim;Düsseldorf;;;;;;
30/11/19;Sa.;18:30;B. München;Leverkusen;;;;;;
01/12/19;So.;15:30;M´gladbach;Freiburg;;;;;;
01/12/19;So.;18:00;Wolfsburg;Bremen;;;;;;
02/12/19;Mo.;20:30;Mainz;Frankfurt;;;;;;
98.KHW
06/12/19;Fr.;20:30;Frankfurt;Hertha;;;;;;
07/12/19;Sa.;15:30;Augsburg;Mainz;;;;;;
07/12/19;Sa.;15:30;Freiburg;Wolfsburg;;;;;;
07/12/19;Sa.;15:30;M´gladbach;B. München;;;;;;
07/12/19;Sa.;15:30;Leipzig;Hoffenheim;;;;;;
07/12/19;Sa.;15:30;Dortmund;Düsseldorf;;;;;;
07/12/19;Sa.;18:30;Leverkusen;Schalke;;;;;;
08/12/19;So.;15:30;Union Berlin;Köln;;;;;;
08/12/19;So.;18:00;Bremen;Paderborn;;;;;;
100.KHW
13/12/19;Fr.;20:30;Hoffenheim;Augsburg;;;;;;
14/12/19;Sa.;15:30;Mainz;Dortmund;;;;;;
14/12/19;Sa.;15:30;Köln;Leverkusen;;;;;;
14/12/19;Sa.;15:30;Paderborn;Union Berlin;;;;;;
14/12/19;Sa.;15:30;Hertha;Freiburg;;;;;;
14/12/19;Sa.;15:30;B. München;Bremen;;;;;;
14/12/19;Sa.;18:30;Düsseldorf;Leipzig;;;;;;
15/12/19;So.;15:30;Wolfsburg;M´gladbach;;;;;;
15/12/19;So.;18:00;Schalke;Frankfurt;;;;;;
101.KHW
17/12/19;Di.;18:30;Bremen;Mainz;;;;;;
17/12/19;Di.;20:30;Augsburg;Düsseldorf;;;;;;
17/12/19;Di.;20:30;Union Berlin;Hoffenheim;;;;;;
17/12/19;Di.;20:30;Dortmund;Leipzig;;;;;;
18/12/19;Mi.;18:30;Leverkusen;Hertha;;;;;;
18/12/19;Mi.;20:30;Wolfsburg;Schalke;;;;;;
18/12/19;Mi.;20:30;M´gladbach;Paderborn;;;;;;
18/12/19;Mi.;20:30;Freiburg;B. München;;;;;;
18/12/19;Mi.;20:30;Frankfurt;Köln;;;;;;
102.KHW
20/12/19;Fr.;20:30;Hoffenheim;Dortmund;;;;;;
21/12/19;Sa.;15:30;Köln;Bremen;;;;;;
21/12/19;Sa.;15:30;B. München;Wolfsburg;;;;;;
21/12/19;Sa.;15:30;Leipzig;Augsburg;;;;;;
21/12/19;Sa.;15:30;Mainz;Leverkusen;;;;;;
21/12/19;Sa.;15:30;Schalke;Freiburg;;;;;;
21/12/19;Sa.;18:30;Hertha;M´gladbach;;;;;;
22/12/19;So.;15:30;Düsseldorf;Union Berlin;;;;;;
22/12/19;So.;18:00;Paderborn;Frankfurt;;;;;;
5.KHW
18/01/20;Sa.;u.U.;Schalke;M´gladbach;;;;;;
18/01/20;Sa.;u.U.;Paderborn;Leverkusen;;;;;;
18/01/20;Sa.;u.U.;Köln;Wolfsburg;;;;;;
18/01/20;Sa.;u.U.;Augsburg;Dortmund;;;;;;
18/01/20;Sa.;u.U.;Leipzig;Union Berlin;;;;;;
18/01/20;Sa.;u.U.;Mainz;Freiburg;;;;;;
18/01/20;Sa.;u.U.;Düsseldorf;Bremen;;;;;;
18/01/20;Sa.;u.U.;Hoffenheim;Frankfurt;;;;;;
18/01/20;Sa.;u.U.;Hertha;B. München;;;;;;
7.KHW
25/01/20;Sa.;u.U.;Frankfurt;Leipzig;;;;;;
25/01/20;Sa.;u.U.;Union Berlin;Augsburg;;;;;;
25/01/20;Sa.;u.U.;Freiburg;Paderborn;;;;;;
25/01/20;Sa.;u.U.;Bremen;Hoffenheim;;;;;;
25/01/20;Sa.;u.U.;Wolfsburg;Hertha;;;;;;
25/01/20;Sa.;u.U.;M´gladbach;Mainz;;;;;;
25/01/20;Sa.;u.U.;Leverkusen;Düsseldorf;;;;;;
25/01/20;Sa.;u.U.;Dortmund;Köln;;;;;;
25/01/20;Sa.;u.U.;B. München;Schalke;;;;;;
9.KHW
01/02/20;Sa.;u.U.;Mainz;B. München;;;;;;
01/02/20;Sa.;u.U.;Paderborn;Wolfsburg;;;;;;
01/02/20;Sa.;u.U.;Köln;Freiburg;;;;;;
01/02/20;Sa.;u.U.;Augsburg;Bremen;;;;;;
01/02/20;Sa.;u.U.;Hertha;Schalke;;;;;;
01/02/20;Sa.;u.U.;Hoffenheim;Leverkusen;;;;;;
01/02/20;Sa.;u.U.;Leipzig;M´gladbach;;;;;;
01/02/20;Sa.;u.U.;Düsseldorf;Frankfurt;;;;;;
01/02/20;Sa.;u.U.;Dortmund;Union Berlin;;;;;;
11.KHW
08/02/20;Sa.;u.U.;Frankfurt;Augsburg;;;;;;
08/02/20;Sa.;u.U.;B. München;Leipzig;;;;;;
08/02/20;Sa.;u.U.;Leverkusen;Dortmund;;;;;;
08/02/20;Sa.;u.U.;M´gladbach;Köln;;;;;;
08/02/20;Sa.;u.U.;Wolfsburg;Düsseldorf;;;;;;
08/02/20;Sa.;u.U.;Bremen;Union Berlin;;;;;;
08/02/20;Sa.;u.U.;Hertha;Mainz;;;;;;
08/02/20;Sa.;u.U.;Freiburg;Hoffenheim;;;;;;
08/02/20;Sa.;u.U.;Schalke;Paderborn;;;;;;
13.KHW
15/02/20;Sa.;u.U.;Paderborn;Hertha;;;;;;
15/02/20;Sa.;u.U.;Augsburg;Freiburg;;;;;;
15/02/20;Sa.;u.U.;Union Berlin;Leverkusen;;;;;;
15/02/20;Sa.;u.U.;Köln;B. München;;;;;;
15/02/20;Sa.;u.U.;Mainz;Schalke;;;;;;
15/02/20;Sa.;u.U.;Dortmund;Frankfurt;;;;;;
15/02/20;Sa.;u.U.;Hoffenheim;Wolfsburg;;;;;;
15/02/20;Sa.;u.U.;Leipzig;Bremen;;;;;;
15/02/20;Sa.;u.U.;Düsseldorf;M´gladbach;;;;;;
15.KHW
22/02/20;Sa.;u.U.;Frankfurt;Union Berlin;;;;;;
22/02/20;Sa.;u.U.;B. München;Paderborn;;;;;;
22/02/20;Sa.;u.U.;Leverkusen;Augsburg;;;;;;
22/02/20;Sa.;u.U.;M´gladbach;Hoffenheim;;;;;;
22/02/20;Sa.;u.U.;Wolfsburg;Mainz;;;;;;
22/02/20;Sa.;u.U.;Bremen;Dortmund;;;;;;
22/02/20;Sa.;u.U.;Hertha;Köln;;;;;;
22/02/20;Sa.;u.U.;Freiburg;Düsseldorf;;;;;;
22/02/20;Sa.;u.U.;Schalke;Leipzig;;;;;;
17.KHW
29/02/20;Sa.;u.U.;Düsseldorf;Hertha;;;;;;
29/02/20;Sa.;u.U.;Köln;Schalke;;;;;;
29/02/20;Sa.;u.U.;Union Berlin;Wolfsburg;;;;;;
29/02/20;Sa.;u.U.;Augsburg;M´gladbach;;;;;;
29/02/20;Sa.;u.U.;Bremen;Frankfurt;;;;;;
29/02/20;Sa.;u.U.;Mainz;Paderborn;;;;;;
29/02/20;Sa.;u.U.;Hoffenheim;B. München;;;;;;
29/02/20;Sa.;u.U.;Leipzig;Leverkusen;;;;;;
29/02/20;Sa.;u.U.;Dortmund;Freiburg;;;;;;
19.KHW
07/03/20;Sa.;u.U.;B. München;Augsburg;;;;;;
07/03/20;Sa.;u.U.;Leverkusen;Frankfurt;;;;;;
07/03/20;Sa.;u.U.;M´gladbach;Dortmund;;;;;;
07/03/20;Sa.;u.U.;Wolfsburg;Leipzig;;;;;;
07/03/20;Sa.;u.U.;Hertha;Bremen;;;;;;
07/03/20;Sa.;u.U.;Mainz;Düsseldorf;;;;;;
07/03/20;Sa.;u.U.;Freiburg;Union Berlin;;;;;;
07/03/20;Sa.;u.U.;Schalke;Hoffenheim;;;;;;
07/03/20;Sa.;u.U.;Paderborn;Köln;;;;;;
21.KHW
14/03/20;Sa.;u.U.;Düsseldorf;Paderborn;;;;;;
14/03/20;Sa.;u.U.;Union Berlin;B. München;;;;;;
14/03/20;Sa.;u.U.;Augsburg;Wolfsburg;;;;;;
14/03/20;Sa.;u.U.;Köln;Mainz;;;;;;
14/03/20;Sa.;u.U.;Hoffenheim;Hertha;;;;;;
14/03/20;Sa.;u.U.;Dortmund;Schalke;;;;;;
14/03/20;Sa.;u.U.;Bremen;Leverkusen;;;;;;
14/03/20;Sa.;u.U.;Leipzig;Freiburg;;;;;;
14/03/20;Sa.;u.U.;Frankfurt;M´gladbach;;;;;;
23.KHW
21/03/20;Sa.;u.U.;B. München;Frankfurt;;;;;;
21/03/20;Sa.;u.U.;M´gladbach;Leverkusen;;;;;;
21/03/20;Sa.;u.U.;Wolfsburg;Dortmund;;;;;;
21/03/20;Sa.;u.U.;Hertha;Union Berlin;;;;;;
21/03/20;Sa.;u.U.;Mainz;Leipzig;;;;;;
21/03/20;Sa.;u.U.;Freiburg;Bremen;;;;;;
21/03/20;Sa.;u.U.;Schalke;Augsburg;;;;;;
21/03/20;Sa.;u.U.;Köln;Düsseldorf;;;;;;
21/03/20;Sa.;u.U.;Paderborn;Hoffenheim;;;;;;
27.KHW
04/04/20;Sa.;u.U.;Union Berlin;Mainz;;;;;;
04/04/20;Sa.;u.U.;Augsburg;Paderborn;;;;;;
04/04/20;Sa.;u.U.;Düsseldorf;Schalke;;;;;;
04/04/20;Sa.;u.U.;Hoffenheim;Köln;;;;;;
04/04/20;Sa.;u.U.;Bremen;M´gladbach;;;;;;
04/04/20;Sa.;u.U.;Dortmund;B. München;;;;;;
04/04/20;Sa.;u.U.;Frankfurt;Freiburg;;;;;;
04/04/20;Sa.;u.U.;Leipzig;Hertha;;;;;;
04/04/20;Sa.;u.U.;Leverkusen;Wolfsburg;;;;;;
29.KHW
11/04/20;Sa.;u.U.;B. München;Düsseldorf;;;;;;
11/04/20;Sa.;u.U.;M´gladbach;Union Berlin;;;;;;
11/04/20;Sa.;u.U.;Wolfsburg;Frankfurt;;;;;;
11/04/20;Sa.;u.U.;Mainz;Hoffenheim;;;;;;
11/04/20;Sa.;u.U.;Freiburg;Leverkusen;;;;;;
11/04/20;Sa.;u.U.;Schalke;Bremen;;;;;;
11/04/20;Sa.;u.U.;Köln;Leipzig;;;;;;
11/04/20;Sa.;u.U.;Paderborn;Dortmund;;;;;;
11/04/20;Sa.;u.U.;Hertha;Augsburg;;;;;;
31.KHW
18/04/20;Sa.;u.U.;Düsseldorf;Hoffenheim;;;;;;
18/04/20;Sa.;u.U.;Union Berlin;Schalke;;;;;;
18/04/20;Sa.;u.U.;Augsburg;Köln;;;;;;
18/04/20;Sa.;u.U.;Freiburg;M´gladbach;;;;;;
18/04/20;Sa.;u.U.;Bremen;Wolfsburg;;;;;;
18/04/20;Sa.;u.U.;Dortmund;Hertha;;;;;;
18/04/20;Sa.;u.U.;Frankfurt;Mainz;;;;;;
18/04/20;Sa.;u.U.;Leipzig;Paderborn;;;;;;
18/04/20;Sa.;u.U.;Leverkusen;B. München;;;;;;
33.KHW
25/04/20;Sa.;u.U.;B. München;M´gladbach;;;;;;
25/04/20;Sa.;u.U.;Wolfsburg;Freiburg;;;;;;
25/04/20;Sa.;u.U.;Hoffenheim;Leipzig;;;;;;
25/04/20;Sa.;u.U.;Hertha;Frankfurt;;;;;;
25/04/20;Sa.;u.U.;Mainz;Augsburg;;;;;;
25/04/20;Sa.;u.U.;Schalke;Leverkusen;;;;;;
25/04/20;Sa.;u.U.;Köln;Union Berlin;;;;;;
25/04/20;Sa.;u.U.;Paderborn;Bremen;;;;;;
25/04/20;Sa.;u.U.;Düsseldorf;Dortmund;;;;;;
35.KHW
02/05/20;Sa.;u.U.;Bremen;B. München;;;;;;
02/05/20;Sa.;u.U.;Union Berlin;Paderborn;;;;;;
02/05/20;Sa.;u.U.;Augsburg;Hoffenheim;;;;;;
02/05/20;Sa.;u.U.;Freiburg;Hertha;;;;;;
02/05/20;Sa.;u.U.;Frankfurt;Schalke;;;;;;
02/05/20;Sa.;u.U.;Leverkusen;Köln;;;;;;
02/05/20;Sa.;u.U.;Leipzig;Düsseldorf;;;;;;
02/05/20;Sa.;u.U.;Dortmund;Mainz;;;;;;
02/05/20;Sa.;u.U.;M´gladbach;Wolfsburg;;;;;;
37.KHW
09/05/20;Sa.;u.U.;Mainz;Bremen;;;;;;
09/05/20;Sa.;u.U.;Paderborn;M´gladbach;;;;;;
09/05/20;Sa.;u.U.;Köln;Frankfurt;;;;;;
09/05/20;Sa.;u.U.;Schalke;Wolfsburg;;;;;;
09/05/20;Sa.;u.U.;Hertha;Leverkusen;;;;;;
09/05/20;Sa.;u.U.;Düsseldorf;Augsburg;;;;;;
09/05/20;Sa.;u.U.;Hoffenheim;Union Berlin;;;;;;
09/05/20;Sa.;u.U.;Leipzig;Dortmund;;;;;;
09/05/20;Sa.;u.U.;B. München;Freiburg;;;;;;
39.KHW
16/05/20;Sa.;15:30;Dortmund;Hoffenheim;;;;;;
16/05/20;Sa.;15:30;Leverkusen;Mainz;;;;;;
16/05/20;Sa.;15:30;M´gladbach;Hertha;;;;;;
16/05/20;Sa.;15:30;Wolfsburg;B. München;;;;;;
16/05/20;Sa.;15:30;Frankfurt;Paderborn;;;;;;
16/05/20;Sa.;15:30;Bremen;Köln;;;;;;
16/05/20;Sa.;15:30;Freiburg;Schalke;;;;;;
16/05/20;Sa.;15:30;Augsburg;Leipzig;;;;;;
16/05/20;Sa.;15:30;Union Berlin;Düsseldorf;;;;;;

Info:;Europa/Deutschland/Bundesliga 2019
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
