Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
28/10/17;Sa.;15:30;Schalke;Wolfsburg;1:0;1:1;;1.87;3.63;4.34
28/10/17;Sa.;15:30;Hannover;Dortmund;2:1;4:2;;6.79;4.93;1.45
28/10/17;Sa.;18:30;B. München;Leipzig;2:0;2:0;;1.41;5.35;6.93
29/10/17;So.;15:30;Bremen;Augsburg;0:2;0:3;;2.07;3.52;3.67
29/10/17;So.;18:00;Stuttgart;Freiburg;2:0;3:0;;1.86;3.79;4.18
88.KHW
03/11/17;Fr.;20:30;Frankfurt;Bremen;1:1;2:1;;1.80;3.86;4.44
04/11/17;Sa.;15:30;Leipzig;Hannover;0:0;2:1;;1.53;4.64;5.86
04/11/17;Sa.;15:30;Hamburg;Stuttgart;1:0;3:1;;2.78;3.30;2.65
04/11/17;Sa.;15:30;Freiburg;Schalke;0:0;0:1;;3.95;3.42;2.02
04/11/17;Sa.;15:30;Augsburg;Leverkusen;0:0;1:1;;3.26;3.75;2.14
04/11/17;Sa.;15:30;M'gladbach;Mainz;0:1;1:1;;1.60;4.36;5.43
04/11/17;Sa.;18:30;Dortmund;B. München;0:2;1:3;;3.50;4.13;1.95
05/11/17;So.;15:30;Köln;Hoffenheim;0:1;0:3;;2.53;3.68;2.68
05/11/17;So.;18:00;Wolfsburg;Hertha;2:1;3:3;;1.98;3.37;4.21
92.KHW
17/11/17;Fr.;20:30;Stuttgart;Dortmund;1:1;2:1;;4.17;4.07;1.80
18/11/17;Sa.;15:30;B. München;Augsburg;2:0;3:0;;1.20;7.67;13.24
18/11/17;Sa.;15:30;Hoffenheim;Frankfurt;0:1;1:1;;2.31;3.59;3.04
18/11/17;Sa.;15:30;Mainz;Köln;1:0;1:0;;1.88;3.67;4.25
18/11/17;Sa.;15:30;Wolfsburg;Freiburg;2:0;3:1;;1.63;4.08;5.51
18/11/17;Sa.;15:30;Leverkusen;Leipzig;1:1;2:2;;2.37;3.75;2.84
18/11/17;Sa.;18:30;Hertha;M'gladbach;1:3;2:4;;3.04;3.44;2.38
19/11/17;So.;15:30;Schalke;Hamburg;1:0;2:0;;1.77;3.66;4.95
19/11/17;So.;18:00;Bremen;Hannover;1:0;4:0;;2.18;3.58;3.33
94.KHW
24/11/17;Fr.;20:30;Hannover;Stuttgart;0:1;1:1;;2.43;3.35;3.04
25/11/17;Sa.;15:30;Freiburg;Mainz;0:0;2:1;;2.12;3.42;3.64
25/11/17;Sa.;15:30;Leipzig;Bremen;1:0;2:0;;1.48;4.88;6.29
25/11/17;Sa.;15:30;Augsburg;Wolfsburg;0:1;2:1;;2.06;3.55;3.66
25/11/17;Sa.;15:30;Frankfurt;Leverkusen;0:0;0:1;;2.50;3.56;2.78
25/11/17;Sa.;15:30;Dortmund;Schalke;4:0;4:4;;1.64;4.33;5.06
25/11/17;Sa.;18:30;M'gladbach;B. München;2:0;2:1;;4.60;4.42;1.68
26/11/17;So.;15:30;Hamburg;Hoffenheim;1:0;3:0;;2.48;3.50;2.84
26/11/17;So.;18:00;Köln;Hertha;0:1;0:2;;3.17;3.31;2.37
96.KHW
01/12/17;Fr.;20:30;Freiburg;Hamburg;0:0;0:0;;2.82;3.20;2.68
02/12/17;Sa.;15:30;B. München;Hannover;1:1;3:1;;1.10;11.02;25.87
02/12/17;Sa.;15:30;Leverkusen;Dortmund;1:0;1:1;;2.21;3.93;3.00
02/12/17;Sa.;15:30;Mainz;Augsburg;0:2;1:3;;3.14;3.26;2.41
02/12/17;Sa.;15:30;Hoffenheim;Leipzig;1:0;4:0;;3.40;3.81;2.07
02/12/17;Sa.;15:30;Bremen;Stuttgart;1:0;1:0;;2.20;3.60;3.24
02/12/17;Sa.;18:30;Schalke;Köln;1:0;2:2;;1.44;4.72;7.56
03/12/17;So.;15:30;Hertha;Frankfurt;1:1;1:2;;2.46;3.17;3.15
03/12/17;So.;18:00;Wolfsburg;M'gladbach;2:0;3:0;;2.45;3.63;2.81
98.KHW
08/12/17;Fr.;20:30;Stuttgart;Leverkusen;0:1;0:2;;3.03;3.54;2.34
09/12/17;Sa.;15:30;Dortmund;Bremen;0:1;1:2;;1.43;5.27;6.55
09/12/17;Sa.;15:30;Hamburg;Wolfsburg;0:0;0:0;;2.68;3.33;2.72
09/12/17;Sa.;15:30;Frankfurt;B. München;0:1;0:1;;6.66;4.78;1.47
09/12/17;Sa.;15:30;Leipzig;Mainz;2:1;2:2;;1.57;4.20;6.08
09/12/17;Sa.;18:30;M'gladbach;Schalke;1:0;1:1;;2.37;3.46;3.04
10/12/17;So.;14:00;Köln;Freiburg;3:1;3:4;;2.44;3.23;3.13
10/12/17;So.;15:30;Hannover;Hoffenheim;0:0;2:0;;3.62;3.78;2.00
10/12/17;So.;18:00;Augsburg;Hertha;0:0;1:1;;2.18;3.27;3.63
99.KHW
12/12/17;Di.;18:30;Wolfsburg;Leipzig;1:0;1:1;;2.81;3.55;2.48
12/12/17;Di.;20:30;Hamburg;Frankfurt;1:2;1:2;;2.31;3.23;3.37
12/12/17;Di.;20:30;Mainz;Dortmund;0:0;0:2;;5.20;4.32;1.62
12/12/17;Di.;20:30;Freiburg;M'gladbach;1:0;1:0;;2.82;3.35;2.58
13/12/17;Mi.;18:30;Hoffenheim;Stuttgart;0:0;1:0;;2.00;3.68;3.72
13/12/17;Mi.;20:30;Leverkusen;Bremen;1:0;1:0;;1.60;4.40;5.32
13/12/17;Mi.;20:30;B. München;Köln;0:0;1:0;;1.07;12.85;31.21
13/12/17;Mi.;20:30;Schalke;Augsburg;1:0;3:2;;2.05;3.40;3.87
13/12/17;Mi.;20:30;Hertha;Hannover;2:0;3:1;;1.93;3.57;4.15
100.KHW
15/12/17;Fr.;20:30;M'gladbach;Hamburg;1:0;3:1;;1.96;3.66;3.88
16/12/17;Sa.;15:30;Bremen;Mainz;2:0;2:2;;2.00;3.55;3.86
16/12/17;Sa.;15:30;Köln;Wolfsburg;0:0;1:0;;3.55;3.48;2.12
16/12/17;Sa.;15:30;Frankfurt;Schalke;1:0;2:2;;2.89;3.26;2.58
16/12/17;Sa.;15:30;Stuttgart;B. München;0:0;0:1;;7.82;4.93;1.41
16/12/17;Sa.;15:30;Augsburg;Freiburg;1:1;3:3;;1.81;3.74;4.57
16/12/17;Sa.;18:30;Dortmund;Hoffenheim;0:1;2:1;;1.70;4.33;4.55
17/12/17;So.;15:30;Hannover;Leverkusen;3:2;4:4;;4.58;4.05;1.74
17/12/17;So.;18:00;Leipzig;Hertha;0:2;2:3;;1.61;4.13;5.67
4.KHW
12/01/18;Fr.;20:30;Leverkusen;B. München;0:1;1:3;;3.92;3.80;1.92
13/01/18;Sa.;15:30;Bremen;Hoffenheim;0:1;1:1;;2.55;3.45;2.79
13/01/18;Sa.;15:30;Augsburg;Hamburg;1:0;1:0;;1.77;3.62;5.00
13/01/18;Sa.;15:30;Hannover;Mainz;2:2;3:2;;2.35;3.41;3.11
13/01/18;Sa.;15:30;Stuttgart;Hertha;0:0;1:0;;1.98;3.45;4.08
13/01/18;Sa.;15:30;Frankfurt;Freiburg;1:0;1:1;;2.05;3.44;3.83
13/01/18;Sa.;18:30;Leipzig;Schalke;1:0;3:1;;2.38;3.41;3.06
14/01/18;So.;15:30;Köln;M'gladbach;1:0;2:1;;3.25;3.47;2.25
14/01/18;So.;18:00;Dortmund;Wolfsburg;0:0;0:0;;1.59;4.37;5.51
6.KHW
19/01/18;Fr.;20:30;Hertha;Dortmund;0:0;1:1;;3.51;3.49;2.14
20/01/18;Sa.;15:30;Mainz;Stuttgart;1:1;3:2;;2.77;3.25;2.69
20/01/18;Sa.;15:30;Wolfsburg;Frankfurt;0:2;1:3;;2.47;3.22;3.08
20/01/18;Sa.;15:30;Hoffenheim;Leverkusen;0:1;1:4;;2.84;3.68;2.40
20/01/18;Sa.;15:30;Freiburg;Leipzig;0:0;2:1;;3.48;3.64;2.10
20/01/18;Sa.;15:30;M'gladbach;Augsburg;1:0;2:0;;2.20;3.49;3.35
20/01/18;Sa.;18:30;Hamburg;Köln;0:1;0:2;;1.96;3.44;4.20
21/01/18;So.;15:30;B. München;Bremen;1:1;4:2;;1.17;8.35;15.29
21/01/18;So.;18:00;Schalke;Hannover;1:0;1:1;;1.53;4.45;6.13
8.KHW
26/01/18;Fr.;20:30;Frankfurt;M'gladbach;1:0;2:0;;2.48;3.45;2.88
27/01/18;Sa.;15:30;Köln;Augsburg;1:0;1:1;;3.03;3.38;2.42
27/01/18;Sa.;15:30;Stuttgart;Schalke;0:2;0:2;;2.88;3.34;2.54
27/01/18;Sa.;15:30;Dortmund;Freiburg;1:1;2:2;;1.35;5.52;8.38
27/01/18;Sa.;15:30;B. München;Hoffenheim;2:2;5:2;;1.28;6.55;9.49
27/01/18;Sa.;15:30;Leipzig;Hamburg;1:1;1:1;;1.60;4.06;5.89
27/01/18;Sa.;18:30;Bremen;Hertha;0:0;0:0;;1.95;3.61;4.01
28/01/18;So.;15:30;Leverkusen;Mainz;0:0;2:0;;1.50;4.78;6.11
28/01/18;So.;18:00;Hannover;Wolfsburg;0:0;0:1;;2.33;3.45;3.12
10.KHW
02/02/18;Fr.;20:30;Köln;Dortmund;0:1;2:3;;4.83;3.92;1.73
03/02/18;Sa.;15:30;Wolfsburg;Stuttgart;1:0;1:1;;2.10;3.51;3.59
03/02/18;Sa.;15:30;Schalke;Bremen;1:0;1:2;;1.88;3.62;4.28
03/02/18;Sa.;15:30;Hertha;Hoffenheim;0:1;1:1;;3.11;3.49;2.32
03/02/18;Sa.;15:30;Mainz;B. München;0:2;0:2;;8.35;5.41;1.36
03/02/18;Sa.;15:30;Freiburg;Leverkusen;0:0;0:0;;4.09;3.72;1.90
03/02/18;Sa.;18:30;M'gladbach;Leipzig;0:0;0:1;;2.56;3.61;2.69
04/02/18;So.;15:30;Augsburg;Frankfurt;1:0;3:0;;2.42;3.19;3.18
04/02/18;So.;18:00;Hamburg;Hannover;0:1;1:1;;2.15;3.37;3.59
12.KHW
09/02/18;Fr.;20:30;Leipzig;Augsburg;1:0;2:0;;1.80;3.76;4.60
10/02/18;Sa.;15:30;Frankfurt;Köln;1:0;4:2;;1.98;3.49;4.03
10/02/18;Sa.;15:30;Hoffenheim;Mainz;1:1;4:2;;1.65;4.19;5.10
10/02/18;Sa.;15:30;Leverkusen;Hertha;0:1;0:2;;1.52;4.43;6.30
10/02/18;Sa.;15:30;Dortmund;Hamburg;0:0;2:0;;1.38;5.12;8.53
10/02/18;Sa.;15:30;Hannover;Freiburg;1:0;2:1;;2.07;3.43;3.76
10/02/18;Sa.;18:30;B. München;Schalke;2:1;2:1;;1.23;6.98;11.90
11/02/18;So.;15:30;Stuttgart;M'gladbach;1:0;1:0;;2.40;3.49;2.98
11/02/18;So.;18:00;Bremen;Wolfsburg;2:0;3:1;;1.92;3.61;4.13
14.KHW
16/02/18;Fr.;20:30;Hertha;Mainz;0:1;0:2;;2.02;3.45;3.91
17/02/18;Sa.;15:30;Köln;Hannover;1:1;1:1;;2.11;3.56;3.50
17/02/18;Sa.;15:30;Wolfsburg;B. München;1:0;1:2;;6.90;4.79;1.46
17/02/18;Sa.;15:30;Freiburg;Bremen;1:0;1:0;;2.73;3.33;2.68
17/02/18;Sa.;15:30;Hamburg;Leverkusen;0:1;1:2;;4.08;3.53;1.95
17/02/18;Sa.;18:30;Schalke;Hoffenheim;2:0;2:1;;2.17;3.52;3.40
18/02/18;So.;15:30;Augsburg;Stuttgart;0:1;0:1;;2.07;3.37;3.83
18/02/18;So.;18:00;M'gladbach;Dortmund;0:1;0:1;;3.33;3.71;2.12
19/02/18;Mo.;20:30;Frankfurt;Leipzig;2:1;2:1;;2.60;3.30;2.84
16.KHW
23/02/18;Fr.;20:30;Mainz;Wolfsburg;1:1;1:1;;2.24;3.32;3.42
24/02/18;Sa.;15:30;Stuttgart;Frankfurt;1:0;1:0;;2.37;3.27;3.20
24/02/18;Sa.;15:30;Hoffenheim;Freiburg;0:0;1:1;;1.75;3.92;4.69
24/02/18;Sa.;15:30;Hannover;M'gladbach;0:0;0:1;;2.77;3.42;2.58
24/02/18;Sa.;15:30;B. München;Hertha;0:0;0:0;;1.19;7.74;14.16
24/02/18;Sa.;18:30;Bremen;Hamburg;0:0;1:0;;2.14;3.21;3.84
25/02/18;So.;15:30;Leverkusen;Schalke;0:1;0:2;;2.09;3.56;3.57
25/02/18;So.;18:00;Leipzig;Köln;1:0;1:2;;1.51;4.56;6.33
26/02/18;Mo.;20:30;Dortmund;Augsburg;1:0;1:1;;1.42;5.07;7.36
18.KHW
02/03/18;Fr.;20:30;M'gladbach;Bremen;2:0;2:2;;2.03;3.55;3.77
03/03/18;Sa.;15:30;Augsburg;Hoffenheim;0:1;0:2;;2.95;3.42;2.44
03/03/18;Sa.;15:30;Schalke;Hertha;1:0;1:0;;1.64;3.82;5.89
03/03/18;Sa.;15:30;Wolfsburg;Leverkusen;0:1;1:2;;3.52;3.57;2.10
03/03/18;Sa.;15:30;Frankfurt;Hannover;1:0;1:0;;1.79;3.75;4.68
03/03/18;Sa.;15:30;Hamburg;Mainz;0:0;0:0;;2.15;3.27;3.72
03/03/18;Sa.;18:30;Leipzig;Dortmund;1:1;1:1;;2.15;3.69;3.29
04/03/18;So.;15:30;Köln;Stuttgart;1:2;2:3;;2.56;3.37;2.84
04/03/18;So.;18:00;Freiburg;B. München;0:2;0:4;;6.96;4.52;1.48
20.KHW
09/03/18;Fr.;20:30;Mainz;Schalke;0:0;0:1;;3.34;3.28;2.29
10/03/18;Sa.;15:30;Hertha;Freiburg;0:0;0:0;;2.29;3.06;3.62
10/03/18;Sa.;15:30;B. München;Hamburg;3:0;6:0;;1.15;8.40;19.43
10/03/18;Sa.;15:30;Hannover;Augsburg;1:2;1:3;;2.34;3.33;3.19
10/03/18;Sa.;15:30;Hoffenheim;Wolfsburg;1:0;3:0;;1.68;3.98;5.14
10/03/18;Sa.;18:30;Leverkusen;M'gladbach;1:0;2:0;;1.67;4.18;4.91
11/03/18;So.;15:30;Stuttgart;Leipzig;0:0;0:0;;3.15;3.38;2.34
11/03/18;So.;18:00;Dortmund;Frankfurt;1:0;3:2;;1.88;3.60;4.33
12/03/18;Mo.;20:30;Bremen;Köln;1:0;3:1;;1.81;3.83;4.42
22.KHW
16/03/18;Fr.;20:30;Freiburg;Stuttgart;0:1;1:2;;2.53;3.09;3.11
17/03/18;Sa.;15:30;Frankfurt;Mainz;3:0;3:0;;1.74;3.67;5.16
17/03/18;Sa.;15:30;M'gladbach;Hoffenheim;1:1;3:3;;3.16;3.74;2.19
17/03/18;Sa.;15:30;Hamburg;Hertha;1:0;1:2;;2.91;3.05;2.71
17/03/18;Sa.;15:30;Augsburg;Bremen;0:2;1:3;;2.43;3.37;3.02
17/03/18;Sa.;18:30;Wolfsburg;Schalke;0:0;0:1;;3.93;3.30;2.07
18/03/18;So.;13:30;Dortmund;Hannover;1:0;1:0;;1.48;4.79;6.43
18/03/18;So.;15:30;Köln;Leverkusen;1:0;2:0;;4.78;4.17;1.69
18/03/18;So.;18:00;Leipzig;B. München;1:1;2:1;;5.25;4.21;1.63
26.KHW
31/03/18;Sa.;15:30;Leverkusen;Augsburg;0:0;0:0;;1.48;4.65;6.81
31/03/18;Sa.;15:30;Hannover;Leipzig;0:1;2:3;;4.42;3.91;1.79
31/03/18;Sa.;15:30;Stuttgart;Hamburg;1:1;1:1;;1.66;3.84;5.67
31/03/18;Sa.;15:30;Hoffenheim;Köln;1:0;6:0;;1.60;4.44;5.21
31/03/18;Sa.;15:30;Schalke;Freiburg;0:0;2:0;;1.59;3.80;6.73
31/03/18;Sa.;18:30;B. München;Dortmund;5:0;6:0;;1.35;5.70;7.93
31/03/18;Sa.;20:30;Hertha;Wolfsburg;0:0;0:0;;2.34;3.15;3.37
01/04/18;So.;15:30;Bremen;Frankfurt;1:0;2:1;;2.39;3.39;3.06
01/04/18;So.;18:00;Mainz;M'gladbach;0:0;0:0;;3.06;3.52;2.33
28.KHW
06/04/18;Fr.;20:30;Hannover;Bremen;2:0;2:1;;3.12;3.63;2.25
07/04/18;Sa.;15:30;Freiburg;Wolfsburg;0:1;0:2;;2.38;3.06;3.41
07/04/18;Sa.;15:30;Augsburg;B. München;1:2;1:4;;6.91;4.78;1.46
07/04/18;Sa.;15:30;Köln;Mainz;1:0;1:1;;2.08;3.58;3.57
07/04/18;Sa.;15:30;M'gladbach;Hertha;0:1;2:1;;1.75;3.85;4.83
07/04/18;Sa.;18:30;Hamburg;Schalke;1:1;3:2;;4.38;3.37;1.94
08/04/18;So.;15:30;Dortmund;Stuttgart;1:0;3:0;;1.53;4.58;5.97
08/04/18;So.;18:00;Frankfurt;Hoffenheim;0:0;1:1;;2.32;3.57;3.04
09/04/18;Mo.;20:30;Leipzig;Leverkusen;1:1;1:4;;2.18;3.71;3.21
30.KHW
13/04/18;Fr.;20:30;Wolfsburg;Augsburg;0:0;0:0;;2.24;3.28;3.46
14/04/18;Sa.;15:30;Hoffenheim;Hamburg;2:0;2:0;;1.51;4.72;5.99
14/04/18;Sa.;15:30;Leverkusen;Frankfurt;1:1;4:1;;1.69;4.00;5.08
14/04/18;Sa.;15:30;Stuttgart;Hannover;0:0;1:1;;1.78;3.85;4.59
14/04/18;Sa.;15:30;Hertha;Köln;0:1;2:1;;1.82;3.87;4.29
14/04/18;Sa.;18:30;B. München;M'gladbach;2:1;5:1;;1.40;5.35;7.20
15/04/18;So.;15:30;Schalke;Dortmund;0:0;2:0;;3.08;3.44;2.35
15/04/18;So.;18:00;Bremen;Leipzig;1:0;1:1;;2.60;3.64;2.62
16/04/18;Mo.;20:30;Mainz;Freiburg;1:0;2:0;;2.14;3.17;3.88
32.KHW
20/04/18;Fr.;20:30;M'gladbach;Wolfsburg;3:0;3:0;;1.70;3.94;5.07
21/04/18;Sa.;15:30;Frankfurt;Hertha;0:0;0:3;;1.96;3.45;4.18
21/04/18;Sa.;15:30;Stuttgart;Bremen;1:0;2:0;;2.46;3.34;2.99
21/04/18;Sa.;15:30;Leipzig;Hoffenheim;0:3;2:5;;2.33;3.90;2.82
21/04/18;Sa.;15:30;Hamburg;Freiburg;0:0;1:0;;2.05;3.39;3.89
21/04/18;Sa.;15:30;Hannover;B. München;0:0;0:3;;6.98;5.12;1.43
21/04/18;Sa.;18:30;Dortmund;Leverkusen;1:0;4:0;;2.12;3.75;3.33
22/04/18;So.;15:30;Augsburg;Mainz;1:0;2:0;;2.33;3.31;3.23
22/04/18;So.;18:00;Köln;Schalke;1:2;2:2;;3.50;3.52;2.13
34.KHW
27/04/18;Fr.;20:30;Hoffenheim;Hannover;1:1;3:1;;1.28;6.52;9.64
28/04/18;Sa.;15:30;B. München;Frankfurt;1:0;4:1;;2.05;3.53;3.72
28/04/18;Sa.;15:30;Schalke;M'gladbach;1:1;1:1;;1.91;3.73;4.04
28/04/18;Sa.;15:30;Wolfsburg;Hamburg;0:2;1:3;;2.30;3.34;3.27
28/04/18;Sa.;15:30;Freiburg;Köln;1:0;3:2;;2.12;3.57;3.48
28/04/18;Sa.;15:30;Hertha;Augsburg;0:1;2:2;;2.08;3.48;3.69
28/04/18;Sa.;18:30;Leverkusen;Stuttgart;0:0;0:1;;1.46;4.89;6.57
29/04/18;So.;15:30;Mainz;Leipzig;1:0;3:0;;3.45;3.68;2.09
29/04/18;So.;18:00;Bremen;Dortmund;1:1;1:1;;3.92;4.01;1.87
36.KHW
