Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
17/07/19;Mi.;18:30;Riga FC;Dundalk;0:0;4:5;n.E.;2.06;3.06;4.23
17/07/19;Mi.;19:00;AIK;Ararat Armenia;0:0;3:1;;1.23;6.13;14.06
17/07/19;Mi.;19:00;Qarabag;P. Tirana;0:0;2:0;;1.32;4.83;12.00
17/07/19;Mi.;19:00;Rosenborg;Linfield;1:0;4:0;;1.14;8.38;19.85
17/07/19;Mi.;19:30;Ludogorets 1945;Ferencvarosi;1:2;2:3;;1.57;4.19;5.76
17/07/19;Mi.;20:00;CFR Cluj;FC Astana;2:1;3:1;;1.63;3.68;6.06
17/07/19;Mi.;20:00;Piast Gliwice;Bate Borisov;1:0;1:2;;2.01;3.26;4.08
17/07/19;Mi.;20:15;Maribor;Valur R;2:0;2:0;;1.32;5.48;9.07
17/07/19;Mi.;20:15;Sutjeska;Slovan Bratislava;0:0;4:3;n.E.;7.30;4.47;1.45
17/07/19;Mi.;20:45;Celtic;Sarajevo;1:0;2:1;;1.19;7.16;14.91
59.KHW
23/07/19;Di.;19:00;Viktoria Pilsen;Olympiacos;0:0;0:0;;2.31;3.28;3.19
23/07/19;Di.;19:30;Saburtalo;Dinamo Zagreb;0:0;0:2;;12.44;5.70;1.26
23/07/19;Di.;20:00;Eindhoven;Basel 1893;1:1;3:2;;1.74;4.03;4.39
23/07/19;Di.;20:00;TNS;Kopenhagen;0:1;0:2;;11.94;5.93;1.25
23/07/19;Di.;20:15;Sutjeska;Apoel Nicosia;0:1;0:1;;5.86;3.58;1.67
24/07/19;Mi.;19:00;Bate Borisov;Rosenborg;1:1;2:1;;2.65;3.02;2.93
24/07/19;Mi.;20:00;Ferencvarosi;Valletta;2:0;3:1;;1.12;8.56;23.16
24/07/19;Mi.;20:00;CFR Cluj;Maccabi Tel Aviv;1:0;1:0;;2.09;3.02;4.14
24/07/19;Mi.;20:15;Maribor;AIK;2:1;2:1;;2.50;2.98;3.18
24/07/19;Mi.;20:45;Roter Stern Belgrad;HJK;1:0;2:0;;1.19;6.52;17.45
24/07/19;Mi.;20:45;Dundalk;Qarabag;0:1;1:1;;2.99;2.84;2.75
24/07/19;Mi.;20:45;Celtic;Kalju;3:0;5:0;;1.03;14.85;64.93
61.KHW
30/07/19;Di.;19:00;Apoel Nicosia;Sutjeska;2:0;3:0;;1.21;6.44;14.82
30/07/19;Di.;19:00;Kalju;Celtic;0:1;0:2;;14.73;6.93;1.19
30/07/19;Di.;19:00;Maccabi Tel Aviv;CFR Cluj;1:2;2:2;;2.05;3.06;4.27
30/07/19;Di.;20:00;Dinamo Zagreb;Saburtalo;0:0;3:0;;1.14;7.93;20.22
30/07/19;Di.;20:00;Basel 1893;Eindhoven;1:1;2:1;;2.71;3.67;2.45
30/07/19;Di.;20:00;Valletta;Ferencvarosi;1:0;1:1;;6.30;4.60;1.48
30/07/19;Di.;20:30;Olympiacos;Viktoria Pilsen;0:0;4:0;;1.63;4.02;5.36
31/07/19;Mi.;18:00;HJK;Roter Stern Belgrad;0:0;2:1;;3.98;3.44;1.97
31/07/19;Mi.;19:00;Rosenborg;Bate Borisov;0:0;2:0;;1.59;4.03;5.75
31/07/19;Mi.;19:00;AIK;Maribor;1:0;3:2;n.V.;2.13;3.24;3.69
31/07/19;Mi.;19:00;Qarabag;Dundalk;1:0;3:0;;1.62;3.69;6.16
31/07/19;Mi.;19:45;Kopenhagen;TNS;0:0;1:0;;1.08;9.98;39.80
63.KHW
06/08/19;Di.;19:00;PAOK;Ajax;2:1;2:2;;4.00;3.77;1.87
06/08/19;Di.;19:00;Apoel Nicosia;Qarabag;0:0;1:2;;2.04;3.06;4.30
06/08/19;Di.;20:00;Dinamo Zagreb;Ferencvarosi;1:0;1:1;;1.61;4.08;5.45
06/08/19;Di.;20:30;Brügge;Dynamo Kiew;1:0;1:0;;1.79;3.61;4.70
06/08/19;Di.;20:45;Roter Stern Belgrad;Kopenhagen;1:0;1:1;;2.15;3.17;3.73
07/08/19;Mi.;19:00;Krasnodar;Porto;0:0;0:1;;2.87;3.18;2.58
07/08/19;Mi.;19:45;Basaksehir;Olympiacos;0:0;0:1;;2.53;3.17;2.95
07/08/19;Mi.;20:00;Basel 1893;LASK;0:0;1:2;;2.05;3.47;3.67
07/08/19;Mi.;20:00;CFR Cluj;Celtic;1:1;1:1;;3.34;2.84;2.50
07/08/19;Mi.;20:15;Maribor;Rosenborg;0:0;1:3;;2.42;3.05;3.24
65.KHW
13/08/19;Di.;18:30;Qarabag;Apoel Nicosia;0:1;0:2;;2.06;3.33;3.79
13/08/19;Di.;19:00;Rosenborg;Maribor;0:1;3:1;;1.73;3.99;4.54
13/08/19;Di.;19:30;Dynamo Kiew;Brügge;1:1;3:3;;2.39;3.38;2.97
13/08/19;Di.;20:00;Ferencvarosi;Dinamo Zagreb;0:1;0:4;;3.78;3.53;1.99
13/08/19;Di.;20:00;Kopenhagen;Roter Stern Belgrad;1:1;7:8;n.E.;2.27;3.21;3.36
13/08/19;Di.;20:30;Ajax;PAOK;1:1;3:2;;1.24;6.54;10.95
13/08/19;Di.;20:30;LASK;Basel 1893;0:0;3:1;;2.27;3.43;3.14
13/08/19;Di.;20:30;Olympiacos;Basaksehir;0:0;2:0;;1.76;3.99;4.33
13/08/19;Di.;20:45;Celtic;CFR Cluj;0:1;3:4;;1.66;3.73;5.58
13/08/19;Di.;21:00;Porto;Krasnodar;0:3;2:3;;1.62;4.03;5.41
67.KHW
20/08/19;Di.;21:00;Apoel Nicosia;Ajax;0:0;0:0;;6.36;4.71;1.47
20/08/19;Di.;21:00;LASK;Brügge;0:1;0:1;;2.93;3.20;2.52
20/08/19;Di.;21:00;CFR Cluj;Slavia Prag;0:1;0:1;;3.58;3.08;2.25
21/08/19;Mi.;21:00;Dinamo Zagreb;Rosenborg;2:0;2:0;;1.53;4.21;6.24
21/08/19;Mi.;21:00;Young Boys;Roter Stern Belgrad;1:1;2:2;;1.77;3.63;4.77
21/08/19;Mi.;21:00;Olympiacos;Krasnodar;1:0;4:0;;1.84;3.54;4.45
69.KHW
27/08/19;Di.;21:00;Rosenborg;Dinamo Zagreb;1:0;1:1;;2.81;3.35;2.53
27/08/19;Di.;21:00;Roter Stern Belgrad;Young Boys;0:0;1:1;;2.72;3.62;2.46
27/08/19;Di.;21:00;Krasnodar;Olympiacos;1:1;1:2;;2.13;3.65;3.26
28/08/19;Mi.;21:00;Brügge;LASK;0:0;2:1;;1.87;3.71;4.05
28/08/19;Mi.;21:00;Ajax;Apoel Nicosia;1:0;2:0;;1.17;7.65;15.09
28/08/19;Mi.;21:00;Slavia Prag;CFR Cluj;0:0;1:0;;1.59;4.03;5.77
75.KHW
17/09/19;Di.;18:55;Lyon;FC Zenit;0:1;1:1;;1.78;4.02;4.58
17/09/19;Di.;18:55;Inter;Slavia Prag;0:0;1:1;;1.69;3.92;5.52
17/09/19;Di.;21:00;Neapel;Liverpool;0:0;2:0;;3.01;3.65;2.36
17/09/19;Di.;21:00;Salzburg;Genk;5:1;6:2;;1.36;5.84;8.24
17/09/19;Di.;21:00;Dortmund;Barcelona;0:0;0:0;;2.62;3.67;2.66
17/09/19;Di.;21:00;Ajax;Lille;1:0;3:0;;1.55;4.61;5.88
17/09/19;Di.;21:00;Sl Benfica;Leipzig;0:0;1:2;;2.87;3.67;2.44
17/09/19;Di.;21:00;Chelsea;Valencia;0:0;0:1;;1.79;3.95;4.56
18/09/19;Mi.;18:55;Brügge;Galatasaray;0:0;0:0;;1.75;4.01;4.77
18/09/19;Mi.;18:55;Olympiacos;Tottenham;1:2;2:2;;3.77;3.57;2.06
18/09/19;Mi.;21:00;Shakhtar;Man City;0:2;0:3;;8.44;5.51;1.37
18/09/19;Mi.;21:00;Paris SG;Real Madrid;2:0;3:0;;2.24;3.66;3.22
18/09/19;Mi.;21:00;Leverkusen;Lokomotiv Moskau;1:2;1:2;;1.37;5.46;8.52
18/09/19;Mi.;21:00;B. München;Roter Stern Belgrad;1:0;3:0;;1.08;13.35;35.25
18/09/19;Mi.;21:00;Atlético;Juventus;0:0;2:2;;2.47;3.13;3.28
18/09/19;Mi.;21:00;Dinamo Zagreb;Atalanta;3:0;4:0;;4.00;3.48;2.03
79.KHW
01/10/19;Di.;18:55;Atalanta;Shakhtar;1:1;1:2;;1.86;3.87;4.29
01/10/19;Di.;18:55;Real Madrid;Brügge;0:2;2:2;;1.38;5.19;8.72
01/10/19;Di.;21:00;Tottenham;B. München;1:2;2:7;;3.36;3.71;2.16
01/10/19;Di.;21:00;Galatasaray;Paris SG;0:0;0:1;;6.90;4.40;1.52
01/10/19;Di.;21:00;Roter Stern Belgrad;Olympiacos;0:1;3:1;;2.76;3.26;2.77
01/10/19;Di.;21:00;Man City;Dinamo Zagreb;0:0;2:0;;1.09;12.45;31.01
01/10/19;Di.;21:00;Lokomotiv Moskau;Atlético;0:0;0:2;;5.88;3.45;1.75
01/10/19;Di.;21:00;Juventus;Leverkusen;1:0;3:0;;1.59;4.17;6.18
02/10/19;Mi.;18:55;Slavia Prag;Dortmund;0:1;0:2;;3.97;3.64;1.99
02/10/19;Mi.;18:55;Genk;Neapel;0:0;0:0;;6.71;5.06;1.46
02/10/19;Mi.;21:00;Leipzig;Lyon;0:1;0:2;;1.58;4.69;5.42
02/10/19;Mi.;21:00;FC Zenit;Sl Benfica;1:0;3:1;;2.35;3.48;3.16
02/10/19;Mi.;21:00;Barcelona;Inter;0:1;2:1;;1.61;4.40;5.45
02/10/19;Mi.;21:00;Liverpool;Salzburg;3:1;4:3;;1.31;6.42;9.03
02/10/19;Mi.;21:00;Valencia;Ajax;0:2;0:3;;2.72;3.68;2.56
02/10/19;Mi.;21:00;Lille;Chelsea;1:1;1:2;;4.21;3.79;1.89
85.KHW
22/10/19;Di.;18:55;Shakhtar;Dinamo Zagreb;1:1;2:2;;1.82;3.68;4.75
22/10/19;Di.;18:55;Atlético;Leverkusen;0:0;1:0;;1.71;3.72;5.65
22/10/19;Di.;21:00;Tottenham;Roter Stern Belgrad;3:0;5:0;;1.26;6.74;11.01
22/10/19;Di.;21:00;Man City;Atalanta;2:1;5:1;;1.19;8.61;13.30
22/10/19;Di.;21:00;Brügge;Paris SG;0:1;0:5;;5.36;4.17;1.66
22/10/19;Di.;21:00;Olympiacos;B. München;1:1;2:3;;8.09;5.69;1.37
22/10/19;Di.;21:00;Juventus;Lokomotiv Moskau;0:1;2:1;;1.28;5.87;12.30
22/10/19;Di.;21:00;Galatasaray;Real Madrid;0:1;0:1;;5.53;4.20;1.64
23/10/19;Mi.;18:55;Ajax;Chelsea;0:0;0:1;;2.36;3.71;2.97
23/10/19;Mi.;18:55;Leipzig;FC Zenit;0:1;2:1;;1.66;4.30;5.17
23/10/19;Mi.;21:00;Slavia Prag;Barcelona;0:1;1:2;;6.09;4.45;1.56
23/10/19;Mi.;21:00;Lille;Valencia;0:0;1:1;;2.54;3.21;3.08
23/10/19;Mi.;21:00;Sl Benfica;Lyon;1:0;2:1;;2.26;3.62;3.20
23/10/19;Mi.;21:00;Genk;Liverpool;0:1;1:4;;11.29;6.77;1.26
23/10/19;Mi.;21:00;Salzburg;Neapel;1:1;2:3;;2.20;3.87;3.16
23/10/19;Mi.;21:00;Inter;Dortmund;1:0;2:0;;2.31;3.56;3.16
89.KHW
05/11/19;Di.;18:55;Barcelona;Slavia Prag;;;;1.23;7.00;13.33
05/11/19;Di.;18:55;FC Zenit;Leipzig;;;;2.95;3.67;2.39
05/11/19;Di.;21:00;Dortmund;Inter;;;;2.02;3.66;3.81
05/11/19;Di.;21:00;Liverpool;Genk;;;;1.09;12.07;31.01
05/11/19;Di.;21:00;Lyon;Sl Benfica;;;;1.99;3.77;3.81
05/11/19;Di.;21:00;Chelsea;Ajax;;;;1.93;3.92;3.88
05/11/19;Di.;21:00;Valencia;Lille;;;;1.90;3.59;4.46
05/11/19;Di.;21:00;Neapel;Salzburg;;;;1.91;4.26;3.68
06/11/19;Mi.;18:55;B. München;Olympiacos;;;;1.21;8.35;12.40
06/11/19;Mi.;18:55;Lokomotiv Moskau;Juventus;;;;5.72;4.01;1.65
06/11/19;Mi.;21:00;Roter Stern Belgrad;Tottenham;;;;5.06;4.23;1.68
06/11/19;Mi.;21:00;Leverkusen;Atlético;;;;2.89;3.27;2.65
06/11/19;Mi.;21:00;Real Madrid;Galatasaray;;;;1.22;7.24;13.95
06/11/19;Mi.;21:00;Atalanta;Man City;;;;5.39;5.22;1.53
06/11/19;Mi.;21:00;Paris SG;Brügge;;;;1.17;8.39;17.09
06/11/19;Mi.;21:00;Dinamo Zagreb;Shakhtar;;;;2.29;3.56;3.20
95.KHW
26/11/19;Di.;18:55;Galatasaray;Brügge;;;;;;
26/11/19;Di.;18:55;Lokomotiv Moskau;Leverkusen;;;;;;
26/11/19;Di.;21:00;Tottenham;Olympiacos;;;;;;
26/11/19;Di.;21:00;Roter Stern Belgrad;B. München;;;;;;
26/11/19;Di.;21:00;Juventus;Atlético;;;;;;
26/11/19;Di.;21:00;Real Madrid;Paris SG;;;;;;
26/11/19;Di.;21:00;Atalanta;Dinamo Zagreb;;;;;;
26/11/19;Di.;21:00;Man City;Shakhtar;;;;;;
27/11/19;Mi.;18:55;Valencia;Chelsea;;;;;;
27/11/19;Mi.;18:55;FC Zenit;Lyon;;;;;;
27/11/19;Mi.;21:00;Lille;Ajax;;;;;;
27/11/19;Mi.;21:00;Leipzig;Sl Benfica;;;;;;
27/11/19;Mi.;21:00;Genk;Salzburg;;;;;;
27/11/19;Mi.;21:00;Slavia Prag;Inter;;;;;;
27/11/19;Mi.;21:00;Barcelona;Dortmund;;;;;;
27/11/19;Mi.;21:00;Liverpool;Neapel;;;;;;
99.KHW
10/12/19;Di.;18:55;Neapel;Genk;;;;;;
10/12/19;Di.;18:55;Salzburg;Liverpool;;;;;;
10/12/19;Di.;21:00;Chelsea;Lille;;;;;;
10/12/19;Di.;21:00;Ajax;Valencia;;;;;;
10/12/19;Di.;21:00;Lyon;Leipzig;;;;;;
10/12/19;Di.;21:00;Sl Benfica;FC Zenit;;;;;;
10/12/19;Di.;21:00;Dortmund;Slavia Prag;;;;;;
10/12/19;Di.;21:00;Inter;Barcelona;;;;;;
11/12/19;Mi.;18:55;Dinamo Zagreb;Man City;;;;;;
11/12/19;Mi.;18:55;Shakhtar;Atalanta;;;;;;
11/12/19;Mi.;21:00;Leverkusen;Juventus;;;;;;
11/12/19;Mi.;21:00;Atlético;Lokomotiv Moskau;;;;;;
11/12/19;Mi.;21:00;Brügge;Real Madrid;;;;;;
11/12/19;Mi.;21:00;Olympiacos;Roter Stern Belgrad;;;;;;
11/12/19;Mi.;21:00;B. München;Tottenham;;;;;;
11/12/19;Mi.;21:00;Paris SG;Galatasaray;;;;;;

Info:;Europa/UEFA/Champions League 2019
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
