Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
25/11/17;Sa.;16:00;Crystal Palace;Stoke;0:0;2:1;;1.93;3.58;4.14
25/11/17;Sa.;16:00;Newcastle;Watford;0:2;0:3;;2.34;3.38;3.16
25/11/17;Sa.;16:00;Swansea;Bournemouth;0:0;0:0;;2.94;3.19;2.59
25/11/17;Sa.;16:00;Man Utd;Brighton;0:0;1:0;;1.19;6.93;18.30
25/11/17;Sa.;16:00;Tottenham;West Bromwich;0:1;1:1;;1.24;6.29;13.04
25/11/17;Sa.;18:30;Liverpool;Chelsea;0:0;1:1;;2.13;3.65;3.36
26/11/17;So.;14:30;Southampton;Everton;1:1;4:1;;1.81;3.62;4.74
26/11/17;So.;15:00;Burnley;Arsenal;0:0;0:1;;5.68;4.13;1.61
26/11/17;So.;17:00;Huddersfield;Man City;1:0;1:2;;17.34;7.78;1.17
95.KHW
28/11/17;Di.;20:45;Brighton;Crystal Palace;0:0;0:0;;2.65;3.06;2.98
28/11/17;Di.;20:45;Leicester;Tottenham;2:0;2:1;;4.91;3.77;1.75
28/11/17;Di.;21:00;Watford;Man Utd;0:3;2:4;;4.80;3.76;1.77
28/11/17;Di.;21:00;West Bromwich;Newcastle;1:0;2:2;;2.40;3.08;3.35
29/11/17;Mi.;20:45;Arsenal;Huddersfield;1:0;5:0;;1.18;7.42;16.54
29/11/17;Mi.;20:45;Bournemouth;Burnley;0:1;1:2;;2.19;3.20;3.68
29/11/17;Mi.;20:45;Chelsea;Swansea;0:0;1:0;;1.20;7.04;16.34
29/11/17;Mi.;21:00;Everton;West Ham;2:0;4:0;;2.46;3.25;3.06
29/11/17;Mi.;21:00;Man City;Southampton;0:0;2:1;;1.26;6.27;11.81
29/11/17;Mi.;21:00;Stoke;Liverpool;0:1;0:3;;5.90;4.42;1.55
96.KHW
02/12/17;Sa.;13:30;Chelsea;Newcastle;2:1;3:1;;1.24;6.35;13.40
02/12/17;Sa.;16:00;Brighton;Liverpool;0:2;1:5;;6.42;4.31;1.53
02/12/17;Sa.;16:00;Stoke;Swansea;2:1;2:1;;1.80;3.67;4.72
02/12/17;Sa.;16:00;Leicester;Burnley;1:0;1:0;;2.04;3.31;4.02
02/12/17;Sa.;16:00;West Bromwich;Crystal Palace;0:0;0:0;;2.67;3.07;2.95
02/12/17;Sa.;16:00;Watford;Tottenham;1:1;1:1;;5.05;4.30;1.64
02/12/17;Sa.;16:00;Everton;Huddersfield;0:0;2:0;;1.85;3.48;4.68
02/12/17;Sa.;18:30;Arsenal;Man Utd;0:2;1:3;;2.31;3.39;3.21
03/12/17;So.;14:30;Bournemouth;Southampton;1:0;1:1;;3.37;3.27;2.29
03/12/17;So.;17:00;Man City;West Ham;0:1;2:1;;1.11;10.37;22.63
98.KHW
09/12/17;Sa.;13:30;West Ham;Chelsea;1:0;1:0;;6.93;4.51;1.48
09/12/17;Sa.;16:00;Crystal Palace;Bournemouth;2:2;2:2;;1.90;3.63;4.17
09/12/17;Sa.;16:00;Swansea;West Bromwich;0:0;1:0;;2.78;2.94;2.94
09/12/17;Sa.;16:00;Burnley;Watford;1:0;1:0;;2.78;3.16;2.75
09/12/17;Sa.;16:00;Huddersfield;Brighton;2:0;2:0;;2.68;2.85;3.16
09/12/17;Sa.;16:00;Tottenham;Stoke;1:0;5:1;;1.28;5.94;10.87
09/12/17;Sa.;18:30;Newcastle;Leicester;1:1;2:3;;2.56;3.30;2.89
10/12/17;So.;13:00;Southampton;Arsenal;1:0;1:1;;4.09;3.81;1.88
10/12/17;So.;15:15;Liverpool;Everton;1:0;1:1;;1.33;5.29;10.08
10/12/17;So.;17:30;Man Utd;Man City;1:1;1:2;;3.26;3.58;2.20
99.KHW
12/12/17;Di.;20:45;Burnley;Stoke;0:0;1:0;;2.35;3.17;3.35
12/12/17;Di.;21:00;Huddersfield;Chelsea;0:2;1:3;;8.16;4.48;1.44
12/12/17;Di.;21:00;Crystal Palace;Watford;0:1;2:1;;2.24;3.54;3.21
13/12/17;Mi.;20:45;Swansea;Man City;0:2;0:4;;13.03;6.51;1.24
13/12/17;Mi.;20:45;Newcastle;Everton;0:1;0:1;;2.16;3.29;3.66
13/12/17;Mi.;20:45;Southampton;Leicester;0:3;1:4;;1.91;3.57;4.25
13/12/17;Mi.;21:00;West Ham;Arsenal;0:0;0:0;;4.99;4.16;1.67
13/12/17;Mi.;21:00;Tottenham;Brighton;1:0;2:0;;1.20;6.98;16.34
13/12/17;Mi.;21:00;Liverpool;West Bromwich;0:0;0:0;;1.20;7.30;15.12
13/12/17;Mi.;21:00;Man Utd;Bournemouth;1:0;1:0;;1.29;5.97;10.43
100.KHW
16/12/17;Sa.;13:30;Leicester;Crystal Palace;0:2;0:3;;1.75;3.83;4.81
16/12/17;Sa.;16:00;Brighton;Burnley;0:0;0:0;;2.45;2.88;3.51
16/12/17;Sa.;16:00;Watford;Huddersfield;0:2;1:4;;1.72;3.75;5.25
16/12/17;Sa.;16:00;Arsenal;Newcastle;1:0;1:0;;1.25;6.50;11.62
16/12/17;Sa.;16:00;Chelsea;Southampton;1:0;1:0;;1.42;4.82;7.79
16/12/17;Sa.;17:00;Stoke;West Ham;0:1;0:3;;2.42;3.23;3.15
16/12/17;Sa.;18:30;Man City;Tottenham;1:0;4:1;;1.65;4.36;4.93
17/12/17;So.;15:15;West Bromwich;Man Utd;0:2;1:2;;5.65;3.69;1.69
17/12/17;So.;17:30;Bournemouth;Liverpool;0:3;0:4;;6.87;5.16;1.43
18/12/17;Mo.;21:00;Everton;Swansea;1:1;3:1;;1.79;3.47;5.15
102.KHW
22/12/17;Fr.;20:45;Arsenal;Liverpool;0:1;3:3;;2.58;3.60;2.67
23/12/17;Sa.;13:30;Everton;Chelsea;0:0;0:0;;6.63;4.05;1.56
23/12/17;Sa.;16:00;Stoke;West Bromwich;2:0;3:1;;2.34;3.13;3.42
23/12/17;Sa.;16:00;Man City;Bournemouth;1:0;4:0;;1.08;12.42;29.03
23/12/17;Sa.;16:00;Southampton;Huddersfield;1:0;1:1;;1.67;3.77;5.73
23/12/17;Sa.;16:00;Swansea;Crystal Palace;0:0;1:1;;3.32;3.17;2.36
23/12/17;Sa.;16:00;West Ham;Newcastle;1:1;2:3;;1.95;3.38;4.33
23/12/17;Sa.;16:00;Brighton;Watford;0:0;1:0;;2.65;3.20;2.85
23/12/17;Sa.;18:30;Burnley;Tottenham;0:1;0:3;;6.60;4.18;1.54
23/12/17;Sa.;20:45;Leicester;Man Utd;1:1;2:2;;4.08;3.63;1.93
103.KHW
26/12/17;Di.;13:30;Tottenham;Southampton;2:0;5:2;;1.34;5.27;9.63
26/12/17;Di.;16:00;Man Utd;Burnley;0:2;2:2;;1.28;5.68;12.36
26/12/17;Di.;16:00;Watford;Leicester;1:1;2:1;;2.60;3.46;2.73
26/12/17;Di.;16:00;Bournemouth;West Ham;1:1;3:3;;2.52;3.17;3.05
26/12/17;Di.;16:00;West Bromwich;Everton;0:0;0:0;;2.23;3.07;3.77
26/12/17;Di.;16:00;Huddersfield;Stoke;1:0;1:1;;2.31;3.18;3.42
26/12/17;Di.;16:00;Chelsea;Brighton;0:0;2:0;;1.16;7.52;21.67
26/12/17;Di.;18:30;Liverpool;Swansea;1:0;5:0;;1.14;9.07;20.02
27/12/17;Mi.;20:45;Newcastle;Man City;0:1;0:1;;11.24;6.38;1.26
28/12/17;Do.;21:00;Crystal Palace;Arsenal;0:1;2:3;;4.58;4.19;1.72
104.KHW
30/12/17;Sa.;16:00;Newcastle;Brighton;0:0;0:0;;2.10;3.21;3.95
30/12/17;Sa.;16:00;Liverpool;Leicester;0:1;2:1;;1.25;6.87;10.75
30/12/17;Sa.;16:00;Huddersfield;Burnley;0:0;0:0;;2.38;2.98;3.52
30/12/17;Sa.;16:00;Watford;Swansea;1:0;1:2;;1.83;3.55;4.74
30/12/17;Sa.;16:00;Chelsea;Stoke;3:0;5:0;;1.13;9.07;21.99
30/12/17;Sa.;16:00;Bournemouth;Everton;1:0;2:1;;2.35;3.18;3.33
30/12/17;Sa.;18:30;Man Utd;Southampton;0:0;0:0;;1.34;5.27;9.43
31/12/17;So.;13:00;Crystal Palace;Man City;0:0;0:0;;8.23;5.80;1.34
31/12/17;So.;17:30;West Bromwich;Arsenal;0:0;1:1;;5.46;4.15;1.62
01/01/18;Mo.;13:30;Brighton;Bournemouth;1:1;2:2;;2.39;3.11;3.34
01/01/18;Mo.;16:00;Stoke;Newcastle;0:0;0:1;;2.27;3.33;3.36
01/01/18;Mo.;16:00;Leicester;Huddersfield;0:0;3:0;;1.83;3.53;4.76
01/01/18;Mo.;16:00;Burnley;Liverpool;0:0;1:2;;5.66;3.81;1.67
01/01/18;Mo.;18:30;Everton;Man Utd;0:0;0:2;;5.62;3.62;1.71
1.KHW
02/01/18;Di.;20:45;Southampton;Crystal Palace;1:0;1:2;;2.07;3.36;3.86
02/01/18;Di.;20:45;West Ham;West Bromwich;0:1;2:1;;2.12;3.11;4.04
02/01/18;Di.;20:45;Swansea;Tottenham;0:1;0:2;;6.97;4.37;1.50
02/01/18;Di.;21:00;Man City;Watford;2:0;3:1;;1.13;9.54;20.14
03/01/18;Mi.;20:45;Arsenal;Chelsea;0:0;2:2;;3.16;3.44;2.31
04/01/18;Do.;21:00;Tottenham;West Ham;0:0;1:1;;1.30;5.82;10.22
4.KHW
13/01/18;Sa.;16:00;Crystal Palace;Burnley;1:0;1:0;;2.16;3.18;3.81
13/01/18;Sa.;16:00;West Bromwich;Brighton;1:0;2:0;;2.15;3.04;4.08
13/01/18;Sa.;16:00;Newcastle;Swansea;0:0;1:1;;1.73;3.58;5.52
13/01/18;Sa.;16:00;Huddersfield;West Ham;1:1;1:4;;2.87;3.08;2.73
13/01/18;Sa.;16:00;Watford;Southampton;0:2;2:2;;2.67;3.37;2.71
13/01/18;Sa.;16:00;Chelsea;Leicester;0:0;0:0;;1.31;5.64;10.05
13/01/18;Sa.;18:30;Tottenham;Everton;1:0;4:0;;1.26;6.04;12.32
14/01/18;So.;14:30;Bournemouth;Arsenal;0:0;2:1;;3.60;3.67;2.04
14/01/18;So.;17:00;Liverpool;Man City;1:1;4:3;;3.05;3.65;2.28
15/01/18;Mo.;21:00;Man Utd;Stoke;2:0;3:0;;1.20;7.12;14.65
6.KHW
20/01/18;Sa.;13:30;Brighton;Chelsea;0:2;0:4;;6.45;3.79;1.61
20/01/18;Sa.;16:00;Everton;West Bromwich;0:1;1:1;;2.50;2.91;3.37
20/01/18;Sa.;16:00;Leicester;Watford;1:0;2:0;;1.76;3.83;4.73
20/01/18;Sa.;16:00;Arsenal;Crystal Palace;4:0;4:1;;1.47;4.65;7.00
20/01/18;Sa.;16:00;Stoke;Huddersfield;0:0;2:0;;2.00;3.41;4.03
20/01/18;Sa.;16:00;Burnley;Man Utd;0:0;0:1;;6.92;3.96;1.56
20/01/18;Sa.;16:00;West Ham;Bournemouth;0:0;1:1;;2.33;3.39;3.16
20/01/18;Sa.;18:30;Man City;Newcastle;1:0;3:1;;1.12;9.36;22.46
21/01/18;So.;17:00;Southampton;Tottenham;1:1;1:1;;4.25;3.78;1.85
22/01/18;Mo.;21:00;Swansea;Liverpool;1:0;1:0;;9.77;5.63;1.31
9.KHW
30/01/18;Di.;20:45;West Ham;Crystal Palace;1:1;1:1;;3.02;3.19;2.53
30/01/18;Di.;20:45;Swansea;Arsenal;1:1;3:1;;6.42;4.32;1.53
30/01/18;Di.;21:00;Huddersfield;Liverpool;0:2;0:3;;9.53;5.46;1.33
31/01/18;Mi.;20:45;Newcastle;Burnley;0:0;1:1;;2.20;3.10;3.81
31/01/18;Mi.;20:45;Chelsea;Bournemouth;0:0;0:3;;1.39;4.98;8.54
31/01/18;Mi.;20:45;Everton;Leicester;2:0;2:1;;2.71;3.13;2.85
31/01/18;Mi.;20:45;Southampton;Brighton;0:1;1:1;;1.82;3.43;5.00
31/01/18;Mi.;21:00;Man City;West Bromwich;1:0;3:0;;1.15;8.52;18.21
31/01/18;Mi.;21:00;Stoke;Watford;0:0;0:0;;2.13;3.46;3.54
31/01/18;Mi.;21:00;Tottenham;Man Utd;2:0;2:0;;2.38;3.39;3.07
10.KHW
03/02/18;Sa.;13:30;Burnley;Man City;0:1;1:1;;10.80;5.61;1.30
03/02/18;Sa.;16:00;Brighton;West Ham;1:1;3:1;;2.24;3.06;3.77
03/02/18;Sa.;16:00;Bournemouth;Stoke;0:1;2:1;;1.90;3.63;4.21
03/02/18;Sa.;16:00;Leicester;Swansea;1:0;1:1;;1.84;3.47;4.77
03/02/18;Sa.;16:00;Man Utd;Huddersfield;0:0;2:0;;1.23;6.31;14.22
03/02/18;Sa.;16:00;West Bromwich;Southampton;1:2;2:3;;2.85;3.08;2.74
03/02/18;Sa.;18:30;Arsenal;Everton;4:0;5:1;;1.36;5.30;8.47
04/02/18;So.;15:15;Crystal Palace;Newcastle;0:1;1:1;;2.04;3.37;3.95
04/02/18;So.;17:30;Liverpool;Tottenham;1:0;2:2;;1.99;3.78;3.68
05/02/18;Mo.;21:00;Watford;Chelsea;1:0;4:1;;6.40;4.39;1.52
12.KHW
10/02/18;Sa.;13:30;Tottenham;Arsenal;0:0;1:0;;1.92;3.79;3.92
10/02/18;Sa.;16:00;Swansea;Burnley;0:0;1:0;;2.34;3.00;3.59
10/02/18;Sa.;16:00;Stoke;Brighton;0:1;1:1;;2.38;3.21;3.24
10/02/18;Sa.;16:00;Everton;Crystal Palace;0:0;3:1;;2.08;3.27;3.94
10/02/18;Sa.;16:00;West Ham;Watford;1:0;2:0;;2.32;3.33;3.25
10/02/18;Sa.;18:30;Man City;Leicester;1:1;5:1;;1.25;6.37;11.67
11/02/18;So.;13:00;Huddersfield;Bournemouth;2:1;4:1;;3.10;3.27;2.42
11/02/18;So.;15:15;Newcastle;Man Utd;0:0;1:0;;5.76;4.05;1.61
11/02/18;So.;17:30;Southampton;Liverpool;0:2;0:2;;5.03;3.97;1.70
12/02/18;Mo.;21:00;Chelsea;West Bromwich;1:0;3:0;;1.34;5.09;10.05
16.KHW
24/02/18;Sa.;13:30;Leicester;Stoke;0:1;1:1;;1.68;3.93;5.26
24/02/18;Sa.;16:00;Burnley;Southampton;0:0;1:1;;3.40;3.05;2.39
24/02/18;Sa.;16:00;Bournemouth;Newcastle;0:2;2:2;;1.99;3.57;3.90
24/02/18;Sa.;16:00;Brighton;Swansea;1:0;4:1;;2.01;3.19;4.37
24/02/18;Sa.;16:00;Liverpool;West Ham;1:0;4:1;;1.22;6.98;13.13
24/02/18;Sa.;16:00;West Bromwich;Huddersfield;0:0;1:2;;1.88;3.36;4.75
24/02/18;Sa.;18:30;Watford;Everton;0:0;1:0;;2.41;3.24;3.17
25/02/18;So.;13:00;Crystal Palace;Tottenham;0:0;0:1;;9.76;5.52;1.32
25/02/18;So.;15:05;Man Utd;Chelsea;1:1;2:1;;2.37;3.23;3.24
17.KHW
01/03/18;Do.;20:45;Arsenal;Man City;0:3;0:3;;4.55;4.33;1.70
18.KHW
03/03/18;Sa.;13:30;Burnley;Everton;0:1;2:1;;2.58;2.90;3.24
03/03/18;Sa.;16:00;Tottenham;Huddersfield;1:0;2:0;;1.16;8.09;19.90
03/03/18;Sa.;16:00;Swansea;West Ham;2:0;4:1;;2.58;3.04;3.10
03/03/18;Sa.;16:00;Watford;West Bromwich;0:0;1:0;;2.33;3.19;3.35
03/03/18;Sa.;16:00;Southampton;Stoke;0:0;0:0;;1.71;3.72;5.36
03/03/18;Sa.;16:00;Leicester;Bournemouth;0:1;1:1;;1.87;3.69;4.28
03/03/18;Sa.;18:30;Liverpool;Newcastle;1:0;2:0;;1.20;7.34;14.80
04/03/18;So.;14:30;Brighton;Arsenal;2:1;2:1;;4.03;3.67;1.93
04/03/18;So.;17:00;Man City;Chelsea;0:0;1:0;;1.49;4.68;6.39
05/03/18;Mo.;21:00;Crystal Palace;Man Utd;1:0;2:3;;7.62;4.55;1.45
20.KHW
10/03/18;Sa.;13:30;Man Utd;Liverpool;2:0;2:1;;3.12;3.28;2.41
10/03/18;Sa.;16:00;West Bromwich;Leicester;1:1;1:4;;3.31;3.33;2.29
