Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
24/11/18;Sa.;20:00;Nantes;Angers;0:1;1:1;;2.18;3.21;3.71
24/11/18;Sa.;20:00;Reims;Guingamp;1:0;2:1;;1.98;3.21;4.47
25/11/18;So.;15:00;Montpellier;Rennes;1:1;2:2;;2.42;3.06;3.33
25/11/18;So.;17:00;Nice;Lille;1:0;2:0;;2.36;3.16;3.32
25/11/18;So.;21:00;Amiens;Marseille;1:1;1:3;;4.57;3.53;1.86
96.KHW
30/11/18;Fr.;20:45;St. Étienne;Nantes;0:0;3:0;;2.00;3.50;3.94
01/12/18;Sa.;17:00;Lille;Lyon;2:0;2:2;;2.98;3.49;2.39
01/12/18;Sa.;20:00;Monaco;Montpellier;1:0;1:2;;2.73;3.22;2.76
01/12/18;Sa.;20:00;Nimes;Amiens;1:0;3:0;;1.82;3.52;4.80
01/12/18;Sa.;20:00;Guingamp;Nice;0:0;0:0;;3.02;3.18;2.54
01/12/18;Sa.;20:00;Angers;Caen;0:0;1:1;;1.91;3.28;4.77
02/12/18;So.;15:00;Toulouse;Dijon;0:1;2:2;;1.97;3.50;4.04
02/12/18;So.;17:00;Marseille;Reims;0:0;0:0;;1.53;4.11;7.01
02/12/18;So.;17:00;Rennes;Straßburg;1:2;1:4;;1.73;3.73;5.16
02/12/18;So.;21:00;Bordeaux;Paris SG;0:1;2:2;;9.85;5.83;1.30
97.KHW
04/12/18;Di.;19:00;Amiens;Monaco;0:1;0:2;;2.90;3.19;2.62
04/12/18;Di.;19:00;Nice;Angers;0:0;0:0;;2.01;3.15;4.45
04/12/18;Di.;21:00;Montpellier;Lille;0:1;0:1;;2.17;3.25;3.69
05/12/18;Mi.;19:00;Reims;Toulouse;0:1;0:1;;1.78;3.50;5.19
05/12/18;Mi.;19:00;Nantes;Marseille;2:2;3:2;;2.85;3.30;2.59
05/12/18;Mi.;19:00;Bordeaux;St. Étienne;1:1;3:2;;2.76;3.20;2.74
05/12/18;Mi.;19:00;Lyon;Rennes;0:2;0:2;;1.50;4.54;6.53
05/12/18;Mi.;19:00;Dijon;Guingamp;1:0;2:1;;2.46;3.16;3.15
05/12/18;Mi.;19:00;Caen;Nimes;0:1;1:2;;2.90;3.14;2.65
05/12/18;Mi.;21:00;Straßburg;Paris SG;1:0;1:1;;6.11;4.60;1.52
98.KHW
07/12/18;Fr.;20:45;Monaco;Nice;;;v.S.;2.37;3.33;3.14
08/12/18;Sa.;20:00;Rennes;Dijon;0:0;2:0;;1.57;4.15;6.19
08/12/18;Sa.;20:00;Guingamp;Amiens;0:0;1:2;;2.03;3.14;4.36
09/12/18;So.;15:00;Straßburg;Caen;2:1;2:2;;1.83;3.44;4.96
09/12/18;So.;17:00;Lille;Reims;0:0;1:1;;2.03;3.19;4.28
100.KHW
15/12/18;Sa.;17:00;Dijon;Paris SG;;;v.S.;14.54;7.77;1.19
15/12/18;Sa.;20:00;Reims;Straßburg;1:0;2:1;;2.17;3.08;3.94
16/12/18;So.;15:00;Nimes;Lille;0:2;2:3;;2.54;3.30;2.90
16/12/18;So.;17:00;Nice;St. Étienne;0:0;1:1;;2.21;3.23;3.59
16/12/18;So.;21:00;Lyon;Monaco;2:0;3:0;;1.37;5.41;7.98
101.KHW
18/12/18;Di.;19:30;Caen;Toulouse;1:1;2:1;;2.59;3.09;3.02
102.KHW
22/12/18;Sa.;21:00;Reims;Caen;1:2;2:2;;1.73;3.42;5.96
22/12/18;Sa.;21:00;Straßburg;Nice;2:0;2:0;;2.26;3.15;3.56
22/12/18;Sa.;21:00;St. Étienne;Dijon;1:0;3:0;;1.59;4.22;5.77
22/12/18;Sa.;21:00;Rennes;Nimes;2:0;4:0;;1.75;3.79;4.90
22/12/18;Sa.;21:00;Angers;Marseille;1:0;1:1;;3.85;3.53;2.01
22/12/18;Sa.;21:00;Paris SG;Nantes;0:0;1:0;;1.16;8.26;16.99
22/12/18;Sa.;21:00;Montpellier;Lyon;0:0;1:1;;3.79;3.39;2.08
22/12/18;Sa.;21:00;Monaco;Guingamp;0:0;0:2;;2.19;3.30;3.58
22/12/18;Sa.;21:00;Lille;Toulouse;1:0;1:2;;1.67;3.92;5.34
23/12/18;So.;17:00;Bordeaux;Amiens;1:0;1:1;;1.76;3.39;5.66
3.KHW
08/01/19;Di.;19:00;Nantes;Montpellier;0:0;2:0;;2.42;3.07;3.32
08/01/19;Di.;19:00;Amiens;Angers;0:0;0:0;;2.99;2.98;2.70
4.KHW
11/01/19;Fr.;19:00;Caen;Lille;0:2;1:3;;3.59;3.14;2.25
11/01/19;Fr.;20:45;Lyon;Reims;0:1;1:1;;1.45;4.51;7.69
12/01/19;Sa.;17:00;Amiens;Paris SG;0:0;0:3;;14.63;7.25;1.20
12/01/19;Sa.;20:00;Nice;Bordeaux;1:0;1:0;;2.67;3.06;2.94
12/01/19;Sa.;20:00;Guingamp;St. Étienne;0:1;0:1;;2.66;3.29;2.77
13/01/19;So.;15:00;Nantes;Rennes;0:1;0:1;;2.77;3.19;2.73
13/01/19;So.;17:00;Toulouse;Straßburg;1:1;1:2;;2.25;3.18;3.54
13/01/19;So.;17:00;Dijon;Montpellier;0:0;1:1;;3.26;3.19;2.38
13/01/19;So.;21:00;Marseille;Monaco;1:1;1:1;;1.78;3.89;4.53
5.KHW
15/01/19;Di.;19:00;Angers;Bordeaux;0:1;1:2;;2.59;3.09;3.03
16/01/19;Mi.;19:00;Guingamp;Rennes;1:0;2:1;;2.89;3.14;2.66
16/01/19;Mi.;19:00;Toulouse;Lyon;1:0;2:2;;4.95;4.05;1.69
16/01/19;Mi.;19:00;Nimes;Nantes;0:0;1:0;;2.24;3.29;3.45
16/01/19;Mi.;19:00;Monaco;Nice;0:1;1:1;;2.21;3.22;3.61
16/01/19;Mi.;21:00;St. Étienne;Marseille;0:1;2:1;;2.46;3.45;2.91
6.KHW
18/01/19;Fr.;20:45;Lille;Amiens;1:1;2:1;;1.70;3.69;5.52
19/01/19;Sa.;17:00;Paris SG;Guingamp;3:0;9:0;;1.09;11.77;26.41
19/01/19;Sa.;20:00;Nimes;Toulouse;0:1;0:1;;2.08;3.48;3.66
19/01/19;Sa.;20:00;Monaco;Straßburg;1:2;1:5;;1.88;3.49;4.51
19/01/19;Sa.;20:00;Reims;Nice;1:0;1:1;;2.19;3.09;3.85
20/01/19;So.;15:00;Rennes;Montpellier;0:0;0:0;;2.09;3.33;3.82
20/01/19;So.;17:00;Caen;Marseille;0:0;0:1;;4.88;3.66;1.78
