Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
09/11/19;Sa.;20:00;Straßburg;Nimes;;;;1.94;3.50;4.40
09/11/19;Sa.;20:00;Monaco;Dijon;;;;1.47;4.77;7.09
09/11/19;Sa.;20:00;Lille;Metz;;;;1.72;3.81;5.35
09/11/19;Sa.;20:00;Reims;Angers;;;;2.25;3.12;3.78
10/11/19;So.;15:00;Rennes;Amiens;;;;2.23;3.28;3.61
10/11/19;So.;17:00;Nantes;St. Étienne;;;;2.17;3.26;3.82
10/11/19;So.;17:00;Montpellier;Toulouse;;;;1.83;3.64;4.79
10/11/19;So.;21:00;Marseille;Lyon;;;;2.85;3.46;2.57
94.KHW
22/11/19;Fr.;20:45;Paris SG;Lille;;;;1.16;9.18;17.99
23/11/19;Sa.;17:30;Lyon;Nice;;;;;;
23/11/19;Sa.;20:00;Brest;Nantes;;;;;;
23/11/19;Sa.;20:00;Metz;Reims;;;;;;
23/11/19;Sa.;20:00;Amiens;Straßburg;;;;;;
23/11/19;Sa.;20:00;Angers;Nimes;;;;;;
23/11/19;Sa.;20:00;Dijon;Rennes;;;;;;
24/11/19;So.;15:00;Bordeaux;Monaco;;;;;;
24/11/19;So.;17:00;St. Étienne;Montpellier;;;;;;
24/11/19;So.;21:00;Toulouse;Marseille;;;;;;
96.KHW
29/11/19;Fr.;20:45;Marseille;Brest;;;;;;
30/11/19;Sa.;17:30;Straßburg;Lyon;;;;;;
30/11/19;Sa.;20:00;Nice;Angers;;;;;;
30/11/19;Sa.;20:00;Lille;Dijon;;;;;;
30/11/19;Sa.;20:00;Montpellier;Amiens;;;;;;
30/11/19;Sa.;20:00;Nimes;Metz;;;;;;
30/11/19;Sa.;20:00;Reims;Bordeaux;;;;;;
01/12/19;So.;15:00;Nantes;Toulouse;;;;;;
01/12/19;So.;17:00;Rennes;St. Étienne;;;;;;
01/12/19;So.;21:00;Monaco;Paris SG;;;;;;
97.KHW
04/12/19;Mi.;u.U.;Angers;Marseille;;;;;;
04/12/19;Mi.;u.U.;Metz;Rennes;;;;;;
04/12/19;Mi.;u.U.;Toulouse;Monaco;;;;;;
04/12/19;Mi.;u.U.;Brest;Straßburg;;;;;;
04/12/19;Mi.;u.U.;Amiens;Reims;;;;;;
04/12/19;Mi.;u.U.;Lyon;Lille;;;;;;
04/12/19;Mi.;u.U.;Dijon;Montpellier;;;;;;
04/12/19;Mi.;u.U.;St. Étienne;Nice;;;;;;
04/12/19;Mi.;u.U.;Bordeaux;Nimes;;;;;;
04/12/19;Mi.;u.U.;Paris SG;Nantes;;;;;;
98.KHW
07/12/19;Sa.;u.U.;Nantes;Dijon;;;;;;
07/12/19;Sa.;u.U.;Monaco;Amiens;;;;;;
07/12/19;Sa.;u.U.;Marseille;Bordeaux;;;;;;
07/12/19;Sa.;u.U.;Straßburg;Toulouse;;;;;;
07/12/19;Sa.;u.U.;Lille;Brest;;;;;;
07/12/19;Sa.;u.U.;Reims;St. Étienne;;;;;;
07/12/19;Sa.;u.U.;Montpellier;Paris SG;;;;;;
07/12/19;Sa.;u.U.;Nice;Metz;;;;;;
07/12/19;Sa.;u.U.;Nimes;Lyon;;;;;;
07/12/19;Sa.;u.U.;Rennes;Angers;;;;;;
100.KHW
14/12/19;Sa.;u.U.;Toulouse;Reims;;;;;;
14/12/19;Sa.;u.U.;Amiens;Dijon;;;;;;
14/12/19;Sa.;u.U.;Metz;Marseille;;;;;;
14/12/19;Sa.;u.U.;Lille;Montpellier;;;;;;
14/12/19;Sa.;u.U.;Brest;Nice;;;;;;
14/12/19;Sa.;u.U.;Bordeaux;Straßburg;;;;;;
14/12/19;Sa.;u.U.;Angers;Monaco;;;;;;
14/12/19;Sa.;u.U.;Lyon;Rennes;;;;;;
14/12/19;Sa.;u.U.;St. Étienne;Paris SG;;;;;;
14/12/19;Sa.;u.U.;Nimes;Nantes;;;;;;
102.KHW
21/12/19;Sa.;u.U.;Marseille;Nimes;;;;;;
21/12/19;Sa.;u.U.;Paris SG;Amiens;;;;;;
21/12/19;Sa.;u.U.;Nice;Toulouse;;;;;;
21/12/19;Sa.;u.U.;Nantes;Angers;;;;;;
21/12/19;Sa.;u.U.;Monaco;Lille;;;;;;
21/12/19;Sa.;u.U.;Reims;Lyon;;;;;;
21/12/19;Sa.;u.U.;Straßburg;St. Étienne;;;;;;
21/12/19;Sa.;u.U.;Rennes;Bordeaux;;;;;;
21/12/19;Sa.;u.U.;Dijon;Metz;;;;;;
21/12/19;Sa.;u.U.;Montpellier;Brest;;;;;;
3.KHW
11/01/20;Sa.;u.U.;Metz;Straßburg;;;;;;
11/01/20;Sa.;u.U.;St. Étienne;Nantes;;;;;;
11/01/20;Sa.;u.U.;Paris SG;Monaco;;;;;;
11/01/20;Sa.;u.U.;Dijon;Lille;;;;;;
11/01/20;Sa.;u.U.;Toulouse;Brest;;;;;;
11/01/20;Sa.;u.U.;Nimes;Reims;;;;;;
11/01/20;Sa.;u.U.;Angers;Nice;;;;;;
11/01/20;Sa.;u.U.;Bordeaux;Lyon;;;;;;
11/01/20;Sa.;u.U.;Amiens;Montpellier;;;;;;
11/01/20;Sa.;u.U.;Rennes;Marseille;;;;;;
7.KHW
25/01/20;Sa.;u.U.;Nice;Rennes;;;;;;
25/01/20;Sa.;u.U.;St. Étienne;Nimes;;;;;;
25/01/20;Sa.;u.U.;Lille;Paris SG;;;;;;
25/01/20;Sa.;u.U.;Lyon;Toulouse;;;;;;
25/01/20;Sa.;u.U.;Reims;Metz;;;;;;
25/01/20;Sa.;u.U.;Nantes;Bordeaux;;;;;;
25/01/20;Sa.;u.U.;Montpellier;Dijon;;;;;;
25/01/20;Sa.;u.U.;Marseille;Angers;;;;;;
25/01/20;Sa.;u.U.;Monaco;Straßburg;;;;;;
25/01/20;Sa.;u.U.;Brest;Amiens;;;;;;
9.KHW
01/02/20;Sa.;u.U.;Straßburg;Lille;;;;;;
01/02/20;Sa.;u.U.;Metz;St. Étienne;;;;;;
01/02/20;Sa.;u.U.;Bordeaux;Marseille;;;;;;
01/02/20;Sa.;u.U.;Amiens;Toulouse;;;;;;
01/02/20;Sa.;u.U.;Paris SG;Montpellier;;;;;;
01/02/20;Sa.;u.U.;Angers;Reims;;;;;;
01/02/20;Sa.;u.U.;Nimes;Monaco;;;;;;
01/02/20;Sa.;u.U.;Dijon;Brest;;;;;;
01/02/20;Sa.;u.U.;Nice;Lyon;;;;;;
01/02/20;Sa.;u.U.;Rennes;Nantes;;;;;;
10.KHW
05/02/20;Mi.;u.U.;Lille;Rennes;;;;;;
05/02/20;Mi.;u.U.;Brest;Bordeaux;;;;;;
05/02/20;Mi.;u.U.;Lyon;Amiens;;;;;;
05/02/20;Mi.;u.U.;Monaco;Angers;;;;;;
05/02/20;Mi.;u.U.;Nimes;Dijon;;;;;;
05/02/20;Mi.;u.U.;Montpellier;Metz;;;;;;
05/02/20;Mi.;u.U.;Reims;Nice;;;;;;
05/02/20;Mi.;u.U.;St. Étienne;Marseille;;;;;;
05/02/20;Mi.;u.U.;Toulouse;Straßburg;;;;;;
05/02/20;Mi.;u.U.;Nantes;Paris SG;;;;;;
11.KHW
08/02/20;Sa.;u.U.;Amiens;Monaco;;;;;;
08/02/20;Sa.;u.U.;Metz;Bordeaux;;;;;;
08/02/20;Sa.;u.U.;Marseille;Toulouse;;;;;;
08/02/20;Sa.;u.U.;Nice;Nimes;;;;;;
08/02/20;Sa.;u.U.;Straßburg;Reims;;;;;;
08/02/20;Sa.;u.U.;Angers;Lille;;;;;;
08/02/20;Sa.;u.U.;Montpellier;St. Étienne;;;;;;
08/02/20;Sa.;u.U.;Paris SG;Lyon;;;;;;
08/02/20;Sa.;u.U.;Rennes;Brest;;;;;;
08/02/20;Sa.;u.U.;Dijon;Nantes;;;;;;
13.KHW
15/02/20;Sa.;u.U.;Monaco;Montpellier;;;;;;
15/02/20;Sa.;u.U.;Reims;Rennes;;;;;;
15/02/20;Sa.;u.U.;Nimes;Angers;;;;;;
15/02/20;Sa.;u.U.;Lille;Marseille;;;;;;
15/02/20;Sa.;u.U.;Toulouse;Nice;;;;;;
15/02/20;Sa.;u.U.;Lyon;Straßburg;;;;;;
15/02/20;Sa.;u.U.;Nantes;Metz;;;;;;
15/02/20;Sa.;u.U.;Brest;St. Étienne;;;;;;
15/02/20;Sa.;u.U.;Bordeaux;Dijon;;;;;;
15/02/20;Sa.;u.U.;Amiens;Paris SG;;;;;;
15.KHW
22/02/20;Sa.;u.U.;St. Étienne;Reims;;;;;;
22/02/20;Sa.;u.U.;Straßburg;Amiens;;;;;;
22/02/20;Sa.;u.U.;Paris SG;Bordeaux;;;;;;
22/02/20;Sa.;u.U.;Marseille;Nantes;;;;;;
22/02/20;Sa.;u.U.;Angers;Montpellier;;;;;;
22/02/20;Sa.;u.U.;Dijon;Monaco;;;;;;
22/02/20;Sa.;u.U.;Nice;Brest;;;;;;
22/02/20;Sa.;u.U.;Rennes;Nimes;;;;;;
22/02/20;Sa.;u.U.;Metz;Lyon;;;;;;
22/02/20;Sa.;u.U.;Lille;Toulouse;;;;;;
17.KHW
29/02/20;Sa.;u.U.;Toulouse;Rennes;;;;;;
29/02/20;Sa.;u.U.;Montpellier;Straßburg;;;;;;
29/02/20;Sa.;u.U.;Nimes;Marseille;;;;;;
29/02/20;Sa.;u.U.;Monaco;Reims;;;;;;
29/02/20;Sa.;u.U.;Nantes;Lille;;;;;;
29/02/20;Sa.;u.U.;Paris SG;Dijon;;;;;;
29/02/20;Sa.;u.U.;Bordeaux;Nice;;;;;;
29/02/20;Sa.;u.U.;Brest;Angers;;;;;;
29/02/20;Sa.;u.U.;Amiens;Metz;;;;;;
29/02/20;Sa.;u.U.;Lyon;St. Étienne;;;;;;
19.KHW
07/03/20;Sa.;u.U.;Reims;Brest;;;;;;
07/03/20;Sa.;u.U.;Rennes;Montpellier;;;;;;
07/03/20;Sa.;u.U.;Metz;Nimes;;;;;;
07/03/20;Sa.;u.U.;Marseille;Amiens;;;;;;
07/03/20;Sa.;u.U.;St. Étienne;Bordeaux;;;;;;
07/03/20;Sa.;u.U.;Angers;Nantes;;;;;;
07/03/20;Sa.;u.U.;Lille;Lyon;;;;;;
07/03/20;Sa.;u.U.;Dijon;Toulouse;;;;;;
07/03/20;Sa.;u.U.;Straßburg;Paris SG;;;;;;
07/03/20;Sa.;u.U.;Nice;Monaco;;;;;;
21.KHW
14/03/20;Sa.;u.U.;Montpellier;Marseille;;;;;;
14/03/20;Sa.;u.U.;Straßburg;Dijon;;;;;;
14/03/20;Sa.;u.U.;Brest;Lille;;;;;;
14/03/20;Sa.;u.U.;Bordeaux;Rennes;;;;;;
14/03/20;Sa.;u.U.;Monaco;St. Étienne;;;;;;
14/03/20;Sa.;u.U.;Toulouse;Metz;;;;;;
14/03/20;Sa.;u.U.;Nantes;Nimes;;;;;;
14/03/20;Sa.;u.U.;Lyon;Reims;;;;;;
14/03/20;Sa.;u.U.;Paris SG;Nice;;;;;;
14/03/20;Sa.;u.U.;Amiens;Angers;;;;;;
23.KHW
21/03/20;Sa.;u.U.;Nimes;Bordeaux;;;;;;
21/03/20;Sa.;u.U.;Dijon;Amiens;;;;;;
21/03/20;Sa.;u.U.;Rennes;Lyon;;;;;;
21/03/20;Sa.;u.U.;Angers;Toulouse;;;;;;
21/03/20;Sa.;u.U.;Marseille;Paris SG;;;;;;
21/03/20;Sa.;u.U.;St. Étienne;Straßburg;;;;;;
21/03/20;Sa.;u.U.;Reims;Nantes;;;;;;
21/03/20;Sa.;u.U.;Lille;Monaco;;;;;;
21/03/20;Sa.;u.U.;Metz;Brest;;;;;;
21/03/20;Sa.;u.U.;Nice;Montpellier;;;;;;
27.KHW
05/04/20;So.;u.U.;Bordeaux;Reims;;;;;;
05/04/20;So.;u.U.;Amiens;Rennes;;;;;;
05/04/20;So.;u.U.;Dijon;Nice;;;;;;
05/04/20;So.;u.U.;Paris SG;Metz;;;;;;
05/04/20;So.;u.U.;Straßburg;Angers;;;;;;
05/04/20;So.;u.U.;Monaco;Nantes;;;;;;
05/04/20;So.;u.U.;Toulouse;St. Étienne;;;;;;
05/04/20;So.;u.U.;Brest;Marseille;;;;;;
05/04/20;So.;u.U.;Montpellier;Lille;;;;;;
05/04/20;So.;u.U.;Lyon;Nimes;;;;;;
29.KHW
11/04/20;Sa.;u.U.;Nice;Straßburg;;;;;;
11/04/20;Sa.;u.U.;Reims;Toulouse;;;;;;
11/04/20;Sa.;u.U.;Brest;Monaco;;;;;;
11/04/20;Sa.;u.U.;Bordeaux;Amiens;;;;;;
11/04/20;Sa.;u.U.;St. Étienne;Rennes;;;;;;
11/04/20;Sa.;u.U.;Nimes;Montpellier;;;;;;
11/04/20;Sa.;u.U.;Metz;Lille;;;;;;
11/04/20;Sa.;u.U.;Marseille;Dijon;;;;;;
11/04/20;Sa.;u.U.;Angers;Paris SG;;;;;;
11/04/20;Sa.;u.U.;Nantes;Lyon;;;;;;
31.KHW
18/04/20;Sa.;u.U.;Dijon;Angers;;;;;;
18/04/20;Sa.;u.U.;Rennes;Metz;;;;;;
18/04/20;Sa.;u.U.;Lyon;Marseille;;;;;;
18/04/20;Sa.;u.U.;Straßburg;Brest;;;;;;
18/04/20;Sa.;u.U.;Paris SG;St. Étienne;;;;;;
18/04/20;Sa.;u.U.;Lille;Nice;;;;;;
18/04/20;Sa.;u.U.;Amiens;Nimes;;;;;;
18/04/20;Sa.;u.U.;Montpellier;Reims;;;;;;
18/04/20;Sa.;u.U.;Monaco;Bordeaux;;;;;;
18/04/20;Sa.;u.U.;Toulouse;Nantes;;;;;;
33.KHW
26/04/20;So.;u.U.;Brest;Montpellier;;;;;;
26/04/20;So.;u.U.;Marseille;Nice;;;;;;
26/04/20;So.;u.U.;Metz;Dijon;;;;;;
26/04/20;So.;u.U.;Nimes;Lille;;;;;;
26/04/20;So.;u.U.;Rennes;Straßburg;;;;;;
26/04/20;So.;u.U.;Reims;Paris SG;;;;;;
26/04/20;So.;u.U.;St. Étienne;Angers;;;;;;
26/04/20;So.;u.U.;Bordeaux;Toulouse;;;;;;
26/04/20;So.;u.U.;Lyon;Monaco;;;;;;
26/04/20;So.;u.U.;Nantes;Amiens;;;;;;
35.KHW
02/05/20;Sa.;u.U.;Amiens;St. Étienne;;;;;;
02/05/20;Sa.;u.U.;Angers;Rennes;;;;;;
02/05/20;Sa.;u.U.;Toulouse;Nimes;;;;;;
02/05/20;Sa.;u.U.;Straßburg;Marseille;;;;;;
02/05/20;Sa.;u.U.;Montpellier;Bordeaux;;;;;;
02/05/20;Sa.;u.U.;Nice;Nantes;;;;;;
02/05/20;Sa.;u.U.;Lille;Reims;;;;;;
02/05/20;Sa.;u.U.;Monaco;Metz;;;;;;
02/05/20;Sa.;u.U.;Dijon;Lyon;;;;;;
02/05/20;Sa.;u.U.;Paris SG;Brest;;;;;;
37.KHW
09/05/20;Sa.;u.U.;Rennes;Dijon;;;;;;
09/05/20;Sa.;u.U.;Lyon;Montpellier;;;;;;
09/05/20;Sa.;u.U.;Marseille;Monaco;;;;;;
09/05/20;Sa.;u.U.;Metz;Nice;;;;;;
09/05/20;Sa.;u.U.;Nantes;Brest;;;;;;
09/05/20;Sa.;u.U.;Toulouse;Paris SG;;;;;;
09/05/20;Sa.;u.U.;Bordeaux;Angers;;;;;;
09/05/20;Sa.;u.U.;Reims;Amiens;;;;;;
09/05/20;Sa.;u.U.;St. Étienne;Lille;;;;;;
09/05/20;Sa.;u.U.;Nimes;Straßburg;;;;;;
39.KHW
16/05/20;Sa.;u.U.;Nice;St. Étienne;;;;;;
16/05/20;Sa.;u.U.;Monaco;Toulouse;;;;;;
16/05/20;Sa.;u.U.;Montpellier;Nantes;;;;;;
16/05/20;Sa.;u.U.;Marseille;Metz;;;;;;
16/05/20;Sa.;u.U.;Angers;Lyon;;;;;;
16/05/20;Sa.;u.U.;Brest;Nimes;;;;;;
16/05/20;Sa.;u.U.;Paris SG;Rennes;;;;;;
16/05/20;Sa.;u.U.;Straßburg;Bordeaux;;;;;;
16/05/20;Sa.;u.U.;Lille;Amiens;;;;;;
16/05/20;Sa.;u.U.;Dijon;Reims;;;;;;
41.KHW
23/05/20;Sa.;u.U.;Rennes;Monaco;;;;;;
23/05/20;Sa.;u.U.;Metz;Angers;;;;;;
23/05/20;Sa.;u.U.;Toulouse;Montpellier;;;;;;
23/05/20;Sa.;u.U.;Nimes;Paris SG;;;;;;
