Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
18/11/17;Sa.;20:00;Dijon;Troyes;1:1;3:1;;1.81;3.62;4.75
18/11/17;Sa.;20:00;Toulouse;Metz;0:0;0:0;;1.86;3.48;4.65
19/11/17;So.;15:00;Caen;Nice;0:1;1:1;;2.62;3.15;2.93
19/11/17;So.;17:00;Ol. Lyon;Montpellier;0:0;0:0;;1.58;4.24;5.85
19/11/17;So.;21:00;Bordeaux;Ol. Marseille;1:0;1:1;;2.22;3.50;3.30
20/11/17;Mo.;19:00;SC Amiens;Lille;1:0;3:0;;2.78;3.16;2.75
94.KHW
24/11/17;Fr.;20:45;St. Etienne;Straßburg;1:1;2:2;;1.95;3.54;4.10
25/11/17;Sa.;17:00;Rennes;Nantes;0:0;2:1;;2.72;2.91;3.05
25/11/17;Sa.;20:00;Metz;SC Amiens;0:1;0:2;;2.82;3.03;2.81
25/11/17;Sa.;20:00;Troyes;Angers;2:0;3:0;;3.40;3.27;2.27
25/11/17;Sa.;20:00;Caen;Bordeaux;1:0;1:0;;3.44;3.28;2.25
25/11/17;Sa.;20:00;Montpellier;Lille;3:0;3:0;;1.94;3.26;4.59
25/11/17;Sa.;20:00;Dijon;Toulouse;1:0;3:1;;2.19;3.25;3.63
26/11/17;So.;15:00;Nice;Ol. Lyon;0:4;0:5;;2.95;3.62;2.36
26/11/17;So.;17:00;Ol. Marseille;Guingamp;1:0;1:0;;1.41;5.01;7.76
26/11/17;So.;21:00;Monaco;Paris St.-Germain;0:1;1:2;;7.12;5.65;1.38
95.KHW
28/11/17;Di.;19:00;Straßburg;Caen;0:0;0:0;;1.96;3.53;4.05
28/11/17;Di.;19:00;SC Amiens;Dijon;1:1;2:1;;2.41;3.20;3.20
28/11/17;Di.;21:00;Bordeaux;St. Etienne;2:0;3:0;;1.78;3.61;4.95
29/11/17;Mi.;19:00;Angers;Rennes;1:0;1:2;;2.11;3.22;3.92
29/11/17;Mi.;19:00;Ol. Lyon;Lille;1:2;1:2;;1.35;5.46;8.42
29/11/17;Mi.;19:00;Nantes;Monaco;0:0;1:0;;3.68;3.41;2.11
29/11/17;Mi.;19:00;Guingamp;Montpellier;0:0;0:0;;2.88;3.08;2.72
29/11/17;Mi.;19:00;Toulouse;Nice;1:0;1:2;;2.74;3.12;2.83
29/11/17;Mi.;19:00;Metz;Ol. Marseille;0:2;0:3;;5.70;4.45;1.56
29/11/17;Mi.;21:00;Paris St.-Germain;Troyes;0:0;2:0;;1.04;17.91;49.66
96.KHW
01/12/17;Fr.;20:45;Dijon;Bordeaux;1:2;3:2;;3.33;3.27;2.30
02/12/17;Sa.;17:00;Straßburg;Paris St.-Germain;1:1;2:1;;18.51;9.21;1.14
02/12/17;Sa.;20:00;Lille;Toulouse;0:0;1:0;;2.00;3.32;4.21
02/12/17;Sa.;20:00;Monaco;Angers;1:0;1:0;;1.49;4.61;6.54
02/12/17;Sa.;20:00;Nice;Metz;1:1;3:1;;1.50;4.42;6.86
02/12/17;Sa.;20:00;Troyes;Guingamp;0:1;0:1;;2.42;3.22;3.16
02/12/17;Sa.;20:00;Rennes;SC Amiens;0:0;2:0;;1.99;3.18;4.49
03/12/17;So.;15:00;St. Etienne;Nantes;1:0;1:1;;2.19;3.04;3.94
03/12/17;So.;17:00;Caen;Ol. Lyon;0:1;1:2;;4.20;3.87;1.84
03/12/17;So.;21:00;Montpellier;Ol. Marseille;1:1;1:1;;3.34;3.36;2.26
98.KHW
08/12/17;Fr.;20:45;Bordeaux;Straßburg;0:2;0:3;;1.64;3.90;5.77
09/12/17;Sa.;17:00;Paris St.-Germain;Lille;1:0;3:1;;1.13;9.70;19.32
09/12/17;Sa.;20:00;Toulouse;Caen;0:0;2:0;;2.30;3.12;3.51
09/12/17;Sa.;20:00;Angers;Montpellier;0:0;1:1;;2.70;2.97;3.00
09/12/17;Sa.;20:00;Monaco;Troyes;0:1;3:2;;1.31;5.67;10.16
09/12/17;Sa.;20:00;Metz;Rennes;1:0;1:1;;3.75;3.25;2.15
09/12/17;Sa.;20:00;Guingamp;Dijon;2:0;4:0;;2.23;3.32;3.43
10/12/17;So.;15:00;SC Amiens;Ol. Lyon;1:0;1:2;;4.79;3.96;1.73
10/12/17;So.;17:00;Nantes;Nice;1:1;1:2;;2.17;3.28;3.64
10/12/17;So.;21:00;Ol. Marseille;St. Etienne;1:0;3:0;;1.39;5.13;7.83
100.KHW
15/12/17;Fr.;20:45;St. Etienne;Monaco;0:2;0:4;;4.68;3.92;1.75
16/12/17;Sa.;17:00;Rennes;Paris St.-Germain;0:2;1:4;;14.15;7.21;1.20
16/12/17;Sa.;20:00;Montpellier;Metz;1:1;1:3;;1.49;4.23;7.64
16/12/17;Sa.;20:00;Troyes;SC Amiens;0:0;1:0;;2.55;3.16;3.02
16/12/17;Sa.;20:00;Straßburg;Toulouse;1:1;2:1;;2.22;3.25;3.54
16/12/17;Sa.;20:00;Caen;Guingamp;0:0;0:0;;2.39;3.17;3.27
16/12/17;Sa.;20:00;Dijon;Lille;3:0;3:0;;2.29;3.26;3.36
17/12/17;So.;15:00;Nantes;Angers;1:0;1:0;;1.92;3.22;4.80
17/12/17;So.;17:00;Nice;Bordeaux;1:0;1:0;;2.10;3.44;3.64
17/12/17;So.;21:00;Ol. Lyon;Ol. Marseille;1:0;2:0;;2.29;3.45;3.19
101.KHW
20/12/17;Mi.;20:50;Angers;Dijon;1:1;2:1;;1.99;3.44;4.05
20/12/17;Mi.;20:50;Monaco;Rennes;1:0;2:1;;1.46;4.74;6.85
20/12/17;Mi.;20:50;SC Amiens;Nantes;0:0;0:1;;2.98;2.90;2.77
20/12/17;Mi.;20:50;Paris St.-Germain;Caen;1:0;3:1;;1.07;12.76;33.39
20/12/17;Mi.;20:50;Guingamp;St. Etienne;0:0;2:1;;1.89;3.58;4.33
20/12/17;Mi.;20:50;Ol. Marseille;Troyes;1:1;3:1;;1.30;5.83;9.95
20/12/17;Mi.;20:50;Toulouse;Ol. Lyon;0:1;1:2;;4.10;3.69;1.91
20/12/17;Mi.;20:50;Lille;Nice;0:1;1:1;;2.83;3.13;2.73
20/12/17;Mi.;20:50;Metz;Straßburg;0:0;3:0;;2.71;3.33;2.69
20/12/17;Mi.;20:50;Bordeaux;Montpellier;0:0;0:2;;2.18;3.13;3.81
4.KHW
12/01/18;Fr.;20:45;Straßburg;Guingamp;0:2;0:2;;2.67;3.24;2.80
13/01/18;Sa.;17:00;Rennes;Ol. Marseille;0:2;0:3;;3.85;3.48;2.03
13/01/18;Sa.;20:00;Montpellier;Monaco;0:0;0:0;;2.71;3.13;2.85
13/01/18;Sa.;20:00;Caen;Lille;0:1;0:1;;2.24;3.11;3.68
13/01/18;Sa.;20:00;Dijon;Metz;1:0;1:1;;1.96;3.53;4.07
13/01/18;Sa.;20:00;Nice;SC Amiens;0:0;1:0;;1.54;4.10;6.82
13/01/18;Sa.;20:00;Troyes;Bordeaux;0:1;0:1;;2.89;3.08;2.70
14/01/18;So.;15:00;St. Etienne;Toulouse;1:0;2:0;;2.12;3.31;3.74
14/01/18;So.;17:00;Ol. Lyon;Angers;0:1;1:1;;1.42;4.76;7.93
14/01/18;So.;21:00;Nantes;Paris St.-Germain;0:1;0:1;;9.61;5.61;1.32
5.KHW
16/01/18;Di.;19:00;Ol. Marseille;Straßburg;0:0;2:0;;1.36;5.48;8.18
16/01/18;Di.;19:00;Bordeaux;Caen;0:0;0:2;;1.70;3.70;5.48
16/01/18;Di.;21:00;Monaco;Nice;1:0;2:2;;1.76;3.90;4.62
17/01/18;Mi.;19:00;Angers;Troyes;1:0;3:1;;1.90;3.36;4.64
17/01/18;Mi.;19:00;Lille;Rennes;1:0;1:2;;2.35;3.19;3.33
17/01/18;Mi.;19:00;SC Amiens;Montpellier;0:1;1:1;;3.70;3.00;2.29
17/01/18;Mi.;19:00;Toulouse;Nantes;0:1;1:1;;2.74;2.98;2.95
17/01/18;Mi.;19:00;Guingamp;Ol. Lyon;0:1;0:2;;3.58;3.59;2.08
17/01/18;Mi.;19:00;Metz;St. Etienne;2:0;3:0;;2.48;3.37;2.94
17/01/18;Mi.;21:00;Paris St.-Germain;Dijon;4:0;8:0;;1.04;16.92;48.21
6.KHW
19/01/18;Fr.;20:45;Caen;Ol. Marseille;0:0;0:2;;4.79;3.53;1.83
20/01/18;Sa.;17:00;Nantes;Bordeaux;0:1;0:1;;2.34;3.01;3.57
20/01/18;Sa.;20:00;SC Amiens;Guingamp;1:1;3:1;;2.71;3.11;2.86
20/01/18;Sa.;20:00;Straßburg;Dijon;2:2;3:2;;2.21;3.47;3.35
20/01/18;Sa.;20:00;Troyes;Lille;1:0;1:0;;2.67;3.08;2.93
20/01/18;Sa.;20:00;Montpellier;Toulouse;1:1;2:1;;1.85;3.36;4.97
20/01/18;Sa.;20:00;Rennes;Angers;0:0;1:0;;2.11;3.40;3.68
21/01/18;So.;15:00;Nice;St. Etienne;1:0;1:0;;1.81;3.58;4.83
21/01/18;So.;17:00;Monaco;Metz;1:0;3:1;;1.36;5.65;7.83
21/01/18;So.;21:00;Ol. Lyon;Paris St.-Germain;1:1;2:1;;5.25;4.28;1.62
8.KHW
26/01/18;Fr.;20:45;Dijon;Rennes;1:1;2:1;;2.75;3.45;2.58
27/01/18;Sa.;17:00;Paris St.-Germain;Montpellier;2:0;4:0;;1.13;9.15;21.29
27/01/18;Sa.;20:00;Metz;Nice;0:0;2:1;;2.91;3.23;2.58
27/01/18;Sa.;20:00;Toulouse;Troyes;1:0;1:0;;2.01;3.33;4.14
27/01/18;Sa.;20:00;Guingamp;Nantes;0:0;0:3;;2.72;3.07;2.89
27/01/18;Sa.;20:00;Angers;SC Amiens;1:0;1:0;;1.90;3.30;4.75
27/01/18;Sa.;20:00;St. Etienne;Caen;1:1;2:1;;2.02;3.31;4.12
28/01/18;So.;15:00;Lille;Straßburg;0:0;2:1;;2.23;3.24;3.52
28/01/18;So.;17:00;Bordeaux;Ol. Lyon;3:1;3:1;;3.32;3.44;2.23
28/01/18;So.;21:00;Ol. Marseille;Monaco;1:1;2:2;;1.95;3.71;3.88
10.KHW
02/02/18;Fr.;20:45;Ol. Marseille;Metz;3:0;6:3;;1.29;6.01;10.15
03/02/18;Sa.;17:00;Lille;Paris St.-Germain;0:1;0:3;;21.50;8.70;1.14
03/02/18;Sa.;20:00;Montpellier;Angers;1:1;2:1;;2.06;3.12;4.29
03/02/18;Sa.;20:00;Troyes;Dijon;;;v.S.;2.65;3.36;2.74
03/02/18;Sa.;20:00;SC Amiens;St. Etienne;0:0;0:2;;2.95;3.06;2.67
03/02/18;Sa.;20:00;Straßburg;Bordeaux;0:1;0:2;;3.22;3.16;2.42
03/02/18;Sa.;20:00;Nice;Toulouse;0:0;0:1;;1.83;3.50;4.81
04/02/18;So.;15:00;Rennes;Guingamp;0:0;0:1;;1.79;3.56;4.94
04/02/18;So.;17:00;Caen;Nantes;1:1;3:2;;3.00;2.95;2.72
04/02/18;So.;21:00;Monaco;Ol. Lyon;2:2;3:2;;2.45;3.68;2.78
12.KHW
09/02/18;Fr.;20:45;St. Etienne;Ol. Marseille;1:2;2:2;;3.75;3.55;2.03
10/02/18;Sa.;17:00;Toulouse;Paris St.-Germain;0:0;0:1;;17.28;8.08;1.17
10/02/18;Sa.;20:00;Guingamp;Caen;0:0;0:0;;2.11;3.28;3.82
10/02/18;Sa.;20:00;Dijon;Nice;0:0;3:2;;2.81;3.27;2.64
10/02/18;Sa.;20:00;Angers;Monaco;0:2;0:4;;3.03;3.24;2.49
10/02/18;Sa.;20:00;Metz;Montpellier;0:1;0:1;;3.39;3.24;2.29
10/02/18;Sa.;20:00;Bordeaux;SC Amiens;2:0;3:2;;1.51;4.11;7.53
11/02/18;So.;15:00;Straßburg;Troyes;0:0;2:1;;1.86;3.47;4.69
11/02/18;So.;17:00;Nantes;Lille;1:0;2:2;;1.89;3.31;4.79
11/02/18;So.;21:00;Ol. Lyon;Rennes;0:1;0:2;;1.42;5.05;7.23
14.KHW
16/02/18;Fr.;20:45;Monaco;Dijon;1:0;4:0;;1.36;5.54;7.88
17/02/18;Sa.;17:00;Paris St.-Germain;Straßburg;3:1;5:2;;1.05;15.61;42.08
17/02/18;Sa.;20:00;Troyes;Metz;0:0;1:0;;2.57;3.24;2.92
17/02/18;Sa.;20:00;Angers;St. Etienne;0:0;0:1;;2.67;3.08;2.93
17/02/18;Sa.;20:00;Montpellier;Guingamp;0:1;1:1;;1.72;3.58;5.60
17/02/18;Sa.;20:00;SC Amiens;Toulouse;0:0;0:0;;2.62;2.99;3.10
17/02/18;Sa.;20:00;Caen;Rennes;1:2;2:2;;2.58;3.13;3.00
18/02/18;So.;15:00;Nice;Nantes;1:1;1:1;;2.13;3.31;3.71
18/02/18;So.;17:00;Lille;Ol. Lyon;0:2;2:2;;4.36;3.59;1.88
18/02/18;So.;21:00;Ol. Marseille;Bordeaux;1:0;1:0;;1.60;4.18;5.65
15.KHW
20/02/18;Di.;18:30;Troyes;Dijon;0:0;0:0;;2.60;3.23;2.89
16.KHW
23/02/18;Fr.;20:45;Straßburg;Montpellier;0:0;0:0;;3.12;3.09;2.53
24/02/18;Sa.;17:00;Toulouse;Monaco;1:1;3:3;;4.73;3.58;1.82
24/02/18;Sa.;20:00;Dijon;Caen;1:0;2:0;;2.39;3.24;3.19
24/02/18;Sa.;20:00;Nantes;SC Amiens;0:1;0:1;;1.60;3.73;6.87
24/02/18;Sa.;20:00;Rennes;Troyes;0:0;2:0;;1.64;3.77;6.02
24/02/18;Sa.;20:00;Guingamp;Metz;1:1;2:2;;1.98;3.50;4.02
24/02/18;Sa.;20:00;Lille;Angers;0:0;1:2;;2.47;3.01;3.30
25/02/18;So.;15:00;Bordeaux;Nice;0:0;0:0;;1.98;3.27;4.34
25/02/18;So.;17:00;Ol. Lyon;St. Etienne;1:0;1:1;;1.63;4.13;5.47
25/02/18;So.;21:00;Paris St.-Germain;Ol. Marseille;2:0;3:0;;1.25;6.77;10.73
18.KHW
02/03/18;Fr.;19:00;Nice;Lille;1:0;2:1;;1.73;3.64;5.33
02/03/18;Fr.;20:45;Monaco;Bordeaux;1:1;2:1;;1.69;3.83;5.40
03/03/18;Sa.;17:00;Troyes;Paris St.-Germain;0:0;0:2;;9.32;5.53;1.33
03/03/18;Sa.;20:00;Angers;Guingamp;1:0;3:0;;1.94;3.36;4.42
03/03/18;Sa.;20:00;St. Etienne;Dijon;1:1;2:2;;1.70;3.81;5.33
03/03/18;Sa.;20:00;Metz;Toulouse;1:0;1:1;;2.63;3.21;2.87
03/03/18;Sa.;20:00;SC Amiens;Rennes;0:1;0:2;;3.46;3.16;2.30
04/03/18;So.;15:00;Caen;Straßburg;1:0;2:0;;2.17;3.24;3.68
04/03/18;So.;17:00;Montpellier;Ol. Lyon;1:0;1:1;;2.88;3.17;2.65
04/03/18;So.;21:00;Ol. Marseille;Nantes;0:1;1:1;;1.49;4.39;7.09
20.KHW
09/03/18;Fr.;20:45;Straßburg;Monaco;1:3;1:3;;5.03;3.88;1.71
10/03/18;Sa.;17:00;Paris St.-Germain;Metz;4:0;5:0;;1.06;15.07;29.00
10/03/18;Sa.;20:00;Nantes;Troyes;0:0;1:0;;1.58;3.82;6.95
10/03/18;Sa.;20:00;Bordeaux;Angers;0:0;0:0;;1.87;3.34;4.85
10/03/18;Sa.;20:00;Rennes;St. Etienne;0:1;1:1;;2.13;3.28;3.75
10/03/18;Sa.;20:00;Dijon;SC Amiens;0:1;1:1;;2.11;3.36;3.74
10/03/18;Sa.;20:00;Lille;Montpellier;1:0;1:1;;3.19;3.03;2.52
11/03/18;So.;15:00;Guingamp;Nice;1:1;2:5;;2.76;3.16;2.77
