Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
16/09/18;So.;16:15;Espanyol;Levante;0:0;1:0;;1.64;4.03;5.47
16/09/18;So.;18:30;Valladolid;Alavés;0:0;0:1;;2.16;3.14;3.88
16/09/18;So.;20:45;Sevilla;Getafe;0:2;0:2;;1.67;3.91;5.42
17/09/18;Mo.;21:00;Girona;Celta Vigo;2:1;3:2;;2.29;3.53;3.13
76.KHW
21/09/18;Fr.;21:00;Huesca;R. Sociedad;0:0;0:1;;3.46;3.34;2.21
22/09/18;Sa.;13:00;Vallecano;Alavés;1:2;1:5;;1.99;3.48;4.00
22/09/18;Sa.;16:15;Eibar;Leganés;0:0;1:0;;2.17;3.02;4.05
22/09/18;Sa.;16:15;Celta Vigo;Valladolid;2:1;3:3;;1.78;3.53;5.10
22/09/18;Sa.;18:30;Getafe;Atlético;0:1;0:2;;5.71;3.22;1.80
22/09/18;Sa.;20:45;Real Madrid;Espanyol;1:0;1:0;;1.26;6.57;10.63
23/09/18;So.;12:00;Levante;Sevilla;1:4;2:6;;3.60;3.87;1.99
23/09/18;So.;16:15;Villarreal;Valencia;0:0;0:0;;2.21;3.39;3.43
23/09/18;So.;20:00;Real Betis;Athletic;0:2;2:2;;2.12;3.34;3.70
23/09/18;So.;20:45;Barcelona;Girona;1:1;2:2;;1.10;11.05;24.75
77.KHW
25/09/18;Di.;20:00;Espanyol;Eibar;0:0;1:0;;1.84;3.39;4.96
25/09/18;Di.;21:00;R. Sociedad;Vallecano;1:2;2:2;;1.64;4.03;5.53
25/09/18;Di.;22:00;Atlético;Huesca;3:0;3:0;;1.20;6.83;16.40
26/09/18;Mi.;20:00;Leganés;Barcelona;0:1;2:1;;11.69;6.47;1.25
26/09/18;Mi.;20:00;Athletic;Villarreal;0:0;0:3;;2.19;3.39;3.46
26/09/18;Mi.;22:00;Valencia;Celta Vigo;1:0;1:1;;1.65;4.20;5.10
26/09/18;Mi.;22:00;Sevilla;Real Madrid;3:0;3:0;;4.20;4.41;1.74
27/09/18;Do.;20:00;Valladolid;Levante;0:0;2:1;;2.02;3.66;3.69
27/09/18;Do.;20:00;Alavés;Getafe;0:0;1:1;;2.94;2.95;2.77
27/09/18;Do.;22:00;Girona;Real Betis;0:0;0:1;;2.52;3.28;2.95
78.KHW
28/09/18;Fr.;21:00;Vallecano;Espanyol;1:2;2:2;;3.20;3.29;2.36
29/09/18;Sa.;13:00;R. Sociedad;Valencia;0:1;0:1;;2.44;3.29;3.06
29/09/18;Sa.;16:15;Barcelona;Athletic;0:1;1:1;;1.21;7.07;13.77
29/09/18;Sa.;18:30;Eibar;Sevilla;0:0;1:3;;3.19;3.60;2.23
29/09/18;Sa.;20:45;Real Madrid;Atlético;0:0;0:0;;2.21;3.34;3.48
30/09/18;So.;12:00;Huesca;Girona;0:1;1:1;;2.60;3.23;2.90
30/09/18;So.;16:15;Villarreal;Valladolid;0:0;0:1;;1.51;4.35;6.85
30/09/18;So.;18:30;Levante;Alavés;2:1;2:1;;2.11;3.61;3.46
30/09/18;So.;20:45;Real Betis;Leganés;0:0;1:0;;1.79;3.56;4.96
01/10/18;Mo.;21:00;Celta Vigo;Getafe;1:0;1:1;;2.29;3.23;3.40
80.KHW
05/10/18;Fr.;21:00;Athletic;R. Sociedad;1:1;1:3;;2.04;3.38;3.94
06/10/18;Sa.;13:00;Girona;Eibar;2:2;2:3;;2.28;3.22;3.43
06/10/18;Sa.;16:15;Getafe;Levante;0:0;0:1;;1.72;3.83;5.02
06/10/18;Sa.;18:30;Alavés;Real Madrid;0:0;1:0;;8.58;5.53;1.35
06/10/18;Sa.;20:45;Leganés;Vallecano;1:0;1:0;;2.16;3.25;3.72
07/10/18;So.;12:00;Valladolid;Huesca;1:0;1:0;;1.92;3.52;4.23
07/10/18;So.;16:15;Atlético;Real Betis;0:0;1:0;;1.65;3.69;6.08
07/10/18;So.;18:30;Espanyol;Villarreal;1:1;3:1;;2.33;3.23;3.31
07/10/18;So.;18:30;Sevilla;Celta Vigo;1:0;2:1;;1.47;4.99;6.30
07/10/18;So.;20:45;Valencia;Barcelona;1:1;1:1;;4.99;4.25;1.66
84.KHW
19/10/18;Fr.;21:00;Celta Vigo;Alavés;0:0;0:1;;1.75;3.90;4.71
20/10/18;Sa.;13:00;Real Madrid;Levante;0:2;1:2;;1.14;9.29;18.23
20/10/18;Sa.;16:15;Valencia;Leganés;0:0;1:1;;1.63;3.75;6.28
20/10/18;Sa.;18:30;Villarreal;Atlético;0:0;1:1;;4.01;3.16;2.11
20/10/18;Sa.;20:45;Barcelona;Sevilla;2:0;4:2;;1.28;6.69;9.11
21/10/18;So.;12:00;Vallecano;Getafe;0:0;1:2;;2.97;3.19;2.57
21/10/18;So.;16:15;Eibar;Athletic;1:1;1:1;;2.83;3.28;2.62
21/10/18;So.;18:30;Huesca;Espanyol;0:1;0:2;;4.09;3.40;2.00
21/10/18;So.;20:45;Real Betis;Valladolid;0:1;0:1;;1.56;4.13;6.42
22/10/18;Mo.;21:00;R. Sociedad;Girona;0:0;0:0;;1.80;3.67;4.74
85.KHW
24/10/18;Mi.;19:00;Vallecano;Athletic;1:0;1:1;;3.21;3.51;2.25
86.KHW
26/10/18;Fr.;21:00;Valladolid;Espanyol;0:1;1:1;;3.56;3.15;2.26
27/10/18;Sa.;13:00;Girona;Vallecano;2:0;2:1;;1.98;3.55;3.96
27/10/18;Sa.;16:15;Athletic;Valencia;0:0;0:0;;2.85;3.19;2.67
27/10/18;Sa.;18:30;Levante;Leganés;1:0;2:0;;2.32;3.37;3.21
27/10/18;Sa.;18:30;Celta Vigo;Eibar;2:0;4:0;;2.21;3.44;3.36
27/10/18;Sa.;20:45;Atlético;R. Sociedad;1:0;2:0;;1.49;4.03;8.31
28/10/18;So.;12:00;Getafe;Real Betis;0:0;2:0;;2.62;3.01;3.06
28/10/18;So.;16:15;Barcelona;Real Madrid;2:0;5:1;;2.02;3.74;3.61
28/10/18;So.;18:30;Alavés;Villarreal;0:1;2:1;;3.35;3.34;2.26
28/10/18;So.;20:45;Sevilla;Huesca;0:0;2:1;;1.22;6.94;12.65
88.KHW
03/11/18;Sa.;13:00;Leganés;Atlético;0:0;1:1;;6.02;3.37;1.73
03/11/18;Sa.;16:15;Real Madrid;Valladolid;0:0;2:0;;1.20;7.48;13.69
03/11/18;Sa.;18:30;Valencia;Girona;0:0;0:1;;1.47;4.31;7.77
03/11/18;Sa.;20:45;Vallecano;Barcelona;1:1;2:3;;11.09;6.67;1.25
04/11/18;So.;12:00;Eibar;Alavés;0:1;2:1;;2.14;3.29;3.71
04/11/18;So.;16:15;Villarreal;Levante;0:0;1:1;;1.74;3.96;4.72
04/11/18;So.;18:30;R. Sociedad;Sevilla;0:0;0:0;;2.54;3.54;2.75
04/11/18;So.;18:30;Huesca;Getafe;0:0;1:1;;3.92;3.12;2.16
04/11/18;So.;20:45;Real Betis;Celta Vigo;1:0;3:3;;1.75;3.81;4.85
05/11/18;Mo.;21:00;Espanyol;Athletic;1:0;1:0;;1.89;3.44;4.56
90.KHW
09/11/18;Fr.;21:00;Levante;R. Sociedad;1:0;1:3;;2.92;3.34;2.51
10/11/18;Sa.;13:00;Valladolid;Eibar;0:0;0:0;;2.51;3.05;3.18
10/11/18;Sa.;16:15;Getafe;Valencia;0:0;0:1;;3.05;3.01;2.63
10/11/18;Sa.;18:30;Atlético;Athletic;0:1;3:2;;1.57;3.90;6.83
10/11/18;Sa.;20:45;Girona;Leganés;0:0;0:0;;2.24;3.15;3.64
11/11/18;So.;12:00;Alavés;Huesca;1:1;2:1;;2.13;3.23;3.85
11/11/18;So.;16:15;Barcelona;Real Betis;0:2;3:4;;1.21;7.26;13.46
11/11/18;So.;18:30;Vallecano;Villarreal;1:1;2:2;;3.23;3.67;2.18
11/11/18;So.;18:30;Sevilla;Espanyol;0:1;2:1;;1.91;3.77;3.99
11/11/18;So.;20:45;Celta Vigo;Real Madrid;0:1;2:4;;4.92;4.56;1.62
94.KHW
23/11/18;Fr.;21:00;Leganés;Alavés;1:0;1:0;;2.18;3.10;3.87
24/11/18;Sa.;13:00;Eibar;Real Madrid;1:0;3:0;;6.55;5.02;1.45
24/11/18;Sa.;16:15;Valencia;Vallecano;1:0;3:0;;1.44;4.77;7.47
24/11/18;Sa.;18:30;Huesca;Levante;1:1;2:2;;2.26;3.37;3.33
24/11/18;Sa.;20:45;Atlético;Barcelona;0:0;1:1;;3.03;3.37;2.42
25/11/18;So.;12:00;Athletic;Getafe;0:0;1:1;;2.27;3.12;3.61
25/11/18;So.;16:15;Sevilla;Valladolid;1:0;1:0;;1.40;5.11;7.63
25/11/18;So.;18:30;Espanyol;Girona;0:2;1:3;;1.65;3.81;5.77
25/11/18;So.;20:45;Villarreal;Real Betis;0:0;2:1;;2.10;3.45;3.64
26/11/18;Mo.;21:00;R. Sociedad;Celta Vigo;1:0;2:1;;1.87;3.67;4.30
96.KHW
30/11/18;Fr.;21:00;Vallecano;Eibar;0:0;1:0;;2.85;3.41;2.52
01/12/18;Sa.;13:00;Celta Vigo;Huesca;1:0;2:0;;1.66;4.01;5.27
01/12/18;Sa.;16:15;Valladolid;Leganés;0:2;2:4;;2.41;2.97;3.46
01/12/18;Sa.;18:30;Getafe;Espanyol;0:0;3:0;;2.40;3.09;3.33
01/12/18;Sa.;20:45;Real Madrid;Valencia;1:0;2:0;;1.62;4.28;5.27
02/12/18;So.;12:00;Real Betis;R. Sociedad;1:0;1:0;;1.86;3.64;4.41
02/12/18;So.;16:15;Girona;Atlético;1:0;1:1;;5.42;3.40;1.78
02/12/18;So.;18:30;Barcelona;Villarreal;1:0;2:0;;1.23;7.10;11.82
02/12/18;So.;20:45;Alavés;Sevilla;1:0;1:1;;3.65;3.46;2.09
03/12/18;Mo.;21:00;Levante;Athletic;1:0;3:0;;2.90;3.52;2.43
98.KHW
07/12/18;Fr.;21:00;Leganés;Getafe;0:1;1:1;;2.75;2.85;3.07
08/12/18;Sa.;13:00;Atlético;Alavés;1:0;3:0;;1.38;4.50;10.50
08/12/18;Sa.;16:15;Valencia;Sevilla;0:0;1:1;;2.04;3.71;3.56
08/12/18;Sa.;18:30;Villarreal;Celta Vigo;0:1;2:3;;1.67;4.21;4.94
08/12/18;Sa.;20:45;Espanyol;Barcelona;0:3;0:4;;7.29;5.09;1.42
09/12/18;So.;12:00;Eibar;Levante;1:2;4:4;;1.69;4.05;4.95
09/12/18;So.;16:15;Huesca;Real Madrid;0:1;0:1;;8.82;5.86;1.32
09/12/18;So.;18:30;R. Sociedad;Valladolid;0:1;1:2;;1.75;3.56;5.29
09/12/18;So.;20:45;Real Betis;Vallecano;0:0;2:0;;1.48;4.68;6.64
10/12/18;Mo.;21:00;Athletic;Girona;0:0;1:0;;2.03;3.51;3.81
100.KHW
14/12/18;Fr.;21:00;Celta Vigo;Leganés;0:0;0:0;;1.92;3.40;4.47
15/12/18;Sa.;13:00;Getafe;R. Sociedad;1:0;1:0;;2.29;3.07;3.61
15/12/18;Sa.;16:15;Valladolid;Atlético;0:2;2:3;;6.12;3.46;1.70
15/12/18;Sa.;18:30;Real Madrid;Vallecano;1:0;1:0;;1.17;8.43;15.60
15/12/18;Sa.;20:45;Eibar;Valencia;0:1;1:1;;2.63;3.18;2.90
16/12/18;So.;12:00;Sevilla;Girona;0:0;2:0;;1.43;4.86;7.56
16/12/18;So.;16:15;Espanyol;Real Betis;1:1;1:3;;2.54;3.36;2.87
16/12/18;So.;18:30;Huesca;Villarreal;1:0;2:2;;3.37;3.39;2.23
16/12/18;So.;20:45;Levante;Barcelona;0:2;0:5;;11.55;7.82;1.21
17/12/18;Mo.;21:00;Alavés;Athletic;0:0;0:0;;3.08;3.13;2.52
102.KHW
21/12/18;Fr.;19:30;Girona;Getafe;0:0;1:1;;2.64;2.98;3.07
21/12/18;Fr.;21:00;R. Sociedad;Alavés;0:1;0:1;;1.70;3.66;5.64
22/12/18;Sa.;13:00;Real Betis;Eibar;1:0;1:1;;1.84;3.73;4.35
22/12/18;Sa.;16:15;Atlético;Espanyol;0:0;1:0;;1.45;4.33;8.29
22/12/18;Sa.;18:30;Barcelona;Celta Vigo;2:0;2:0;;1.13;9.69;18.35
22/12/18;Sa.;20:45;Athletic;Valladolid;1:0;1:1;;1.69;3.77;5.51
23/12/18;So.;12:00;Valencia;Huesca;1:0;2:1;;1.45;4.44;8.01
23/12/18;So.;16:15;Leganés;Sevilla;1:0;1:1;;2.95;3.13;2.62
23/12/18;So.;18:30;Vallecano;Levante;1:0;2:1;;2.13;3.81;3.24
1.KHW
03/01/19;Do.;21:30;Villarreal;Real Madrid;1:2;2:2;;4.69;4.21;1.70
2.KHW
04/01/19;Fr.;19:00;Levante;Girona;0:1;2:2;;2.20;3.62;3.22
04/01/19;Fr.;21:00;Espanyol;Leganés;1:0;1:0;;1.98;3.18;4.54
05/01/19;Sa.;13:00;Valladolid;Vallecano;0:1;0:1;;2.16;3.27;3.70
05/01/19;Sa.;16:15;Alavés;Valencia;2:1;2:1;;3.36;3.18;2.34
05/01/19;Sa.;20:45;Huesca;Real Betis;0:0;2:1;;3.19;3.49;2.27
06/01/19;So.;12:00;Eibar;Villarreal;0:0;0:0;;2.17;3.41;3.50
06/01/19;So.;16:15;Sevilla;Atlético;1:1;1:1;;2.90;3.28;2.56
06/01/19;So.;18:30;Real Madrid;R. Sociedad;0:1;0:2;;1.37;5.06;8.88
06/01/19;So.;20:45;Getafe;Barcelona;1:2;1:2;;6.41;4.81;1.48
07/01/19;Mo.;21:00;Celta Vigo;Athletic;1:1;1:2;;2.56;3.04;3.12
4.KHW
11/01/19;Fr.;21:00;Vallecano;Celta Vigo;2:2;4:2;;2.45;3.25;3.09
12/01/19;Sa.;13:00;Leganés;Huesca;0:0;1:0;;2.08;3.10;4.26
12/01/19;Sa.;16:15;Valencia;Valladolid;0:0;1:1;;1.52;4.03;7.34
12/01/19;Sa.;18:30;Girona;Alavés;1:0;1:1;;1.95;3.34;4.40
12/01/19;Sa.;20:45;Villarreal;Getafe;0:0;1:2;;2.03;3.39;3.96
13/01/19;So.;12:00;Atlético;Levante;0:0;1:0;;1.31;5.79;9.61
13/01/19;So.;16:15;Athletic;Sevilla;1:0;2:0;;2.64;3.22;2.86
13/01/19;So.;18:30;Barcelona;Eibar;1:0;3:0;;1.19;7.77;14.41
13/01/19;So.;20:45;Real Betis;Real Madrid;0:1;1:2;;3.01;3.71;2.28
14/01/19;Mo.;21:00;R. Sociedad;Espanyol;2:2;3:2;;2.19;3.25;3.63
6.KHW
18/01/19;Fr.;21:00;Getafe;Alavés;1:0;4:0;;1.80;3.33;5.47
19/01/19;Sa.;16:15;Real Madrid;Sevilla;0:0;2:0;;1.67;4.27;4.82
19/01/19;Sa.;18:30;Huesca;Atlético;0:1;0:3;;5.67;3.52;1.73
19/01/19;Sa.;20:45;Celta Vigo;Valencia;1:0;1:2;;3.29;3.35;2.29
20/01/19;So.;12:00;Real Betis;Girona;1:2;3:2;;1.65;3.93;5.62
20/01/19;So.;16:15;Villarreal;Athletic;0:1;1:1;;2.02;3.46;3.89
20/01/19;So.;18:30;Levante;Valladolid;1:0;2:0;;1.92;3.65;4.09
20/01/19;So.;18:30;Vallecano;R. Sociedad;2:1;2:2;;2.83;3.36;2.57
20/01/19;So.;20:45;Barcelona;Leganés;1:0;3:1;;1.24;6.64;12.36
21/01/19;Mo.;21:00;Eibar;Espanyol;1:0;3:0;;1.86;3.57;4.52
8.KHW
26/01/19;Sa.;13:00;Sevilla;Levante;0:0;5:0;;1.38;5.27;7.46
26/01/19;Sa.;16:15;Atlético;Getafe;2:0;2:0;;1.70;3.32;6.21
26/01/19;Sa.;18:30;Leganés;Eibar;0:2;2:2;;2.68;2.93;2.98
26/01/19;Sa.;20:45;Valencia;Villarreal;1:0;3:0;;2.03;3.45;3.75
27/01/19;So.;12:00;Valladolid;Celta Vigo;0:1;2:1;;2.52;3.08;3.05
27/01/19;So.;16:15;Girona;Barcelona;0:1;0:2;;8.36;5.58;1.33
27/01/19;So.;18:30;Athletic;Real Betis;1:0;1:0;;2.05;3.28;3.87
27/01/19;So.;18:30;R. Sociedad;Huesca;0:0;0:0;;1.59;4.06;5.75
27/01/19;So.;20:45;Espanyol;Real Madrid;1:3;2:4;;5.13;4.12;1.63
28/01/19;Mo.;21:00;Alavés;Vallecano;0:0;0:1;;2.29;3.24;3.27
10.KHW
01/02/19;Fr.;21:00;Huesca;Valladolid;1:0;4:0;;2.19;3.17;3.60
02/02/19;Sa.;13:00;Levante;Getafe;0:0;0:0;;2.50;3.33;2.86
02/02/19;Sa.;16:15;R. Sociedad;Athletic;2:0;2:1;;2.50;2.94;3.22
02/02/19;Sa.;18:30;Barcelona;Valencia;1:2;2:2;;1.46;4.75;6.50
02/02/19;Sa.;20:45;Celta Vigo;Sevilla;0:0;1:0;;3.45;3.59;2.08
03/02/19;So.;12:00;Villarreal;Espanyol;1:0;2:2;;2.08;3.52;3.52
03/02/19;So.;16:15;Real Betis;Atlético;0:0;1:0;;3.96;3.24;2.05
03/02/19;So.;18:30;Eibar;Girona;1:0;3:0;;1.62;4.04;5.36
03/02/19;So.;20:45;Real Madrid;Alavés;1:0;3:0;;1.20;7.08;13.81
04/02/19;Mo.;21:00;Vallecano;Leganés;0:1;1:2;;2.66;3.05;2.89
12.KHW
08/02/19;Fr.;21:00;Valladolid;Villarreal;0:0;0:0;;3.14;3.32;2.32
09/02/19;Sa.;13:00;Getafe;Celta Vigo;1:1;3:1;;1.99;3.26;4.18
09/02/19;Sa.;16:15;Atlético;Real Madrid;1:2;1:3;;2.55;3.23;2.88
09/02/19;Sa.;18:30;Espanyol;Vallecano;0:1;2:1;;1.69;3.88;4.98
09/02/19;Sa.;20:45;Girona;Huesca;0:2;0:2;;1.86;3.49;4.40
10/02/19;So.;12:00;Leganés;Real Betis;2:0;3:0;;2.03;3.19;4.12
10/02/19;So.;16:15;Valencia;R. Sociedad;0:0;0:0;;1.82;3.54;4.59
10/02/19;So.;18:30;Sevilla;Eibar;0:1;2:2;;1.80;3.71;4.45
10/02/19;So.;20:45;Athletic;Barcelona;0:0;0:0;;4.66;3.86;1.74
11/02/19;Mo.;21:00;Alavés;Levante;1:0;2:0;;2.11;3.40;3.54
14.KHW
15/02/19;Fr.;21:00;Eibar;Getafe;0:1;2:2;;2.02;3.09;4.31
16/02/19;Sa.;13:00;Celta Vigo;Levante;0:2;1:4;;1.70;4.03;4.67
16/02/19;Sa.;16:15;Vallecano;Atlético;0:0;0:1;;6.05;4.00;1.57
16/02/19;Sa.;18:30;R. Sociedad;Leganés;0:0;3:0;;2.26;3.00;3.65
16/02/19;Sa.;20:45;Barcelona;Valladolid;1:0;1:0;;1.15;8.23;18.12
17/02/19;So.;12:00;Real Madrid;Girona;1:0;1:2;;1.18;7.64;13.47
17/02/19;So.;16:15;Valencia;Espanyol;0:0;0:0;;1.78;3.66;4.65
17/02/19;So.;18:30;Villarreal;Sevilla;2:0;3:0;;2.38;3.42;2.96
17/02/19;So.;20:45;Real Betis;Alavés;1:1;1:1;;1.75;3.52;5.10
18/02/19;Mo.;21:00;Huesca;Athletic;0:1;0:1;;3.60;3.16;2.19
16.KHW
22/02/19;Fr.;21:00;Espanyol;Huesca;1:0;1:1;;1.72;3.64;5.15
23/02/19;Sa.;13:00;Getafe;Vallecano;1:0;2:1;;1.93;3.27;4.44
23/02/19;Sa.;16:15;Sevilla;Barcelona;2:1;2:4;;3.85;4.06;1.84
23/02/19;Sa.;18:30;Alavés;Celta Vigo;0:0;0:0;;2.46;3.03;3.20
23/02/19;Sa.;20:45;Athletic;Eibar;1:0;1:0;;2.17;3.12;3.72
24/02/19;So.;12:00;Leganés;Valencia;0:1;1:1;;3.17;2.96;2.52
24/02/19;So.;16:15;Atlético;Villarreal;1:0;2:0;;1.55;3.86;6.78
24/02/19;So.;18:30;Valladolid;Real Betis;0:1;0:2;;2.32;3.19;3.26
24/02/19;So.;20:45;Levante;Real Madrid;0:1;1:2;;6.15;5.21;1.44
25/02/19;Mo.;21:00;Girona;R. Sociedad;0:0;0:0;;2.34;3.18;3.25
18.KHW
01/03/19;Fr.;21:00;Vallecano;Girona;0:1;0:2;;2.41;3.30;3.01
02/03/19;Sa.;13:00;Espanyol;Valladolid;1:1;3:1;;1.64;3.81;5.64
02/03/19;Sa.;16:15;Villarreal;Alavés;0:0;1:2;;1.55;4.09;6.17
02/03/19;Sa.;18:30;Huesca;Sevilla;1:0;2:1;;3.96;3.63;1.92
02/03/19;Sa.;20:45;Real Madrid;Barcelona;0:1;0:1;;2.54;3.77;2.56
03/03/19;So.;12:00;Eibar;Celta Vigo;0:0;1:0;;1.78;3.62;4.74
03/03/19;So.;16:15;Real Betis;Getafe;0:2;1:2;;2.34;3.07;3.37
03/03/19;So.;18:30;R. Sociedad;Atlético;0:2;0:2;;4.03;3.11;2.08
03/03/19;So.;20:45;Valencia;Athletic;0:0;2:0;;1.99;3.19;4.29
04/03/19;Mo.;21:00;Leganés;Levante;1:0;1:0;;2.03;3.22;4.07
20.KHW
08/03/19;Fr.;21:00;Athletic;Espanyol;0:1;1:1;;1.66;3.63;5.88
09/03/19;Sa.;13:00;Alavés;Eibar;0:0;1:1;;3.34;3.18;2.30
09/03/19;Sa.;16:15;Atlético;Leganés;0:0;1:0;;1.53;3.76;7.67
09/03/19;Sa.;18:30;Barcelona;Vallecano;1:1;3:1;;1.09;10.78;24.77
09/03/19;Sa.;20:45;Getafe;Huesca;0:1;2:1;;1.59;3.85;6.20
10/03/19;So.;12:00;Celta Vigo;Real Betis;0:0;0:1;;2.52;3.28;2.87
10/03/19;So.;16:15;Girona;Valencia;1:1;2:3;;3.69;3.36;2.08
10/03/19;So.;18:30;Levante;Villarreal;0:0;0:2;;2.69;3.56;2.51
10/03/19;So.;18:30;Sevilla;R. Sociedad;1:1;5:2;;1.62;4.06;5.40
10/03/19;So.;20:45;Valladolid;Real Madrid;1:1;1:4;;5.36;4.30;1.59
22.KHW
15/03/19;Fr.;21:00;R. Sociedad;Levante;1:0;1:1;;1.82;3.74;4.27
16/03/19;Sa.;13:00;Huesca;Alavés;1:1;1:3;;2.34;3.16;3.25
16/03/19;Sa.;16:15;Real Madrid;Celta Vigo;0:0;2:0;;1.17;8.27;14.22
16/03/19;Sa.;18:30;Athletic;Atlético;0:0;2:0;;3.66;2.92;2.31
16/03/19;Sa.;20:45;Leganés;Girona;0:2;0:2;;2.25;3.04;3.63
17/03/19;So.;12:00;Eibar;Valladolid;0:0;1:2;;1.62;3.85;5.77
17/03/19;So.;16:15;Espanyol;Sevilla;0:0;0:1;;2.42;3.55;2.82
17/03/19;So.;18:30;Valencia;Getafe;0:0;0:0;;1.85;3.40;4.61
17/03/19;So.;18:30;Villarreal;Vallecano;0:1;3:1;;1.65;4.01;5.15
17/03/19;So.;20:45;Real Betis;Barcelona;0:2;1:4;;5.63;4.56;1.53
26.KHW
29/03/19;Fr.;21:00;Girona;Athletic;1:0;1:2;;2.89;3.02;2.68
30/03/19;Sa.;13:00;Getafe;Leganés;0:0;0:2;;1.95;3.03;4.82
30/03/19;Sa.;16:15;Barcelona;Espanyol;0:0;2:0;;1.19;7.57;13.47
30/03/19;Sa.;18:30;Celta Vigo;Villarreal;0:2;3:2;;2.38;3.41;2.97
30/03/19;Sa.;20:45;Alavés;Atlético;0:2;0:4;;5.74;3.45;1.71
31/03/19;So.;12:00;Levante;Eibar;2:1;2:2;;2.52;3.54;2.70
31/03/19;So.;14:00;Vallecano;Real Betis;1:0;1:1;;3.10;3.52;2.25
31/03/19;So.;16:15;Sevilla;Valencia;0:1;0:1;;2.62;3.42;2.66
31/03/19;So.;18:30;Valladolid;R. Sociedad;1:0;1:1;;2.61;3.12;2.88
31/03/19;So.;20:45;Real Madrid;Huesca;1:1;3:2;;1.21;7.33;11.53
27.KHW
02/04/19;Di.;19:30;Atlético;Girona;0:0;2:0;;1.39;4.60;9.06
02/04/19;Di.;20:30;Espanyol;Getafe;0:0;1:1;;2.30;3.06;3.47
02/04/19;Di.;21:30;Villarreal;Barcelona;1:2;4:4;;4.17;3.79;1.83
03/04/19;Mi.;19:30;Athletic;Levante;2:0;3:2;;1.49;4.43;6.52
