Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
20/10/18;Sa.;18:00;Juventus;Genua;1:0;1:1;;1.17;8.00;18.71
20/10/18;Sa.;20:30;Udinese;Neapel;0:1;0:3;;6.21;4.07;1.58
21/10/18;So.;12:30;Frosinone;Empoli;1:1;3:3;;3.15;3.40;2.33
21/10/18;So.;15:00;Parma;Lazio;0:0;0:2;;5.87;4.29;1.57
21/10/18;So.;15:00;Chievo;Atalanta;0:2;1:5;;5.87;4.11;1.60
21/10/18;So.;15:00;Bologna;Turin;0:1;2:2;;3.26;3.09;2.44
21/10/18;So.;18:00;Florenz;Cagliari;0:0;1:1;;1.66;3.87;5.58
21/10/18;So.;20:30;Inter;Milan;0:0;1:0;;2.46;3.37;2.98
22/10/18;Mo.;20:30;Sampdoria;Sassuolo;0:0;0:0;;2.24;3.46;3.29
86.KHW
27/10/18;Sa.;15:00;Atalanta;Parma;0:0;3:0;;1.33;5.70;9.06
27/10/18;Sa.;18:00;Empoli;Juventus;1:0;1:2;;8.99;5.56;1.33
27/10/18;Sa.;20:30;Turin;Florenz;1:1;1:1;;2.37;3.21;3.26
28/10/18;So.;12:30;Sassuolo;Bologna;1:1;2:2;;1.80;3.63;4.77
28/10/18;So.;15:00;Spal;Frosinone;0:1;0:3;;1.81;3.58;4.80
28/10/18;So.;15:00;Genua;Udinese;1:0;2:2;;2.07;3.41;3.79
28/10/18;So.;15:00;Cagliari;Chievo;1:0;2:1;;1.58;3.92;6.51
28/10/18;So.;18:00;Milan;Sampdoria;2:2;3:2;;1.49;4.56;6.60
28/10/18;So.;20:30;Neapel;Roma;0:1;1:1;;1.59;4.34;5.55
29/10/18;Mo.;20:30;Lazio;Inter;0:2;0:3;;2.45;3.32;3.02
87.KHW
31/10/18;Mi.;20:30;Milan;Genua;1:0;2:1;;1.49;4.61;6.57
88.KHW
02/11/18;Fr.;20:30;Neapel;Empoli;2:0;5:1;;1.25;6.68;11.29
03/11/18;Sa.;15:00;Inter;Genua;2:0;5:0;;1.42;4.74;8.16
03/11/18;Sa.;18:00;Florenz;Roma;1:0;1:1;;2.68;3.58;2.58
03/11/18;Sa.;20:30;Juventus;Cagliari;2:1;3:1;;1.17;8.20;15.79
04/11/18;So.;12:30;Lazio;Spal;2:1;4:1;;1.39;5.02;8.39
04/11/18;So.;15:00;Parma;Frosinone;0:0;0:0;;2.10;3.46;3.65
04/11/18;So.;15:00;Sampdoria;Turin;0:2;1:4;;2.92;3.17;2.61
04/11/18;So.;15:00;Chievo;Sassuolo;0:1;0:2;;3.83;3.38;2.07
04/11/18;So.;18:00;Bologna;Atalanta;1:0;1:2;;5.32;3.88;1.68
04/11/18;So.;20:30;Udinese;Milan;0:0;0:1;;4.60;3.25;1.94
90.KHW
09/11/18;Fr.;20:30;Frosinone;Florenz;0:0;1:1;;4.83;3.69;1.78
10/11/18;Sa.;15:00;Turin;Parma;1:2;1:2;;1.51;4.29;7.01
10/11/18;Sa.;18:00;Spal;Cagliari;1:0;2:2;;2.59;3.12;3.00
10/11/18;Sa.;20:30;Genua;Neapel;1:0;1:2;;7.65;4.92;1.42
11/11/18;So.;12:30;Atalanta;Inter;1:0;4:1;;2.78;3.46;2.56
11/11/18;So.;15:00;Roma;Sampdoria;1:0;4:1;;1.42;5.11;7.17
11/11/18;So.;15:00;Chievo;Bologna;2:1;2:2;;3.06;3.06;2.59
11/11/18;So.;15:00;Empoli;Udinese;1:0;2:1;;2.03;3.48;3.86
11/11/18;So.;18:00;Sassuolo;Lazio;1:1;1:1;;3.87;3.62;1.98
11/11/18;So.;20:30;Milan;Juventus;0:1;0:2;;4.96;3.73;1.75
94.KHW
24/11/18;Sa.;15:00;Udinese;Roma;0:0;1:0;;3.70;3.55;2.05
24/11/18;Sa.;18:00;Juventus;Spal;1:0;2:0;;1.18;7.70;16.66
24/11/18;Sa.;20:30;Inter;Frosinone;1:0;3:0;;1.27;6.09;11.52
25/11/18;So.;12:30;Parma;Sassuolo;2:1;2:1;;3.31;3.47;2.23
25/11/18;So.;15:00;Neapel;Chievo;0:0;0:0;;1.15;8.54;18.13
25/11/18;So.;15:00;Empoli;Atalanta;1:2;3:2;;5.04;4.26;1.65
25/11/18;So.;15:00;Bologna;Florenz;0:0;0:0;;3.24;3.25;2.36
25/11/18;So.;18:00;Lazio;Milan;0:0;1:1;;1.73;3.92;4.86
25/11/18;So.;20:30;Genua;Sampdoria;1:1;1:1;;2.75;3.22;2.73
26/11/18;Mo.;20:30;Cagliari;Turin;0:0;0:0;;2.92;3.20;2.60
96.KHW
01/12/18;Sa.;15:00;Spal;Empoli;1:2;2:2;;2.43;3.26;3.11
01/12/18;Sa.;18:00;Florenz;Juventus;0:1;0:3;;5.67;3.73;1.68
01/12/18;Sa.;20:30;Sampdoria;Bologna;3:1;4:1;;2.04;3.29;4.08
02/12/18;So.;12:30;Milan;Parma;0:0;2:1;;1.55;4.25;6.21
02/12/18;So.;15:00;Frosinone;Cagliari;1:0;1:1;;3.27;3.17;2.38
02/12/18;So.;15:00;Sassuolo;Udinese;0:0;0:0;;2.05;3.38;3.90
02/12/18;So.;15:00;Turin;Genua;2:1;2:1;;1.83;3.61;4.64
02/12/18;So.;18:00;Chievo;Lazio;1:0;1:1;;6.57;4.43;1.51
02/12/18;So.;20:30;Roma;Inter;0:1;2:2;;2.67;3.51;2.63
03/12/18;Mo.;20:30;Atalanta;Neapel;0:1;1:2;;3.33;3.51;2.20
98.KHW
07/12/18;Fr.;20:30;Juventus;Inter;0:0;1:0;;1.58;3.98;6.34
08/12/18;Sa.;15:00;Neapel;Frosinone;2:0;4:0;;1.18;7.80;14.82
08/12/18;Sa.;18:00;Cagliari;Roma;0:2;2:2;;4.01;3.70;1.92
08/12/18;Sa.;20:30;Lazio;Sampdoria;0:1;2:2;;1.44;4.90;7.12
09/12/18;So.;12:30;Sassuolo;Florenz;0:0;3:3;;2.50;3.25;3.00
09/12/18;So.;15:00;Udinese;Atalanta;1:1;1:3;;4.12;3.56;1.94
09/12/18;So.;15:00;Empoli;Bologna;1:1;2:1;;2.08;3.52;3.65
09/12/18;So.;15:00;Parma;Chievo;0:0;1:1;;2.10;3.30;3.83
09/12/18;So.;18:00;Genua;Spal;1:1;1:1;;1.93;3.44;4.34
09/12/18;So.;20:30;Milan;Turin;0:0;0:0;;1.92;3.28;4.68
100.KHW
15/12/18;Sa.;18:00;Inter;Udinese;0:0;1:0;;1.33;5.47;9.24
15/12/18;Sa.;20:30;Turin;Juventus;0:0;0:1;;6.57;3.79;1.60
16/12/18;So.;12:30;Spal;Chievo;0:0;0:0;;2.00;3.31;4.20
16/12/18;So.;15:00;Florenz;Empoli;1:1;3:1;;1.85;3.57;4.53
16/12/18;So.;15:00;Frosinone;Sassuolo;0:1;0:2;;3.56;3.31;2.19
16/12/18;So.;15:00;Sampdoria;Parma;0:0;2:0;;1.92;3.45;4.38
16/12/18;So.;18:00;Cagliari;Neapel;0:0;0:1;;6.04;3.86;1.62
16/12/18;So.;20:30;Roma;Genua;2:2;3:2;;1.52;4.53;6.10
17/12/18;Mo.;20:30;Atalanta;Lazio;1:0;1:0;;2.09;3.59;3.54
101.KHW
18/12/18;Di.;20:30;Bologna;Milan;0:0;0:0;;4.24;3.43;1.95
102.KHW
22/12/18;Sa.;12:30;Lazio;Cagliari;2:0;3:1;;1.36;5.31;8.63
22/12/18;Sa.;15:00;Neapel;Spal;1:0;1:0;;1.20;7.08;15.22
22/12/18;Sa.;15:00;Sassuolo;Turin;0:0;1:1;;2.59;3.12;3.00
22/12/18;Sa.;15:00;Empoli;Sampdoria;1:1;2:4;;2.38;3.51;2.99
22/12/18;Sa.;15:00;Udinese;Frosinone;1:0;1:1;;1.70;3.79;5.32
22/12/18;Sa.;15:00;Milan;Florenz;0:0;0:1;;2.19;3.27;3.59
22/12/18;Sa.;15:00;Genua;Atalanta;1:0;3:1;;4.21;3.77;1.86
22/12/18;Sa.;18:00;Parma;Bologna;0:0;0:0;;2.54;3.13;3.07
22/12/18;Sa.;18:00;Chievo;Inter;0:1;1:1;;8.59;4.88;1.39
22/12/18;Sa.;20:30;Juventus;Roma;1:0;1:0;;1.38;5.00;8.83
103.KHW
26/12/18;Mi.;12:30;Frosinone;Milan;0:0;0:0;;6.10;3.77;1.64
26/12/18;Mi.;15:00;Cagliari;Genua;1:0;1:0;;2.31;3.38;3.23
26/12/18;Mi.;15:00;Florenz;Parma;0:1;0:1;;1.48;4.46;7.09
26/12/18;Mi.;15:00;Bologna;Lazio;0:1;0:2;;5.22;3.65;1.74
26/12/18;Mi.;15:00;Atalanta;Juventus;1:1;2:2;;4.59;3.48;1.87
26/12/18;Mi.;15:00;Sampdoria;Chievo;0:0;2:0;;1.63;3.81;6.06
26/12/18;Mi.;18:00;Roma;Sassuolo;2:0;3:1;;1.54;4.25;6.44
26/12/18;Mi.;18:00;Turin;Empoli;1:0;3:0;;1.74;3.84;4.86
26/12/18;Mi.;18:00;Spal;Udinese;0:0;0:0;;2.34;3.06;3.49
26/12/18;Mi.;20:30;Inter;Neapel;0:0;1:0;;2.84;3.41;2.54
104.KHW
29/12/18;Sa.;12:30;Juventus;Sampdoria;1:1;2:1;;1.20;6.96;15.27
29/12/18;Sa.;15:00;Parma;Roma;0:0;0:2;;5.48;4.27;1.60
29/12/18;Sa.;15:00;Sassuolo;Atalanta;0:2;2:6;;3.12;3.52;2.29
29/12/18;Sa.;15:00;Udinese;Cagliari;1:0;2:0;;2.61;3.05;3.04
29/12/18;Sa.;15:00;Chievo;Frosinone;0:0;1:0;;1.92;3.28;4.63
29/12/18;Sa.;15:00;Empoli;Inter;0:0;0:1;;6.60;4.73;1.48
29/12/18;Sa.;15:00;Lazio;Turin;0:1;1:1;;1.61;4.04;5.82
29/12/18;Sa.;15:00;Genua;Florenz;0:0;0:0;;2.61;3.20;2.90
29/12/18;Sa.;18:00;Neapel;Bologna;1:1;3:2;;1.27;6.08;11.34
29/12/18;Sa.;20:30;Milan;Spal;1:1;2:1;;1.47;4.26;8.07
6.KHW
19/01/19;Sa.;15:00;Roma;Turin;2:0;3:2;;1.62;4.21;5.40
19/01/19;Sa.;18:00;Udinese;Parma;0:1;1:2;;2.14;3.13;3.95
19/01/19;Sa.;20:30;Inter;Sassuolo;0:0;0:0;;1.42;4.91;7.68
20/01/19;So.;12:30;Frosinone;Atalanta;0:2;0:5;;7.13;4.71;1.45
20/01/19;So.;15:00;Spal;Bologna;0:1;1:1;;2.48;3.03;3.26
20/01/19;So.;15:00;Florenz;Sampdoria;1:1;3:3;;1.81;3.65;4.70
20/01/19;So.;18:00;Cagliari;Empoli;1:0;2:2;;1.98;3.63;3.86
20/01/19;So.;20:30;Neapel;Lazio;2:0;2:1;;2.12;3.49;3.55
21/01/19;Mo.;15:00;Genua;Milan;0:0;0:2;;3.16;3.12;2.48
21/01/19;Mo.;20:30;Juventus;Chievo;2:0;3:0;;1.12;8.98;25.90
8.KHW
26/01/19;Sa.;15:00;Sassuolo;Cagliari;2:0;3:0;;2.02;3.41;3.81
26/01/19;Sa.;18:00;Sampdoria;Udinese;1:0;4:0;;1.89;3.38;4.42
26/01/19;Sa.;20:30;Milan;Neapel;0:0;0:0;;3.38;3.23;2.25
27/01/19;So.;12:30;Chievo;Florenz;1:2;3:4;;4.79;3.39;1.83
27/01/19;So.;15:00;Parma;Spal;1:0;2:3;;2.32;3.03;3.46
27/01/19;So.;15:00;Bologna;Frosinone;0:2;0:4;;1.62;3.66;6.28
27/01/19;So.;15:00;Atalanta;Roma;1:3;3:3;;1.99;3.88;3.46
27/01/19;So.;18:00;Turin;Inter;1:0;1:0;;3.37;3.19;2.27
27/01/19;So.;20:30;Lazio;Juventus;0:0;1:2;;3.83;3.33;2.05
28/01/19;Mo.;20:30;Empoli;Genua;0:1;1:3;;2.41;3.31;3.00
10.KHW
02/02/19;Sa.;15:00;Empoli;Chievo;1:2;2:2;;1.84;3.60;4.35
02/02/19;Sa.;18:00;Neapel;Sampdoria;2:0;3:0;;1.33;5.22;9.39
02/02/19;Sa.;20:30;Juventus;Parma;1:0;3:3;;1.19;7.06;14.63
03/02/19;So.;12:30;Spal;Turin;0:0;0:0;;3.22;3.00;2.46
03/02/19;So.;15:00;Udinese;Florenz;0:0;1:1;;3.81;3.24;2.09
03/02/19;So.;15:00;Genua;Sassuolo;1:1;1:1;;2.33;3.34;3.11
03/02/19;So.;18:00;Inter;Bologna;0:1;0:1;;1.43;4.51;7.76
03/02/19;So.;20:30;Roma;Milan;0:1;1:1;;2.22;3.41;3.27
04/02/19;Mo.;19:00;Frosinone;Lazio;0:1;0:1;;8.03;5.04;1.38
04/02/19;Mo.;21:00;Cagliari;Atalanta;0:0;0:1;;5.32;4.29;1.59
11.KHW
07/02/19;Do.;20:30;Lazio;Empoli;1:0;1:0;;1.42;4.95;7.08
12.KHW
08/02/19;Fr.;20:30;Chievo;Roma;0:2;0:3;;5.82;4.42;1.53
09/02/19;Sa.;18:00;Florenz;Neapel;0:0;0:0;;3.82;3.50;1.99
09/02/19;Sa.;20:30;Parma;Inter;0:0;0:1;;5.66;3.90;1.62
10/02/19;So.;12:30;Bologna;Genua;1:1;1:1;;2.37;3.12;3.25
10/02/19;So.;15:00;Turin;Udinese;1:0;1:0;;1.75;3.46;5.27
10/02/19;So.;15:00;Atalanta;Spal;0:1;2:1;;1.33;5.33;9.07
10/02/19;So.;15:00;Sampdoria;Frosinone;0:1;0:1;;1.53;4.11;6.52
10/02/19;So.;18:00;Sassuolo;Juventus;0:1;0:3;;6.56;4.21;1.51
10/02/19;So.;20:30;Milan;Cagliari;2:0;3:0;;1.48;4.26;7.18
14.KHW
15/02/19;Fr.;20:30;Juventus;Frosinone;2:0;3:0;;1.12;8.76;23.27
16/02/19;Sa.;18:00;Cagliari;Parma;0:1;2:1;;2.00;3.38;3.96
16/02/19;Sa.;20:30;Atalanta;Milan;1:1;1:3;;2.08;3.40;3.65
17/02/19;So.;12:30;Spal;Florenz;1:1;1:4;;3.69;3.19;2.15
17/02/19;So.;15:00;Udinese;Chievo;0:0;1:0;;1.95;3.27;4.31
17/02/19;So.;15:00;Empoli;Sassuolo;2:0;3:0;;2.54;3.40;2.76
17/02/19;So.;15:00;Genua;Lazio;0:1;2:1;;3.26;3.29;2.27
17/02/19;So.;18:00;Inter;Sampdoria;0:0;2:1;;1.56;4.06;6.21
17/02/19;So.;20:30;Neapel;Turin;0:0;0:0;;1.39;4.71;8.58
18/02/19;Mo.;20:30;Roma;Bologna;0:0;2:1;;1.42;4.80;7.38
16.KHW
22/02/19;Fr.;20:30;Milan;Empoli;0:0;3:0;;1.47;4.41;7.11
23/02/19;Sa.;15:00;Turin;Atalanta;1:0;2:0;;3.03;3.24;2.43
23/02/19;Sa.;20:30;Frosinone;Roma;1:2;2:3;;7.74;4.69;1.41
24/02/19;So.;12:30;Sampdoria;Cagliari;0:0;1:0;;1.74;3.56;5.14
24/02/19;So.;15:00;Chievo;Genua;0:0;0:0;;3.21;3.03;2.45
24/02/19;So.;15:00;Bologna;Juventus;0:0;0:1;;6.25;3.84;1.59
24/02/19;So.;15:00;Sassuolo;Spal;1:0;1:1;;2.00;3.35;4.00
24/02/19;So.;18:00;Parma;Neapel;0:2;0:4;;9.09;5.17;1.34
24/02/19;So.;20:30;Florenz;Inter;1:2;3:3;;2.95;3.32;2.44
18.KHW
01/03/19;Fr.;20:30;Cagliari;Inter;2:1;2:1;;5.14;3.59;1.73
02/03/19;Sa.;15:00;Empoli;Parma;1:2;3:3;;2.00;3.46;3.84
02/03/19;Sa.;18:00;Milan;Sassuolo;1:0;1:0;;1.58;4.02;6.00
02/03/19;Sa.;20:30;Lazio;Roma;1:0;3:0;;2.29;3.54;3.02
03/03/19;So.;12:30;Turin;Chievo;0:0;3:0;;1.59;3.81;6.33
03/03/19;So.;15:00;Genua;Frosinone;0:0;0:0;;1.76;3.47;5.19
03/03/19;So.;15:00;Udinese;Bologna;1:1;2:1;;2.73;2.92;2.93
03/03/19;So.;15:00;Spal;Sampdoria;0:2;1:2;;2.87;3.16;2.60
03/03/19;So.;18:00;Atalanta;Florenz;2:1;3:1;;1.82;3.79;4.24
03/03/19;So.;20:30;Neapel;Juventus;0:2;1:2;;2.52;3.11;3.01
20.KHW
08/03/19;Fr.;20:30;Juventus;Udinese;2:0;4:1;;1.47;4.19;7.72
09/03/19;Sa.;18:00;Parma;Genua;0:0;1:0;;2.88;3.07;2.65
09/03/19;Sa.;20:30;Chievo;Milan;1:1;1:2;;5.42;3.54;1.71
10/03/19;So.;12:30;Bologna;Cagliari;1:0;2:0;;1.96;3.28;4.26
10/03/19;So.;15:00;Inter;Spal;0:0;2:0;;1.41;4.47;8.76
10/03/19;So.;15:00;Frosinone;Turin;1:0;1:2;;4.11;3.11;2.06
10/03/19;So.;15:00;Sampdoria;Atalanta;0:0;1:2;;3.74;3.57;1.99
10/03/19;So.;18:00;Sassuolo;Neapel;0:0;1:1;;5.74;4.08;1.59
10/03/19;So.;20:30;Florenz;Lazio;0:1;1:1;;2.95;3.43;2.38
11/03/19;Mo.;20:30;Roma;Empoli;2:1;2:1;;1.52;4.52;5.83
22.KHW
15/03/19;Fr.;20:30;Cagliari;Florenz;0:0;2:1;;3.14;3.31;2.33
16/03/19;Sa.;15:00;Sassuolo;Sampdoria;1:3;3:5;;2.31;3.37;3.13
16/03/19;Sa.;18:00;Spal;Roma;1:0;2:1;;3.66;3.36;2.09
16/03/19;Sa.;20:30;Turin;Bologna;1:2;2:3;;2.07;3.16;3.99
17/03/19;So.;12:30;Genua;Juventus;0:0;2:0;;5.54;3.50;1.71
17/03/19;So.;15:00;Lazio;Parma;4:0;4:1;;1.27;5.90;11.05
17/03/19;So.;15:00;Atalanta;Chievo;0:1;1:1;;1.22;6.44;13.41
17/03/19;So.;15:00;Empoli;Frosinone;2:0;2:1;;1.78;3.64;4.70
17/03/19;So.;18:00;Neapel;Udinese;2:2;4:2;;1.22;6.42;13.60
17/03/19;So.;20:30;Milan;Inter;0:1;2:3;;2.57;3.07;2.99
26.KHW
29/03/19;Fr.;20:30;Chievo;Cagliari;0:3;0:3;;2.58;3.08;2.96
30/03/19;Sa.;15:00;Udinese;Genua;1:0;2:0;;2.66;2.98;2.95
30/03/19;Sa.;18:00;Juventus;Empoli;0:0;1:0;;1.32;5.29;9.44
30/03/19;Sa.;20:30;Sampdoria;Milan;1:0;1:0;;2.95;3.26;2.48
31/03/19;So.;12:30;Parma;Atalanta;1:1;1:3;;5.60;4.32;1.56
31/03/19;So.;15:00;Florenz;Turin;1:1;1:1;;2.17;3.33;3.46
31/03/19;So.;15:00;Frosinone;Spal;0:1;0:1;;2.94;3.08;2.60
31/03/19;So.;15:00;Roma;Neapel;1:1;1:4;;3.28;3.56;2.15
31/03/19;So.;18:00;Bologna;Sassuolo;0:0;2:1;;2.16;3.27;3.56
31/03/19;So.;20:30;Inter;Lazio;0:1;0:1;;2.51;3.24;2.91
27.KHW
02/04/19;Di.;19:00;Milan;Udinese;1:0;1:1;;1.57;3.97;6.16
02/04/19;Di.;21:00;Cagliari;Juventus;0:1;0:2;;5.95;3.27;1.74
03/04/19;Mi.;19:00;Empoli;Neapel;1:1;2:1;;5.67;4.39;1.55
03/04/19;Mi.;21:00;Genua;Inter;0:2;0:4;;4.05;3.52;1.93
03/04/19;Mi.;21:00;Spal;Lazio;0:0;1:0;;5.66;3.87;1.63
03/04/19;Mi.;21:00;Frosinone;Parma;2:1;3:2;;2.00;3.27;4.08
03/04/19;Mi.;21:00;Turin;Sampdoria;2:0;2:1;;2.19;3.31;3.43
03/04/19;Mi.;21:00;Roma;Florenz;1:1;2:2;;2.03;3.66;3.53
04/04/19;Do.;19:00;Sassuolo;Chievo;2:0;4:0;;1.69;3.72;5.29
04/04/19;Do.;21:00;Atalanta;Bologna;4:0;4:1;;1.39;4.92;7.75
28.KHW
06/04/19;Sa.;15:00;Parma;Turin;0:0;0:0;;4.82;3.54;1.78
06/04/19;Sa.;18:00;Juventus;Milan;0:1;2:1;;1.89;3.26;4.66
06/04/19;Sa.;20:30;Sampdoria;Roma;0:0;0:1;;2.53;3.61;2.65
07/04/19;So.;12:30;Florenz;Frosinone;0:0;0:1;;1.42;4.60;7.79
