Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
06/10/19;So.;20:45;Inter;Juventus;1:1;1:2;;2.81;3.14;2.81
84.KHW
19/10/19;Sa.;15:00;Lazio;Atalanta;0:3;3:3;;2.23;3.69;3.21
19/10/19;Sa.;18:00;Neapel;Verona;1:0;2:0;;1.27;6.40;11.57
19/10/19;Sa.;20:45;Juventus;Bologna;1:1;2:1;;1.37;5.33;8.84
20/10/19;So.;12:30;Sassuolo;Inter;1:3;3:4;;5.46;3.94;1.69
20/10/19;So.;15:00;Cagliari;Spal;1:0;2:0;;2.13;3.41;3.74
20/10/19;So.;15:00;Sampdoria;Roma;0:0;0:0;;3.60;3.53;2.13
20/10/19;So.;15:00;Udinese;Turin;1:0;1:0;;2.98;3.17;2.64
20/10/19;So.;18:00;Parma;Genua;3:0;5:1;;2.71;3.31;2.79
20/10/19;So.;20:45;Milan;Lecce;1:0;2:2;;1.43;4.96;7.89
21/10/19;Mo.;21:00;Brescia;Florenz;0:0;0:0;;4.70;4.02;1.76
86.KHW
25/10/19;Fr.;20:45;Verona;Sassuolo;0:0;0:1;;2.31;3.37;3.34
26/10/19;Sa.;15:00;Lecce;Juventus;0:0;1:1;;9.18;5.22;1.37
26/10/19;Sa.;18:00;Inter;Parma;1:2;2:2;;1.32;5.71;10.10
26/10/19;Sa.;20:45;Genua;Brescia;0:1;3:1;;2.01;3.68;3.84
27/10/19;So.;12:30;Bologna;Sampdoria;0:0;2:1;;1.96;3.59;4.15
27/10/19;So.;15:00;Spal;Neapel;1:1;1:1;;6.49;4.55;1.52
27/10/19;So.;15:00;Turin;Cagliari;0:1;1:1;;1.78;3.91;4.73
27/10/19;So.;15:00;Atalanta;Udinese;3:1;7:1;;1.44;5.03;7.43
27/10/19;So.;18:00;Roma;Milan;1:0;2:1;;2.11;3.53;3.67
27/10/19;So.;20:45;Florenz;Lazio;1:1;1:2;;2.55;3.46;2.87
87.KHW
29/10/19;Di.;19:00;Parma;Verona;0:1;0:1;;2.76;3.21;2.81
29/10/19;Di.;21:00;Brescia;Inter;0:1;1:2;;8.83;4.95;1.40
30/10/19;Mi.;19:00;Neapel;Atalanta;1:1;2:2;;2.24;3.70;3.19
30/10/19;Mi.;21:00;Cagliari;Bologna;0:1;3:2;;2.61;3.47;2.78
30/10/19;Mi.;21:00;Juventus;Genua;1:1;2:1;;1.26;6.60;11.81
30/10/19;Mi.;21:00;Lazio;Turin;2:0;4:0;;1.54;4.55;6.30
30/10/19;Mi.;21:00;Sampdoria;Lecce;0:1;1:1;;1.72;3.98;5.07
30/10/19;Mi.;21:00;Sassuolo;Florenz;1:0;1:2;;3.17;3.46;2.35
30/10/19;Mi.;21:00;Udinese;Roma;0:1;0:4;;3.85;3.49;2.06
31/10/19;Do.;21:00;Milan;Spal;0:0;1:0;;1.64;4.02;5.82
88.KHW
02/11/19;Sa.;15:00;Roma;Neapel;1:0;2:1;;3.20;3.77;2.21
02/11/19;Sa.;18:00;Bologna;Inter;0:0;1:2;;3.77;3.59;2.06
02/11/19;Sa.;20:45;Turin;Juventus;0:0;0:1;;6.79;4.22;1.55
03/11/19;So.;12:30;Atalanta;Cagliari;0:1;0:2;;1.32;6.05;9.27
03/11/19;So.;15:00;Verona;Brescia;0:0;2:1;;2.17;3.33;3.71
03/11/19;So.;15:00;Lecce;Sassuolo;2:1;2:2;;2.92;3.49;2.49
03/11/19;So.;15:00;Genua;Udinese;1:1;1:3;;1.90;3.59;4.43
03/11/19;So.;18:00;Florenz;Parma;0:1;1:1;;1.61;4.21;5.80
03/11/19;So.;20:45;Milan;Lazio;1:1;1:2;;3.35;3.54;2.23
04/11/19;Mo.;20:45;Spal;Sampdoria;;;;2.55;3.33;2.96
90.KHW
08/11/19;Fr.;20:45;Sassuolo;Bologna;;;;2.72;3.53;2.64
09/11/19;Sa.;15:00;Brescia;Turin;;;;3.08;3.46;2.40
09/11/19;Sa.;18:00;Inter;Verona;;;;1.34;5.42;10.15
09/11/19;Sa.;20:45;Neapel;Genua;;;;1.32;5.75;9.87
10/11/19;So.;12:30;Cagliari;Florenz;;;;3.10;3.48;2.38
10/11/19;So.;15:00;Lazio;Lecce;;;;1.25;6.79;11.65
10/11/19;So.;15:00;Sampdoria;Atalanta;;;;3.87;3.86;1.95
10/11/19;So.;15:00;Udinese;Spal;;;;2.20;3.34;3.62
10/11/19;So.;18:00;Parma;Roma;;;;4.05;3.80;1.92
10/11/19;So.;20:45;Juventus;Milan;;;;1.47;4.62;7.41
94.KHW
23/11/19;Sa.;15:00;Atalanta;Juventus;;;;;;
23/11/19;Sa.;18:00;Milan;Neapel;;;;;;
23/11/19;Sa.;20:45;Turin;Inter;;;;;;
24/11/19;So.;12:30;Bologna;Parma;;;;;;
24/11/19;So.;15:00;Verona;Florenz;;;;;;
24/11/19;So.;15:00;Roma;Brescia;;;;;;
24/11/19;So.;15:00;Sassuolo;Lazio;;;;;;
24/11/19;So.;18:00;Sampdoria;Udinese;;;;;;
24/11/19;So.;20:45;Lecce;Cagliari;;;;;;
25/11/19;Mo.;20:45;Spal;Genua;;;;;;
96.KHW
30/11/19;Sa.;15:00;Brescia;Atalanta;;;;;;
30/11/19;Sa.;18:00;Genua;Turin;;;;;;
30/11/19;Sa.;20:45;Florenz;Lecce;;;;;;
01/12/19;So.;12:30;Juventus;Sassuolo;;;;;;
01/12/19;So.;15:00;Parma;Milan;;;;;;
01/12/19;So.;15:00;Lazio;Udinese;;;;;;
01/12/19;So.;15:00;Inter;Spal;;;;;;
01/12/19;So.;18:00;Neapel;Bologna;;;;;;
01/12/19;So.;20:45;Verona;Roma;;;;;;
02/12/19;Mo.;20:45;Cagliari;Sampdoria;;;;;;
98.KHW
06/12/19;Fr.;20:45;Inter;Roma;;;;;;
07/12/19;Sa.;15:00;Atalanta;Verona;;;;;;
07/12/19;Sa.;18:00;Udinese;Neapel;;;;;;
07/12/19;Sa.;20:45;Lazio;Juventus;;;;;;
08/12/19;So.;12:30;Lecce;Genua;;;;;;
08/12/19;So.;15:00;Sassuolo;Cagliari;;;;;;
08/12/19;So.;15:00;Spal;Brescia;;;;;;
08/12/19;So.;15:00;Turin;Florenz;;;;;;
08/12/19;So.;18:00;Sampdoria;Parma;;;;;;
08/12/19;So.;20:45;Bologna;Milan;;;;;;
100.KHW
14/12/19;Sa.;15:00;Brescia;Lecce;;;;;;
14/12/19;Sa.;18:00;Neapel;Parma;;;;;;
14/12/19;Sa.;20:45;Genua;Sampdoria;;;;;;
15/12/19;So.;12:30;Verona;Turin;;;;;;
15/12/19;So.;15:00;Bologna;Atalanta;;;;;;
15/12/19;So.;15:00;Juventus;Udinese;;;;;;
15/12/19;So.;15:00;Milan;Sassuolo;;;;;;
15/12/19;So.;18:00;Roma;Spal;;;;;;
15/12/19;So.;20:45;Florenz;Inter;;;;;;
16/12/19;Mo.;20:45;Cagliari;Lazio;;;;;;
101.KHW
18/12/19;Mi.;20:45;Brescia;Sassuolo;;;;2.46;3.58;2.91
102.KHW
22/12/19;So.;u.U.;Florenz;Roma;;;;;;
22/12/19;So.;u.U.;Lazio;Verona;;;;;;
22/12/19;So.;u.U.;Lecce;Bologna;;;;;;
22/12/19;So.;u.U.;Parma;Brescia;;;;;;
22/12/19;So.;u.U.;Sampdoria;Juventus;;;;;;
22/12/19;So.;u.U.;Sassuolo;Neapel;;;;;;
22/12/19;So.;u.U.;Turin;Spal;;;;;;
22/12/19;So.;u.U.;Udinese;Cagliari;;;;;;
22/12/19;So.;u.U.;Inter;Genua;;;;;;
22/12/19;So.;u.U.;Atalanta;Milan;;;;;;
1.KHW
05/01/20;So.;u.U.;Lecce;Udinese;;;;;;
05/01/20;So.;u.U.;Spal;Verona;;;;;;
05/01/20;So.;u.U.;Milan;Sampdoria;;;;;;
05/01/20;So.;u.U.;Roma;Turin;;;;;;
05/01/20;So.;u.U.;Juventus;Cagliari;;;;;;
05/01/20;So.;u.U.;Genua;Sassuolo;;;;;;
05/01/20;So.;u.U.;Atalanta;Parma;;;;;;
05/01/20;So.;u.U.;Brescia;Lazio;;;;;;
05/01/20;So.;u.U.;Bologna;Florenz;;;;;;
06/01/20;Mo.;u.U.;Neapel;Inter;;;;;;
3.KHW
12/01/20;So.;u.U.;Udinese;Sassuolo;;;;;;
12/01/20;So.;u.U.;Turin;Bologna;;;;;;
12/01/20;So.;u.U.;Sampdoria;Brescia;;;;;;
12/01/20;So.;u.U.;Roma;Juventus;;;;;;
12/01/20;So.;u.U.;Parma;Lecce;;;;;;
12/01/20;So.;u.U.;Lazio;Neapel;;;;;;
12/01/20;So.;u.U.;Inter;Atalanta;;;;;;
12/01/20;So.;u.U.;Verona;Genua;;;;;;
12/01/20;So.;u.U.;Florenz;Spal;;;;;;
12/01/20;So.;u.U.;Cagliari;Milan;;;;;;
5.KHW
19/01/20;So.;u.U.;Lazio;Sampdoria;;;;;;
19/01/20;So.;u.U.;Milan;Udinese;;;;;;
19/01/20;So.;u.U.;Sassuolo;Turin;;;;;;
19/01/20;So.;u.U.;Atalanta;Spal;;;;;;
19/01/20;So.;u.U.;Brescia;Cagliari;;;;;;
19/01/20;So.;u.U.;Genua;Roma;;;;;;
19/01/20;So.;u.U.;Lecce;Inter;;;;;;
19/01/20;So.;u.U.;Bologna;Verona;;;;;;
19/01/20;So.;u.U.;Neapel;Florenz;;;;;;
19/01/20;So.;u.U.;Juventus;Parma;;;;;;
7.KHW
26/01/20;So.;u.U.;Verona;Lecce;;;;;;
26/01/20;So.;u.U.;Parma;Udinese;;;;;;
26/01/20;So.;u.U.;Sampdoria;Sassuolo;;;;;;
26/01/20;So.;u.U.;Brescia;Milan;;;;;;
26/01/20;So.;u.U.;Roma;Lazio;;;;;;
26/01/20;So.;u.U.;Florenz;Genua;;;;;;
26/01/20;So.;u.U.;Inter;Cagliari;;;;;;
26/01/20;So.;u.U.;Spal;Bologna;;;;;;
26/01/20;So.;u.U.;Turin;Atalanta;;;;;;
26/01/20;So.;u.U.;Neapel;Juventus;;;;;;
9.KHW
02/02/20;So.;u.U.;Cagliari;Parma;;;;;;
02/02/20;So.;u.U.;Lecce;Turin;;;;;;
02/02/20;So.;u.U.;Lazio;Spal;;;;;;
02/02/20;So.;u.U.;Sassuolo;Roma;;;;;;
02/02/20;So.;u.U.;Sampdoria;Neapel;;;;;;
02/02/20;So.;u.U.;Milan;Verona;;;;;;
02/02/20;So.;u.U.;Atalanta;Genua;;;;;;
02/02/20;So.;u.U.;Udinese;Inter;;;;;;
02/02/20;So.;u.U.;Juventus;Florenz;;;;;;
02/02/20;So.;u.U.;Bologna;Brescia;;;;;;
11.KHW
09/02/20;So.;u.U.;Neapel;Lecce;;;;;;
09/02/20;So.;u.U.;Florenz;Atalanta;;;;;;
09/02/20;So.;u.U.;Roma;Bologna;;;;;;
09/02/20;So.;u.U.;Genua;Cagliari;;;;;;
09/02/20;So.;u.U.;Verona;Juventus;;;;;;
09/02/20;So.;u.U.;Parma;Lazio;;;;;;
09/02/20;So.;u.U.;Turin;Sampdoria;;;;;;
09/02/20;So.;u.U.;Spal;Sassuolo;;;;;;
09/02/20;So.;u.U.;Brescia;Udinese;;;;;;
09/02/20;So.;u.U.;Inter;Milan;;;;;;
13.KHW
16/02/20;So.;u.U.;Lecce;Spal;;;;;;
16/02/20;So.;u.U.;Sassuolo;Parma;;;;;;
16/02/20;So.;u.U.;Milan;Turin;;;;;;
16/02/20;So.;u.U.;Atalanta;Roma;;;;;;
16/02/20;So.;u.U.;Cagliari;Neapel;;;;;;
16/02/20;So.;u.U.;Juventus;Brescia;;;;;;
16/02/20;So.;u.U.;Lazio;Inter;;;;;;
16/02/20;So.;u.U.;Udinese;Verona;;;;;;
16/02/20;So.;u.U.;Bologna;Genua;;;;;;
16/02/20;So.;u.U.;Sampdoria;Florenz;;;;;;
15.KHW
23/02/20;So.;u.U.;Bologna;Udinese;;;;;;
23/02/20;So.;u.U.;Atalanta;Sassuolo;;;;;;
23/02/20;So.;u.U.;Inter;Sampdoria;;;;;;
23/02/20;So.;u.U.;Turin;Parma;;;;;;
23/02/20;So.;u.U.;Brescia;Neapel;;;;;;
23/02/20;So.;u.U.;Florenz;Milan;;;;;;
23/02/20;So.;u.U.;Roma;Lecce;;;;;;
23/02/20;So.;u.U.;Genua;Lazio;;;;;;
23/02/20;So.;u.U.;Spal;Juventus;;;;;;
23/02/20;So.;u.U.;Verona;Cagliari;;;;;;
17.KHW
01/03/20;So.;u.U.;Neapel;Turin;;;;;;
01/03/20;So.;u.U.;Parma;Spal;;;;;;
01/03/20;So.;u.U.;Cagliari;Roma;;;;;;
01/03/20;So.;u.U.;Sampdoria;Verona;;;;;;
01/03/20;So.;u.U.;Milan;Genua;;;;;;
01/03/20;So.;u.U.;Udinese;Florenz;;;;;;
01/03/20;So.;u.U.;Sassuolo;Brescia;;;;;;
01/03/20;So.;u.U.;Lazio;Bologna;;;;;;
01/03/20;So.;u.U.;Lecce;Atalanta;;;;;;
01/03/20;So.;u.U.;Juventus;Inter;;;;;;
19.KHW
08/03/20;So.;u.U.;Genua;Parma;;;;;;
08/03/20;So.;u.U.;Turin;Udinese;;;;;;
08/03/20;So.;u.U.;Inter;Sassuolo;;;;;;
08/03/20;So.;u.U.;Roma;Sampdoria;;;;;;
08/03/20;So.;u.U.;Atalanta;Lazio;;;;;;
08/03/20;So.;u.U.;Verona;Neapel;;;;;;
08/03/20;So.;u.U.;Lecce;Milan;;;;;;
08/03/20;So.;u.U.;Bologna;Juventus;;;;;;
08/03/20;So.;u.U.;Spal;Cagliari;;;;;;
08/03/20;So.;u.U.;Florenz;Brescia;;;;;;
21.KHW
15/03/20;So.;u.U.;Neapel;Spal;;;;;;
15/03/20;So.;u.U.;Juventus;Lecce;;;;;;
15/03/20;So.;u.U.;Cagliari;Turin;;;;;;
15/03/20;So.;u.U.;Milan;Roma;;;;;;
15/03/20;So.;u.U.;Sampdoria;Bologna;;;;;;
15/03/20;So.;u.U.;Parma;Inter;;;;;;
15/03/20;So.;u.U.;Brescia;Genua;;;;;;
15/03/20;So.;u.U.;Lazio;Florenz;;;;;;
15/03/20;So.;u.U.;Sassuolo;Verona;;;;;;
15/03/20;So.;u.U.;Udinese;Atalanta;;;;;;
23.KHW
22/03/20;So.;u.U.;Verona;Parma;;;;;;
22/03/20;So.;u.U.;Roma;Udinese;;;;;;
22/03/20;So.;u.U.;Lecce;Sampdoria;;;;;;
22/03/20;So.;u.U.;Florenz;Sassuolo;;;;;;
22/03/20;So.;u.U.;Atalanta;Neapel;;;;;;
22/03/20;So.;u.U.;Turin;Lazio;;;;;;
22/03/20;So.;u.U.;Genua;Juventus;;;;;;
22/03/20;So.;u.U.;Bologna;Cagliari;;;;;;
22/03/20;So.;u.U.;Spal;Milan;;;;;;
22/03/20;So.;u.U.;Inter;Brescia;;;;;;
27.KHW
05/04/20;So.;u.U.;Lazio;Milan;;;;;;
05/04/20;So.;u.U.;Juventus;Turin;;;;;;
05/04/20;So.;u.U.;Sampdoria;Spal;;;;;;
05/04/20;So.;u.U.;Neapel;Roma;;;;;;
05/04/20;So.;u.U.;Sassuolo;Lecce;;;;;;
05/04/20;So.;u.U.;Brescia;Verona;;;;;;
05/04/20;So.;u.U.;Udinese;Genua;;;;;;
05/04/20;So.;u.U.;Parma;Florenz;;;;;;
05/04/20;So.;u.U.;Inter;Bologna;;;;;;
05/04/20;So.;u.U.;Cagliari;Atalanta;;;;;;
29.KHW
11/04/20;Sa.;u.U.;Roma;Parma;;;;;;
11/04/20;Sa.;u.U.;Spal;Udinese;;;;;;
11/04/20;Sa.;u.U.;Bologna;Sassuolo;;;;;;
11/04/20;Sa.;u.U.;Atalanta;Sampdoria;;;;;;
11/04/20;Sa.;u.U.;Lecce;Lazio;;;;;;
11/04/20;Sa.;u.U.;Genua;Neapel;;;;;;
11/04/20;Sa.;u.U.;Verona;Inter;;;;;;
11/04/20;Sa.;u.U.;Turin;Brescia;;;;;;
11/04/20;Sa.;u.U.;Florenz;Cagliari;;;;;;
11/04/20;Sa.;u.U.;Milan;Juventus;;;;;;
31.KHW
19/04/20;So.;u.U.;Udinese;Sampdoria;;;;;;
19/04/20;So.;u.U.;Inter;Turin;;;;;;
19/04/20;So.;u.U.;Genua;Spal;;;;;;
19/04/20;So.;u.U.;Lazio;Sassuolo;;;;;;
19/04/20;So.;u.U.;Brescia;Roma;;;;;;
19/04/20;So.;u.U.;Cagliari;Lecce;;;;;;
19/04/20;So.;u.U.;Florenz;Verona;;;;;;
19/04/20;So.;u.U.;Parma;Bologna;;;;;;
19/04/20;So.;u.U.;Juventus;Atalanta;;;;;;
19/04/20;So.;u.U.;Neapel;Milan;;;;;;
32.KHW
22/04/20;Mi.;u.U.;Sassuolo;Juventus;;;;;;
22/04/20;Mi.;u.U.;Milan;Parma;;;;;;
22/04/20;Mi.;u.U.;Udinese;Lazio;;;;;;
22/04/20;Mi.;u.U.;Bologna;Neapel;;;;;;
22/04/20;Mi.;u.U.;Spal;Inter;;;;;;
22/04/20;Mi.;u.U.;Turin;Genua;;;;;;
22/04/20;Mi.;u.U.;Lecce;Florenz;;;;;;
22/04/20;Mi.;u.U.;Sampdoria;Cagliari;;;;;;
22/04/20;Mi.;u.U.;Roma;Verona;;;;;;
22/04/20;Mi.;u.U.;Atalanta;Brescia;;;;;;
33.KHW
26/04/20;So.;u.U.;Genua;Lecce;;;;;;
26/04/20;So.;u.U.;Milan;Bologna;;;;;;
26/04/20;So.;u.U.;Roma;Inter;;;;;;
26/04/20;So.;u.U.;Juventus;Lazio;;;;;;
26/04/20;So.;u.U.;Brescia;Spal;;;;;;
26/04/20;So.;u.U.;Parma;Sampdoria;;;;;;
26/04/20;So.;u.U.;Cagliari;Sassuolo;;;;;;
26/04/20;So.;u.U.;Verona;Atalanta;;;;;;
26/04/20;So.;u.U.;Florenz;Turin;;;;;;
26/04/20;So.;u.U.;Neapel;Udinese;;;;;;
35.KHW
03/05/20;So.;u.U.;Spal;Roma;;;;;;
03/05/20;So.;u.U.;Parma;Neapel;;;;;;
03/05/20;So.;u.U.;Sassuolo;Milan;;;;;;
03/05/20;So.;u.U.;Udinese;Juventus;;;;;;
03/05/20;So.;u.U.;Turin;Verona;;;;;;
03/05/20;So.;u.U.;Inter;Florenz;;;;;;
03/05/20;So.;u.U.;Lazio;Cagliari;;;;;;
03/05/20;So.;u.U.;Lecce;Brescia;;;;;;
03/05/20;So.;u.U.;Atalanta;Bologna;;;;;;
03/05/20;So.;u.U.;Sampdoria;Genua;;;;;;
37.KHW
10/05/20;So.;u.U.;Verona;Lazio;;;;;;
10/05/20;So.;u.U.;Milan;Atalanta;;;;;;
10/05/20;So.;u.U.;Genua;Inter;;;;;;
10/05/20;So.;u.U.;Roma;Florenz;;;;;;
10/05/20;So.;u.U.;Bologna;Lecce;;;;;;
10/05/20;So.;u.U.;Juventus;Sampdoria;;;;;;
10/05/20;So.;u.U.;Brescia;Parma;;;;;;
10/05/20;So.;u.U.;Cagliari;Udinese;;;;;;
10/05/20;So.;u.U.;Neapel;Sassuolo;;;;;;
10/05/20;So.;u.U.;Spal;Turin;;;;;;
39.KHW
17/05/20;So.;u.U.;Sassuolo;Genua;;;;;;
17/05/20;So.;u.U.;Sampdoria;Milan;;;;;;
17/05/20;So.;u.U.;Parma;Atalanta;;;;;;
17/05/20;So.;u.U.;Lazio;Brescia;;;;;;
17/05/20;So.;u.U.;Florenz;Bologna;;;;;;
17/05/20;So.;u.U.;Cagliari;Juventus;;;;;;
17/05/20;So.;u.U.;Udinese;Lecce;;;;;;
17/05/20;So.;u.U.;Verona;Spal;;;;;;
17/05/20;So.;u.U.;Turin;Roma;;;;;;
17/05/20;So.;u.U.;Inter;Neapel;;;;;;
41.KHW
24/05/20;So.;u.U.;Brescia;Sampdoria;;;;;;
24/05/20;So.;u.U.;Juventus;Roma;;;;;;
24/05/20;So.;u.U.;Lecce;Parma;;;;;;
24/05/20;So.;u.U.;Neapel;Lazio;;;;;;
24/05/20;So.;u.U.;Atalanta;Inter;;;;;;
24/05/20;So.;u.U.;Genua;Verona;;;;;;
24/05/20;So.;u.U.;Spal;Florenz;;;;;;
24/05/20;So.;u.U.;Milan;Cagliari;;;;;;
24/05/20;So.;u.U.;Sassuolo;Udinese;;;;;;
24/05/20;So.;u.U.;Bologna;Turin;;;;;;

Info:;Europa/Italien/Serie A 2019
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
