Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
29/09/18;Sa.;13:00;Duisburg;Regensburg;1:2;1:3;;2.48;3.48;2.56
29/09/18;Sa.;13:00;Heidenheim;Bochum;1:2;3:2;;2.46;3.30;2.70
29/09/18;Sa.;13:00;Paderborn;Aue;1:0;1:0;;1.61;3.93;4.91
30/09/18;So.;13:30;Hamburg;St. Pauli;0:0;0:0;;1.92;3.40;3.76
30/09/18;So.;13:30;Sandhausen;Magdeburg;0:0;0:1;;2.18;2.97;3.51
30/09/18;So.;13:30;Dresden;Fürth;0:0;0:1;;1.82;3.64;3.89
01/10/18;Mo.;20:30;Ingolstadt;Union Berlin;0:1;1:2;;2.31;3.25;2.95
80.KHW
05/10/18;Fr.;18:30;Darmstadt;Hamburg;0:2;1:2;;3.04;3.16;2.30
05/10/18;Fr.;18:30;Bochum;Bielefeld;1:0;1:0;;2.17;3.35;3.12
06/10/18;Sa.;13:00;Aue;Kiel;0:1;2:1;;3.04;3.30;2.23
06/10/18;Sa.;13:00;Fürth;Regensburg;0:0;1:1;;2.39;3.52;2.65
06/10/18;Sa.;13:00;Magdeburg;Dresden;0:2;2:2;;2.39;3.17;2.89
07/10/18;So.;13:30;Union Berlin;Heidenheim;0:0;1:1;;1.75;3.58;4.35
07/10/18;So.;13:30;St. Pauli;Sandhausen;1:0;3:1;;2.20;3.00;3.43
07/10/18;So.;13:30;Ingolstadt;Paderborn;0:1;1:2;;2.35;3.50;2.71
08/10/18;Mo.;20:30;Köln;Duisburg;1:1;1:2;;1.30;5.31;7.99
84.KHW
19/10/18;Fr.;18:30;Sandhausen;Ingolstadt;1:0;4:0;;2.32;3.05;3.11
19/10/18;Fr.;18:30;Dresden;Aue;1:1;1:1;;2.02;3.27;3.58
20/10/18;Sa.;13:00;Kiel;Köln;0:1;1:1;;3.74;3.84;1.81
20/10/18;Sa.;13:00;Bielefeld;Fürth;2:0;2:3;;1.81;3.61;3.99
20/10/18;Sa.;13:00;Heidenheim;Magdeburg;2:0;3:0;;2.22;3.19;3.16
21/10/18;So.;13:30;Hamburg;Bochum;0:0;0:0;;1.84;3.52;3.96
21/10/18;So.;13:30;Regensburg;Darmstadt;0:1;1:1;;2.13;3.39;3.16
21/10/18;So.;13:30;Paderborn;Union Berlin;0:0;0:0;;2.42;3.42;2.67
22/10/18;Mo.;20:30;Duisburg;St. Pauli;0:0;0:1;;2.71;3.24;2.48
86.KHW
26/10/18;Fr.;18:30;Darmstadt;Fürth;1:0;2:0;;2.08;3.28;3.40
26/10/18;Fr.;18:30;Magdeburg;Hamburg;0:0;0:1;;3.01;3.22;2.29
27/10/18;Sa.;13:00;Aue;Bielefeld;0:0;1:0;;2.58;3.17;2.66
27/10/18;Sa.;13:00;Paderborn;Sandhausen;1:2;3:3;;2.03;3.33;3.48
27/10/18;Sa.;13:00;Köln;Heidenheim;0:1;1:1;;1.48;4.36;5.78
28/10/18;So.;13:30;St. Pauli;Kiel;0:0;0:1;;2.14;3.40;3.14
28/10/18;So.;13:30;Union Berlin;Dresden;0:0;0:0;;1.89;3.43;3.84
28/10/18;So.;13:30;Ingolstadt;Duisburg;0:0;1:1;;2.17;3.37;3.09
29/10/18;Mo.;20:30;Bochum;Regensburg;1:1;3:3;;2.05;3.58;3.20
88.KHW
02/11/18;Fr.;18:30;Dresden;Sandhausen;2:1;3:1;;2.29;3.16;3.07
02/11/18;Fr.;18:30;Fürth;Bochum;0:2;2:2;;2.62;3.24;2.57
03/11/18;Sa.;13:00;Darmstadt;Magdeburg;1:0;3:1;;2.30;3.08;3.12
03/11/18;Sa.;13:00;Kiel;Ingolstadt;0:0;2:2;;2.01;3.53;3.34
03/11/18;Sa.;13:00;Duisburg;Paderborn;1:0;2:0;;2.82;3.50;2.28
04/11/18;So.;13:30;Regensburg;Union Berlin;1:1;1:1;;2.60;3.28;2.56
04/11/18;So.;13:30;Heidenheim;Aue;0:0;1:0;;2.17;3.21;3.26
04/11/18;So.;13:30;Bielefeld;St. Pauli;1:0;1:2;;2.64;3.24;2.54
05/11/18;Mo.;20:30;Hamburg;Köln;0:0;1:0;;2.77;3.40;2.35
90.KHW
09/11/18;Fr.;18:30;Paderborn;Kiel;3:1;4:4;;1.88;3.83;3.48
09/11/18;Fr.;18:30;Sandhausen;Duisburg;0:0;0:0;;2.12;3.18;3.40
10/11/18;Sa.;13:00;Aue;Hamburg;1:1;1:3;;4.16;3.46;1.82
10/11/18;Sa.;13:00;Köln;Dresden;2:0;8:1;;1.51;4.22;5.48
10/11/18;Sa.;13:00;St. Pauli;Heidenheim;0:0;1:1;;1.88;3.42;3.91
11/11/18;So.;13:30;Union Berlin;Fürth;3:0;4:0;;1.73;3.57;4.47
11/11/18;So.;13:30;Magdeburg;Regensburg;1:1;2:3;;2.62;3.32;2.51
11/11/18;So.;13:30;Ingolstadt;Bielefeld;0:0;1:1;;2.03;3.49;3.33
12/11/18;Mo.;20:30;Bochum;Darmstadt;0:0;1:0;;1.96;3.35;3.69
94.KHW
23/11/18;Fr.;18:30;Fürth;Magdeburg;1:1;3:2;;2.39;3.17;2.89
23/11/18;Fr.;18:30;Bielefeld;Duisburg;0:0;0:1;;2.15;3.30;3.20
24/11/18;Sa.;13:00;Darmstadt;Köln;0:0;0:3;;4.58;3.80;1.67
24/11/18;Sa.;13:00;Kiel;Sandhausen;2:0;2:1;;2.00;3.44;3.47
24/11/18;Sa.;13:00;Bochum;Aue;0:1;2:1;;1.76;3.49;4.47
25/11/18;So.;13:30;Regensburg;St. Pauli;0:1;1:1;;2.27;3.43;2.88
25/11/18;So.;13:30;Heidenheim;Paderborn;1:2;1:5;;2.37;3.54;2.66
25/11/18;So.;13:30;Dresden;Ingolstadt;2:0;2:0;;2.37;3.25;2.86
26/11/18;Mo.;20:30;Hamburg;Union Berlin;0:1;2:2;;2.25;3.04;3.27
96.KHW
30/11/18;Fr.;18:30;Paderborn;Bielefeld;0:0;2:2;;1.62;4.10;4.54
30/11/18;Fr.;18:30;Aue;Regensburg;1:1;1:1;;3.23;3.43;2.09
01/12/18;Sa.;13:00;St. Pauli;Dresden;0:0;1:1;;1.96;3.34;3.69
01/12/18;Sa.;13:00;Ingolstadt;Hamburg;0:1;1:2;;3.93;3.51;1.85
01/12/18;Sa.;13:00;Union Berlin;Darmstadt;2:0;3:1;;1.81;3.29;4.45
01/12/18;Sa.;13:00;Köln;Fürth;1:0;4:0;;1.37;4.89;6.97
02/12/18;So.;13:30;Sandhausen;Heidenheim;1:2;1:2;;2.09;3.22;3.43
02/12/18;So.;13:30;Magdeburg;Bochum;0:0;0:0;;2.99;3.28;2.27
02/12/18;So.;13:30;Duisburg;Kiel;0:0;0:4;;2.57;3.39;2.53
98.KHW
07/12/18;Fr.;18:30;Hamburg;Paderborn;1:0;1:0;;1.68;4.00;4.29
07/12/18;Fr.;18:30;Regensburg;Köln;0:2;1:3;;3.26;3.70;1.99
08/12/18;Sa.;13:00;Fürth;Aue;0:1;0:5;;2.25;3.25;3.05
08/12/18;Sa.;13:00;Heidenheim;Duisburg;1:0;4:1;;1.93;3.43;3.71
08/12/18;Sa.;13:00;Darmstadt;Ingolstadt;0:1;1:1;;2.57;3.19;2.65
09/12/18;So.;13:30;Dresden;Kiel;0:2;0:2;;2.64;3.47;2.42
09/12/18;So.;13:30;Magdeburg;Union Berlin;1:0;1:1;;3.28;3.11;2.21
09/12/18;So.;13:30;Bielefeld;Sandhausen;0:0;1:1;;2.44;3.12;2.86
10/12/18;Mo.;20:30;Bochum;St. Pauli;1:2;1:3;;1.92;3.36;3.81
100.KHW
14/12/18;Fr.;18:30;Kiel;Bielefeld;0:1;1:2;;1.70;3.86;4.28
14/12/18;Fr.;18:30;Duisburg;Hamburg;1:2;1:2;;4.37;3.47;1.77
