Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
29/09/19;So.;13:30;Aue;Dresden;3:1;4:1;;2.35;3.50;2.96
30/09/19;Mo.;20:30;Hannover;Nürnberg;0:3;0:4;;2.19;3.48;3.27
80.KHW
04/10/19;Fr.;18:30;Stuttgart;Wiesbaden;1:2;1:2;;1.44;5.21;6.12
04/10/19;Fr.;18:30;Darmstadt;Karlsruhe;1:1;1:1;;2.26;3.40;3.18
05/10/19;Sa.;13:00;Sandhausen;Aue;2:1;2:2;;2.19;3.50;3.26
05/10/19;Sa.;13:00;Dresden;Hannover;0:0;0:2;;2.80;3.47;2.47
05/10/19;Sa.;13:00;Hamburg;Fürth;0:0;2:0;;1.36;5.13;8.35
06/10/19;So.;13:30;Kiel;Regensburg;1:1;1:2;;1.69;4.40;4.31
06/10/19;So.;13:30;Nürnberg;St. Pauli;0:1;1:1;;2.08;3.65;3.39
06/10/19;So.;13:30;Heidenheim;Bochum;1:2;2:3;;2.23;3.61;3.08
07/10/19;Mo.;20:30;Osnabrück;Bielefeld;0:0;0:1;;3.09;3.56;2.24
84.KHW
18/10/19;Fr.;18:30;Aue;Nürnberg;0:0;4:3;;2.84;3.58;2.39
18/10/19;Fr.;18:30;Fürth;Dresden;2:0;2:0;;2.29;3.50;3.05
19/10/19;Sa.;13:00;Regensburg;Sandhausen;0:0;1:0;;2.29;3.61;2.98
19/10/19;Sa.;13:00;St. Pauli;Darmstadt;0:0;0:1;;2.00;3.63;3.66
19/10/19;Sa.;13:00;Wiesbaden;Heidenheim;0:0;0:0;;2.68;3.74;2.44
20/10/19;So.;13:30;Bochum;Karlsruhe;3:2;3:3;;2.03;3.66;3.51
20/10/19;So.;13:30;Hannover;Osnabrück;0:0;0:0;;2.04;3.56;3.60
20/10/19;So.;13:30;Stuttgart;Kiel;0:0;0:1;;1.67;4.33;4.56
21/10/19;Mo.;20:30;Bielefeld;Hamburg;0:1;1:1;;2.80;3.55;2.43
86.KHW
25/10/19;Fr.;18:30;Kiel;Bochum;1:1;2:1;;1.94;3.94;3.57
25/10/19;Fr.;18:30;Darmstadt;Aue;0:0;1:0;;2.24;3.44;3.19
26/10/19;Sa.;13:00;Karlsruhe;Hannover;1:2;3:3;;2.85;3.44;2.45
26/10/19;Sa.;13:00;Hamburg;Stuttgart;3:1;6:2;;1.96;3.70;3.70
26/10/19;Sa.;13:00;Dresden;Bielefeld;0:0;0:1;;3.72;3.77;1.94
27/10/19;So.;13:30;Nürnberg;Regensburg;1:0;1:1;;1.94;3.78;3.71
27/10/19;So.;13:30;Heidenheim;St. Pauli;0:0;1:0;;1.94;3.74;3.75
27/10/19;So.;13:30;Osnabrück;Fürth;0:0;0:0;;2.24;3.43;3.20
28/10/19;Mo.;20:30;Sandhausen;Wiesbaden;0:0;0:0;;1.93;3.64;3.90
88.KHW
01/11/19;Fr.;18:30;Hannover;Sandhausen;1:0;1:1;;1.96;3.48;3.97
01/11/19;Fr.;18:30;Regensburg;Osnabrück;2:0;3:3;;2.31;3.42;3.07
02/11/19;Sa.;13:00;Fürth;Darmstadt;2:0;3:1;;2.37;3.38;3.00
02/11/19;Sa.;13:00;St. Pauli;Karlsruhe;0:0;2:2;;2.10;3.60;3.38
02/11/19;Sa.;13:00;Aue;Heidenheim;0:0;1:1;;2.27;3.47;3.12
03/11/19;So.;13:30;Stuttgart;Dresden;2:0;3:1;;1.35;5.38;7.97
03/11/19;So.;13:30;Wiesbaden;Hamburg;0:0;1:1;;5.69;4.42;1.54
03/11/19;So.;13:30;Bielefeld;Kiel;1:0;2:1;;1.93;3.82;3.72
04/11/19;Mo.;20:30;Bochum;Nürnberg;;;;2.50;3.62;2.68
90.KHW
08/11/19;Fr.;18:30;St. Pauli;Bochum;;;;2.31;3.51;3.00
08/11/19;Fr.;18:30;Dresden;Wiesbaden;;;;2.06;3.64;3.46
09/11/19;Sa.;13:00;Kiel;Hamburg;;;;3.54;3.62;2.04
09/11/19;Sa.;13:00;Sandhausen;Fürth;;;;2.24;3.37;3.27
09/11/19;Sa.;13:00;Osnabrück;Stuttgart;;;;3.79;3.78;1.92
10/11/19;So.;13:30;Nürnberg;Bielefeld;;;;2.67;3.44;2.61
10/11/19;So.;13:30;Heidenheim;Hannover;;;;2.61;3.33;2.73
10/11/19;So.;13:30;Darmstadt;Regensburg;;;;2.21;3.53;3.19
11/11/19;Mo.;20:30;Karlsruhe;Aue;;;;2.17;3.52;3.29
94.KHW
22/11/19;Fr.;18:30;Bochum;Osnabrück;;;;;;
22/11/19;Fr.;18:30;Aue;St. Pauli;;;;;;
23/11/19;Sa.;13:00;Hamburg;Dresden;;;;;;
23/11/19;Sa.;13:00;Bielefeld;Sandhausen;;;;;;
23/11/19;Sa.;13:00;Wiesbaden;Kiel;;;;;;
24/11/19;So.;13:30;Stuttgart;Karlsruhe;;;;;;
24/11/19;So.;13:30;Regensburg;Heidenheim;;;;;;
24/11/19;So.;13:30;Fürth;Nürnberg;;;;;;
25/11/19;Mo.;20:30;Hannover;Darmstadt;;;;;;
96.KHW
29/11/19;Fr.;18:30;Osnabrück;Hamburg;;;;;;
29/11/19;Fr.;18:30;Karlsruhe;Regensburg;;;;;;
30/11/19;Sa.;13:00;Nürnberg;Wiesbaden;;;;;;
30/11/19;Sa.;13:00;St. Pauli;Hannover;;;;;;
30/11/19;Sa.;13:00;Bochum;Aue;;;;;;
30/11/19;Sa.;13:00;Dresden;Kiel;;;;;;
01/12/19;So.;13:30;Heidenheim;Fürth;;;;;;
01/12/19;So.;13:30;Sandhausen;Stuttgart;;;;;;
01/12/19;So.;13:30;Darmstadt;Bielefeld;;;;;;
98.KHW
06/12/19;Fr.;18:30;Bielefeld;Karlsruhe;;;;;;
06/12/19;Fr.;18:30;Hamburg;Heidenheim;;;;;;
07/12/19;Sa.;13:00;Fürth;Bochum;;;;;;
07/12/19;Sa.;13:00;Hannover;Aue;;;;;;
07/12/19;Sa.;13:00;Kiel;Osnabrück;;;;;;
08/12/19;So.;13:30;Dresden;Sandhausen;;;;;;
08/12/19;So.;13:30;Wiesbaden;Darmstadt;;;;;;
08/12/19;So.;13:30;Regensburg;St. Pauli;;;;;;
09/12/19;Mo.;20:30;Stuttgart;Nürnberg;;;;;;
100.KHW
13/12/19;Fr.;18:30;Bochum;Hannover;;;;;;
13/12/19;Fr.;18:30;Aue;Regensburg;;;;;;
14/12/19;Sa.;13:00;Karlsruhe;Fürth;;;;;;
14/12/19;Sa.;13:00;Heidenheim;Bielefeld;;;;;;
14/12/19;Sa.;13:00;St. Pauli;Wiesbaden;;;;;;
15/12/19;So.;13:30;Nürnberg;Kiel;;;;;;
15/12/19;So.;13:30;Sandhausen;Hamburg;;;;;;
15/12/19;So.;13:30;Osnabrück;Dresden;;;;;;
16/12/19;Mo.;20:30;Darmstadt;Stuttgart;;;;;;
102.KHW
20/12/19;Fr.;18:30;Karlsruhe;Wiesbaden;;;;;;
20/12/19;Fr.;18:30;Nürnberg;Dresden;;;;;;
21/12/19;Sa.;13:00;Aue;Fürth;;;;;;
21/12/19;Sa.;13:00;Hannover;Stuttgart;;;;;;
21/12/19;Sa.;13:00;Darmstadt;Hamburg;;;;;;
21/12/19;Sa.;13:00;St. Pauli;Bielefeld;;;;;;
22/12/19;So.;13:30;Heidenheim;Osnabrück;;;;;;
22/12/19;So.;13:30;Bochum;Regensburg;;;;;;
22/12/19;So.;13:30;Sandhausen;Kiel;;;;;;
8.KHW
28/01/20;Di.;u.U.;Stuttgart;Heidenheim;;;;;;
28/01/20;Di.;u.U.;Hamburg;Nürnberg;;;;;;
28/01/20;Di.;u.U.;Kiel;Darmstadt;;;;;;
28/01/20;Di.;u.U.;Bielefeld;Bochum;;;;;;
28/01/20;Di.;u.U.;Regensburg;Hannover;;;;;;
28/01/20;Di.;u.U.;Dresden;Karlsruhe;;;;;;
28/01/20;Di.;u.U.;Fürth;St. Pauli;;;;;;
28/01/20;Di.;u.U.;Osnabrück;Sandhausen;;;;;;
28/01/20;Di.;u.U.;Wiesbaden;Aue;;;;;;
9.KHW
01/02/20;Sa.;u.U.;Karlsruhe;Kiel;;;;;;
01/02/20;Sa.;u.U.;Aue;Bielefeld;;;;;;
01/02/20;Sa.;u.U.;Bochum;Hamburg;;;;;;
01/02/20;Sa.;u.U.;Darmstadt;Osnabrück;;;;;;
01/02/20;Sa.;u.U.;St. Pauli;Stuttgart;;;;;;
01/02/20;Sa.;u.U.;Heidenheim;Dresden;;;;;;
01/02/20;Sa.;u.U.;Nürnberg;Sandhausen;;;;;;
01/02/20;Sa.;u.U.;Hannover;Wiesbaden;;;;;;
01/02/20;Sa.;u.U.;Regensburg;Fürth;;;;;;
11.KHW
08/02/20;Sa.;u.U.;Fürth;Hannover;;;;;;
08/02/20;Sa.;u.U.;Wiesbaden;Bochum;;;;;;
08/02/20;Sa.;u.U.;Osnabrück;Nürnberg;;;;;;
08/02/20;Sa.;u.U.;Sandhausen;Heidenheim;;;;;;
08/02/20;Sa.;u.U.;Bielefeld;Regensburg;;;;;;
08/02/20;Sa.;u.U.;Dresden;Darmstadt;;;;;;
08/02/20;Sa.;u.U.;Kiel;St. Pauli;;;;;;
08/02/20;Sa.;u.U.;Hamburg;Karlsruhe;;;;;;
08/02/20;Sa.;u.U.;Stuttgart;Aue;;;;;;
13.KHW
15/02/20;Sa.;u.U.;Karlsruhe;Osnabrück;;;;;;
15/02/20;Sa.;u.U.;Aue;Kiel;;;;;;
15/02/20;Sa.;u.U.;Fürth;Bielefeld;;;;;;
15/02/20;Sa.;u.U.;Bochum;Stuttgart;;;;;;
15/02/20;Sa.;u.U.;Darmstadt;Sandhausen;;;;;;
15/02/20;Sa.;u.U.;Hannover;Hamburg;;;;;;
15/02/20;Sa.;u.U.;St. Pauli;Dresden;;;;;;
15/02/20;Sa.;u.U.;Heidenheim;Nürnberg;;;;;;
15/02/20;Sa.;u.U.;Regensburg;Wiesbaden;;;;;;
15.KHW
22/02/20;Sa.;u.U.;Stuttgart;Regensburg;;;;;;
22/02/20;Sa.;u.U.;Nürnberg;Darmstadt;;;;;;
22/02/20;Sa.;u.U.;Hamburg;St. Pauli;;;;;;
22/02/20;Sa.;u.U.;Kiel;Heidenheim;;;;;;
22/02/20;Sa.;u.U.;Bielefeld;Hannover;;;;;;
22/02/20;Sa.;u.U.;Dresden;Bochum;;;;;;
22/02/20;Sa.;u.U.;Sandhausen;Karlsruhe;;;;;;
22/02/20;Sa.;u.U.;Osnabrück;Aue;;;;;;
22/02/20;Sa.;u.U.;Wiesbaden;Fürth;;;;;;
17.KHW
29/02/20;Sa.;u.U.;Karlsruhe;Nürnberg;;;;;;
29/02/20;Sa.;u.U.;Aue;Hamburg;;;;;;
29/02/20;Sa.;u.U.;Fürth;Stuttgart;;;;;;
29/02/20;Sa.;u.U.;Bochum;Sandhausen;;;;;;
29/02/20;Sa.;u.U.;Darmstadt;Heidenheim;;;;;;
29/02/20;Sa.;u.U.;Hannover;Kiel;;;;;;
29/02/20;Sa.;u.U.;St. Pauli;Osnabrück;;;;;;
29/02/20;Sa.;u.U.;Bielefeld;Wiesbaden;;;;;;
29/02/20;Sa.;u.U.;Regensburg;Dresden;;;;;;
19.KHW
07/03/20;Sa.;u.U.;Stuttgart;Bielefeld;;;;;;
07/03/20;Sa.;u.U.;Nürnberg;Hannover;;;;;;
07/03/20;Sa.;u.U.;Hamburg;Regensburg;;;;;;
07/03/20;Sa.;u.U.;Kiel;Fürth;;;;;;
07/03/20;Sa.;u.U.;Darmstadt;Bochum;;;;;;
07/03/20;Sa.;u.U.;Dresden;Aue;;;;;;
07/03/20;Sa.;u.U.;Sandhausen;St. Pauli;;;;;;
07/03/20;Sa.;u.U.;Osnabrück;Wiesbaden;;;;;;
07/03/20;Sa.;u.U.;Heidenheim;Karlsruhe;;;;;;
21.KHW
14/03/20;Sa.;u.U.;Fürth;Hamburg;;;;;;
14/03/20;Sa.;u.U.;Wiesbaden;Stuttgart;;;;;;
14/03/20;Sa.;u.U.;Karlsruhe;Darmstadt;;;;;;
14/03/20;Sa.;u.U.;Aue;Sandhausen;;;;;;
14/03/20;Sa.;u.U.;Bochum;Heidenheim;;;;;;
14/03/20;Sa.;u.U.;Hannover;Dresden;;;;;;
14/03/20;Sa.;u.U.;St. Pauli;Nürnberg;;;;;;
14/03/20;Sa.;u.U.;Bielefeld;Osnabrück;;;;;;
14/03/20;Sa.;u.U.;Regensburg;Kiel;;;;;;
23.KHW
21/03/20;Sa.;u.U.;Nürnberg;Aue;;;;;;
21/03/20;Sa.;u.U.;Hamburg;Bielefeld;;;;;;
21/03/20;Sa.;u.U.;Heidenheim;Wiesbaden;;;;;;
21/03/20;Sa.;u.U.;Kiel;Stuttgart;;;;;;
21/03/20;Sa.;u.U.;Darmstadt;St. Pauli;;;;;;
21/03/20;Sa.;u.U.;Dresden;Fürth;;;;;;
21/03/20;Sa.;u.U.;Sandhausen;Regensburg;;;;;;
21/03/20;Sa.;u.U.;Osnabrück;Hannover;;;;;;
21/03/20;Sa.;u.U.;Karlsruhe;Bochum;;;;;;
27.KHW
04/04/20;Sa.;u.U.;Wiesbaden;Sandhausen;;;;;;
04/04/20;Sa.;u.U.;Aue;Darmstadt;;;;;;
04/04/20;Sa.;u.U.;Fürth;Osnabrück;;;;;;
04/04/20;Sa.;u.U.;Bochum;Kiel;;;;;;
04/04/20;Sa.;u.U.;St. Pauli;Heidenheim;;;;;;
04/04/20;Sa.;u.U.;Stuttgart;Hamburg;;;;;;
04/04/20;Sa.;u.U.;Regensburg;Nürnberg;;;;;;
04/04/20;Sa.;u.U.;Hannover;Karlsruhe;;;;;;
04/04/20;Sa.;u.U.;Bielefeld;Dresden;;;;;;
29.KHW
11/04/20;Sa.;u.U.;Nürnberg;Bochum;;;;;;
11/04/20;Sa.;u.U.;Hamburg;Wiesbaden;;;;;;
11/04/20;Sa.;u.U.;Heidenheim;Aue;;;;;;
11/04/20;Sa.;u.U.;Darmstadt;Fürth;;;;;;
11/04/20;Sa.;u.U.;Dresden;Stuttgart;;;;;;
11/04/20;Sa.;u.U.;Sandhausen;Hannover;;;;;;
11/04/20;Sa.;u.U.;Osnabrück;Regensburg;;;;;;
11/04/20;Sa.;u.U.;Karlsruhe;St. Pauli;;;;;;
11/04/20;Sa.;u.U.;Kiel;Bielefeld;;;;;;
31.KHW
18/04/20;Sa.;u.U.;Bochum;St. Pauli;;;;;;
18/04/20;Sa.;u.U.;Wiesbaden;Dresden;;;;;;
18/04/20;Sa.;u.U.;Aue;Karlsruhe;;;;;;
18/04/20;Sa.;u.U.;Fürth;Sandhausen;;;;;;
18/04/20;Sa.;u.U.;Regensburg;Darmstadt;;;;;;
18/04/20;Sa.;u.U.;Stuttgart;Osnabrück;;;;;;
18/04/20;Sa.;u.U.;Bielefeld;Nürnberg;;;;;;
18/04/20;Sa.;u.U.;Hannover;Heidenheim;;;;;;
18/04/20;Sa.;u.U.;Hamburg;Kiel;;;;;;
33.KHW
25/04/20;Sa.;u.U.;Nürnberg;Fürth;;;;;;
25/04/20;Sa.;u.U.;Heidenheim;Regensburg;;;;;;
25/04/20;Sa.;u.U.;Kiel;Wiesbaden;;;;;;
25/04/20;Sa.;u.U.;Darmstadt;Hannover;;;;;;
25/04/20;Sa.;u.U.;Dresden;Hamburg;;;;;;
25/04/20;Sa.;u.U.;Sandhausen;Bielefeld;;;;;;
25/04/20;Sa.;u.U.;Osnabrück;Bochum;;;;;;
25/04/20;Sa.;u.U.;Karlsruhe;Stuttgart;;;;;;
25/04/20;Sa.;u.U.;St. Pauli;Aue;;;;;;
35.KHW
02/05/20;Sa.;u.U.;Regensburg;Karlsruhe;;;;;;
02/05/20;Sa.;u.U.;Wiesbaden;Nürnberg;;;;;;
02/05/20;Sa.;u.U.;Aue;Bochum;;;;;;
02/05/20;Sa.;u.U.;Fürth;Heidenheim;;;;;;
02/05/20;Sa.;u.U.;Bielefeld;Darmstadt;;;;;;
02/05/20;Sa.;u.U.;Hamburg;Osnabrück;;;;;;
02/05/20;Sa.;u.U.;Hannover;St. Pauli;;;;;;
02/05/20;Sa.;u.U.;Stuttgart;Sandhausen;;;;;;
02/05/20;Sa.;u.U.;Kiel;Dresden;;;;;;
37.KHW
10/05/20;So.;13:30;Aue;Hannover;;;;;;
10/05/20;So.;13:30;Karlsruhe;Bielefeld;;;;;;
10/05/20;So.;13:30;Osnabrück;Kiel;;;;;;
10/05/20;So.;13:30;Sandhausen;Dresden;;;;;;
10/05/20;So.;13:30;Bochum;Fürth;;;;;;
10/05/20;So.;13:30;Darmstadt;Wiesbaden;;;;;;
10/05/20;So.;13:30;St. Pauli;Regensburg;;;;;;
10/05/20;So.;13:30;Heidenheim;Hamburg;;;;;;
10/05/20;So.;13:30;Nürnberg;Stuttgart;;;;;;
39.KHW
17/05/20;So.;13:30;Stuttgart;Darmstadt;;;;;;
17/05/20;So.;13:30;Hannover;Bochum;;;;;;
17/05/20;So.;13:30;Hamburg;Sandhausen;;;;;;
17/05/20;So.;13:30;Kiel;Nürnberg;;;;;;
17/05/20;So.;13:30;Bielefeld;Heidenheim;;;;;;
17/05/20;So.;13:30;Regensburg;Aue;;;;;;
17/05/20;So.;13:30;Dresden;Osnabrück;;;;;;
17/05/20;So.;13:30;Fürth;Karlsruhe;;;;;;
17/05/20;So.;13:30;Wiesbaden;St. Pauli;;;;;;

Info:;Europa/Deutschland/2. Bundesliga 2019
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
